时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.38,138424,0,9662571,0
2009-06-02 16:00:00,3.82,2.08,70063,0,0,0
2009-06-03 16:00:00,6.51,3.92,183018,0,0,0
2009-06-04 16:00:00,7.03,3.94,2541,0,0,0
2009-06-05 16:00:00,6.51,2.75,0,-119082,0,0
2009-06-08 16:00:00,6.84,2.23,0,-51715,9232094,-8887306
2009-06-09 16:00:00,7.28,2.56,33238,0,0,0
2009-06-10 16:00:00,8.33,3.56,99487,0,0,0
2009-06-11 16:00:00,7.32,2.3,0,-126099,0,0
2009-06-12 16:00:00,5.31,0.18,0,-212324.09,0,0
2009-06-15 16:00:00,7.48,1.12,94656.64,0,8996072,-8991827.15
2009-06-16 16:00:00,7.3,1.47,34674,0,0,0
2009-06-17 16:00:00,9.09,3.3,183439,0,0,0
2009-06-18 16:00:00,10.79,3.98,67876.8,0,0,0
2009-06-19 16:00:00,11.61,4.65,66438,0,0,0
2009-06-22 16:00:00,11.7,4.09,0,-55980,8797231,-8787990
2009-06-23 16:00:00,11.75,4.2,11206.2,0,0,0
2009-06-24 16:00:00,13.08,7.05,284793,0,0,0
2009-06-25 16:00:00,12.98,6.88,0,-16856,0,0
2009-06-26 16:00:00,13.36,7.08,20568,0,0,0
2009-06-29 16:00:00,15.23,8.54,145676,0,7562976,-7562493
2009-06-30 16:00:00,14.74,7.65,0,-88764,0,0
2009-07-01 16:00:00,17.33,9.69,203792,0,0,0
2009-07-02 16:00:00,18.94,11.07,137656.52,0,0,0
2009-07-03 16:00:00,20.56,12.47,140175,0,0,0
2009-07-06 16:00:00,22.29,13.51,103985.6,0,8733399,-8721776
2009-07-07 16:00:00,21.04,14.03,51674,0,0,0
2009-07-08 16:00:00,21.47,14.63,60859,0,0,0
2009-07-09 16:00:00,23.07,16.87,223623,0,0,0
2009-07-10 16:00:00,23.14,17,12755,0,0,0
2009-07-13 16:00:00,21.79,16.74,0,-25892,9747875,-9744872
