时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.29,129184,0,9991026,0
2009-06-02 16:00:00,3.82,1.75,45377.2,0,0,0
2009-06-03 16:00:00,6.51,3.78,203176,0,0,0
2009-06-04 16:00:00,7.03,4.05,27466,0,0,0
2009-06-05 16:00:00,6.51,3.32,0,-72959.8,0,0
2009-06-08 16:00:00,6.84,4.01,68441,0,8243843,-8242324
2009-06-09 16:00:00,7.28,4,0,-192,0,0
2009-06-10 16:00:00,8.33,4.18,17013,0,0,0
2009-06-11 16:00:00,7.32,2.25,0,-192939,0,0
2009-06-12 16:00:00,5.31,0.12,0,-212901.93,0,0
2009-06-15 16:00:00,7.48,1.57,145511.48,0,9655924,-9625527.55
2009-06-16 16:00:00,7.3,1,0,-56703,0,0
2009-06-17 16:00:00,9.09,2.85,184964,0,0,0
2009-06-18 16:00:00,10.79,3.81,95608,0,0,0
2009-06-19 16:00:00,11.61,5.24,143094,0,0,0
2009-06-22 16:00:00,11.7,4.98,0,-26229,9213896,-9213227
2009-06-23 16:00:00,11.75,5.54,55616,0,0,0
2009-06-24 16:00:00,13.08,7.92,238715,0,0,0
2009-06-25 16:00:00,12.98,7.67,0,-25603,0,0
2009-06-26 16:00:00,13.36,7.93,26621,0,0,0
2009-06-29 16:00:00,15.23,9.22,129022,0,8292448,-8281822
2009-06-30 16:00:00,14.74,7.3,0,-192067,0,0
2009-07-01 16:00:00,17.33,10.4,310250,0,0,0
2009-07-02 16:00:00,18.94,11.44,103131.04,0,0,0
2009-07-03 16:00:00,20.56,13.04,160603,0,0,0
2009-07-06 16:00:00,22.29,14.26,121345,0,9798245,-9803548
2009-07-07 16:00:00,21.04,13.26,0,-99719,0,0
2009-07-08 16:00:00,21.47,13.78,51980,0,0,0
2009-07-09 16:00:00,23.07,15.72,194516,0,0,0
2009-07-10 16:00:00,23.14,15.36,0,-36478,0,0
2009-07-13 16:00:00,21.79,14.53,0,-82926,10241956,-10229941
2009-07-14 16:00:00,25.19,16.2,167118.72,0,0,0
2009-07-15 16:00:00,26.58,18.17,197249,0,0,0
2009-07-16 16:00:00,26.87,17.68,0,-48859,0,0
2009-07-17 16:00:00,27.54,18.53,84873,0,0,0
2009-07-20 16:00:00,30.13,21.39,285522,0,9584575,-9580054
2009-07-21 16:00:00,28.27,18.83,0,-256234,0,0
2009-07-22 16:00:00,30.7,21.17,234372,0,0,0
2009-07-23 16:00:00,32.33,21.83,65720,0,0,0
2009-07-24 16:00:00,32.9,21.86,3570,0,0,0
2009-07-27 16:00:00,35.65,23.5,164062.2,0,10952323,-10942345
2009-07-28 16:00:00,36.09,23.57,6398,0,0,0
2009-07-29 16:00:00,28.95,16.44,0,-712755,0,0
2009-07-30 16:00:00,31.71,17.36,91816,0,0,0
2009-07-31 16:00:00,35.33,21.08,371955,0,0,0
2009-08-03 16:00:00,37.23,25.11,403043,0,10524320,-10522734
2009-08-04 16:00:00,37.21,24.63,0,-47778,0,0
2009-08-05 16:00:00,35.56,22.8,0,-183103,0,0
2009-08-06 16:00:00,32.74,19.24,0,-356294,0,0
2009-08-07 16:00:00,28.82,15.67,0,-356545,0,0
2009-08-10 16:00:00,28.44,15.68,1054.48,0,10505376,-10520934
2009-08-11 16:00:00,28.87,15.91,22455,0,0,0
2009-08-12 16:00:00,23.11,10.06,0,-584602,0,0
2009-08-13 16:00:00,24.68,10.04,0,-1949,0,0
2009-08-14 16:00:00,21.19,4.36,0,-567987,0,0
2009-08-17 16:00:00,13.79,-2.87,0,-723303,9228344,-9207263
2009-08-18 16:00:00,14.94,-2.4,47460,0,0,0
2009-08-19 16:00:00,9.24,-7.92,0,-552072,0,0
2009-08-20 16:00:00,13.94,-4.74,318355,0,0,0
2009-08-21 16:00:00,16.09,-2.97,177001,0,0,0
2009-08-24 16:00:00,17.03,-2.3,66999,0,8742397,-8748895
2009-08-25 16:00:00,12.69,-4.74,0,-244528,0,0
2009-08-26 16:00:00,14.95,-2.28,246063,0,0,0
2009-08-27 16:00:00,14.37,-2.01,27228,0,0,0
2009-08-28 16:00:00,10.4,-5.36,0,-335223,0,0
2009-08-31 16:00:00,2.56,-11.44,0,-608150,7438650,-7432606
2009-09-01 16:00:00,3.04,-12.15,0,-70637,0,0
2009-09-02 16:00:00,4.75,-11.01,113954,0,0,0
2009-09-03 16:00:00,10.59,-6.99,402014,0,0,0
2009-09-04 16:00:00,11.5,-5.28,170416,0,0,0
2009-09-07 16:00:00,12.48,-4.43,85859,0,7647568,-7646708
2009-09-08 16:00:00,14.9,-1.37,305432,0,0,0
2009-09-09 16:00:00,15.77,-0.66,71578,0,0,0
2009-09-10 16:00:00,14.61,-1.77,0,-111338,0,0
2009-09-11 16:00:00,17.34,0.53,230059,0,0,0
2009-09-14 16:00:00,19.34,2.15,161434,0,8381279,-8408196
2009-09-15 16:00:00,19.67,2.78,63154,0,0,0
2009-09-16 16:00:00,18.06,1.5,0,-127654,0,0
2009-09-17 16:00:00,20.31,3.27,177072,0,0,0
2009-09-18 16:00:00,15.94,-0.66,0,-392781,0,0
2009-09-21 16:00:00,16.27,0.51,116220,0,8489199,-8756452
2009-09-22 16:00:00,13.46,-2.22,0,-272351,0,0
2009-09-23 16:00:00,10.88,-4.53,0,-231641,0,0
2009-09-24 16:00:00,11.64,-5.73,0,-119489,0,0
2009-09-25 16:00:00,10.83,-6.3,0,-57099,0,0
2009-09-28 16:00:00,7.72,-8.84,0,-254499,7502196,-7207768
2009-09-29 16:00:00,7.7,-9.93,0,-108478,0,0
2009-09-30 16:00:00,8.88,-8.94,99031,0,0,0
2009-10-09 16:00:00,14.64,-4.87,406509,0,7712349,-7727101
2009-10-12 16:00:00,14.2,-5.03,0,-15579,7644434,-7638649
2009-10-13 16:00:00,15.9,-3.67,135734,0,0,0
2009-10-14 16:00:00,16.95,-2.7,97367,0,0,0
2009-10-15 16:00:00,17.39,-2.21,48648,0,0,0
2009-10-16 16:00:00,17.47,-1.91,29924,0,0,0
2009-10-19 16:00:00,20.63,0.59,250766,0,9126427,-9131392
2009-10-20 16:00:00,22.39,1.05,45125,0,0,0
2009-10-21 16:00:00,22.09,0.92,0,-12380,0,0
2009-10-22 16:00:00,21.29,0.28,0,-63737.44,0,0
2009-10-23 16:00:00,23.68,2.76,247177,0,0,0
2009-10-26 16:00:00,23.72,2.31,0,-45082,8905549,-8899438
2009-10-27 16:00:00,20.11,-1.87,0,-418016,0,0
2009-10-28 16:00:00,20.64,-0.73,114860,0,0,0
2009-10-29 16:00:00,17.66,-3.25,0,-252519,0,0
2009-10-30 16:00:00,18.87,-1.99,125812,0,0,0
2009-11-02 16:00:00,22.94,0.77,276564,0,8575866,-8844449
2009-11-03 16:00:00,24.49,2.21,143946,0,0,0
2009-11-04 16:00:00,25.15,2.49,27967,0,0,0
2009-11-05 16:00:00,25.53,3.95,146268,0,0,0
2009-11-06 16:00:00,26.21,3.68,0,-27373,0,0
2009-11-09 16:00:00,26.67,4.35,66621,0,8311989,-8034497
2009-11-10 16:00:00,26.96,4.77,42635,0,0,0
2009-11-11 16:00:00,26.67,5.04,26891,0,0,0
2009-11-12 16:00:00,26.82,4.99,0,-5203,0,0
2009-11-13 16:00:00,27.5,6,100723,0,0,0
2009-11-16 16:00:00,31.38,8.39,239444,0,7092741,-7092830
2009-11-17 16:00:00,31.48,8.05,0,-34588,0,0
2009-11-18 16:00:00,31.54,8.11,6115,0,0,0
2009-11-19 16:00:00,31.99,9.28,117250,0,0,0
2009-11-20 16:00:00,31.57,9.23,0,-4578,0,0
2009-11-23 16:00:00,32.82,10.51,127553,0,9081318,-9100991
2009-11-24 16:00:00,28.57,6.15,0,-435770,0,0
2009-11-25 16:00:00,31.52,9.92,376771,0,0,0
2009-11-26 16:00:00,26.31,4.96,0,-496073,0,0
2009-11-27 16:00:00,22.57,2.46,0,-249565,0,0
2009-11-30 16:00:00,27.25,6.97,450597,0,8278354,-8960051
2009-12-01 16:00:00,29.03,8.48,151130,0,0,0
2009-12-02 16:00:00,30.35,9.61,112784,0,0,0
2009-12-03 16:00:00,30.12,10.3,69555,0,0,0
2009-12-04 16:00:00,32.02,8.93,0,-137650,0,0
2009-12-07 16:00:00,32.94,9.5,57363,0,10864442,-10182236
2009-12-08 16:00:00,31.32,8.21,0,-129503,0,0
2009-12-09 16:00:00,28.8,6.24,0,-196701,0,0
2009-12-10 16:00:00,29.62,7.3,105998,0,0,0
2009-12-11 16:00:00,29.54,7.14,0,-15611,0,0
2009-12-14 16:00:00,30.91,8.15,100541,0,9271835,-9618740
2009-12-15 16:00:00,29.84,8.23,7798,0,0,0
2009-12-16 16:00:00,29.03,7.7,0,-52522,0,0
