时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.54,153902,0,9660432,0
2009-06-02 16:00:00,3.82,1.55,1554,0,0,0
2009-06-03 16:00:00,6.51,3.06,150799,0,0,0
2009-06-04 16:00:00,7.03,3.81,74880,0,0,0
2009-06-05 16:00:00,6.51,3.4,0,-41418,0,0
2009-06-08 16:00:00,6.84,3.04,0,-35242,8262541,-7923282
2009-06-09 16:00:00,7.28,3.39,34239.28,0,0,0
2009-06-10 16:00:00,8.33,4.89,150474.92,0,0,0
2009-06-11 16:00:00,7.32,4.06,0,-83046.24,0,0
2009-06-12 16:00:00,5.31,1.87,0,-219248.59,0,0
2009-06-15 16:00:00,7.48,3.63,176525.14,0,9201999,-9192827.31
2009-06-16 16:00:00,7.3,3.45,0,-18685,0,0
2009-06-17 16:00:00,9.09,4.65,120115,0,0,0
2009-06-18 16:00:00,10.79,5.58,93158,0,0,0
2009-06-19 16:00:00,11.61,5.77,18532,0,0,0
2009-06-22 16:00:00,11.7,5.43,0,-34004,9576649,-9592618
2009-06-23 16:00:00,11.75,6.25,82366,0,0,0
2009-06-24 16:00:00,13.08,9.23,297626.88,0,0,0
2009-06-25 16:00:00,12.98,8.73,0,-49557.6,0,0
2009-06-26 16:00:00,13.36,9.15,41853.8,0,0,0
2009-06-29 16:00:00,15.23,9.45,30375.2,0,8008742,-9078118
2009-06-30 16:00:00,14.74,8.79,0,-65917,0,0
2009-07-01 16:00:00,17.33,9.81,101697,0,0,0
2009-07-02 16:00:00,18.94,10.69,88382,0,0,0
2009-07-03 16:00:00,20.56,11.61,91353,0,0,0
2009-07-06 16:00:00,22.29,14,239062,0,9355884,-8244399
2009-07-07 16:00:00,21.04,13.79,0,-20996,0,0
2009-07-08 16:00:00,21.47,15.41,162528,0,0,0
2009-07-09 16:00:00,23.07,18.45,303714,0,0,0
2009-07-10 16:00:00,23.14,18.46,1183,0,0,0
2009-07-13 16:00:00,21.79,18.79,32853,0,9134884,-9131365
2009-07-14 16:00:00,25.19,20.73,194226,0,0,0
2009-07-15 16:00:00,26.58,22.79,206053,0,0,0
2009-07-16 16:00:00,26.87,23.42,63050,0,0,0
2009-07-17 16:00:00,27.54,25.96,253482,0,0,0
2009-07-20 16:00:00,30.13,29.43,347450,0,10238281,-10243617
2009-07-21 16:00:00,28.27,26.4,0,-303085,0,0
2009-07-22 16:00:00,30.7,29.05,264433,0,0,0
2009-07-23 16:00:00,32.33,30.34,129503,0,0,0
2009-07-24 16:00:00,32.9,29.52,0,-82240,0,0
2009-07-27 16:00:00,35.65,32.21,268794,0,11279605,-11293598
2009-07-28 16:00:00,36.09,34.46,224804,0,0,0
2009-07-29 16:00:00,28.95,25.89,0,-856439,0,0
2009-07-30 16:00:00,31.71,27.09,119583,0,0,0
2009-07-31 16:00:00,35.33,30.76,367347,0,0,0
2009-08-03 16:00:00,37.23,35.02,425829,0,10629290,-10611061
2009-08-04 16:00:00,37.21,37.39,237511,0,0,0
2009-08-05 16:00:00,35.56,36.59,0,-80313,0,0
2009-08-06 16:00:00,32.74,34.1,0,-248837.6,0,0
2009-08-07 16:00:00,28.82,29.32,0,-478315.28,0,0
2009-08-10 16:00:00,28.44,29.53,21489,0,9651396,-9641428
2009-08-11 16:00:00,28.87,30.01,47582,0,0,0
2009-08-12 16:00:00,23.11,25.06,0,-494946,0,0
2009-08-13 16:00:00,24.68,26.56,150125.8,0,0,0
2009-08-14 16:00:00,21.19,22.89,0,-367353,0,0
2009-08-17 16:00:00,13.79,15.01,0,-787686,10453505,-11264370
2009-08-18 16:00:00,14.94,17.71,270065,0,0,0
2009-08-19 16:00:00,9.24,12.61,0,-510183,0,0
2009-08-20 16:00:00,13.94,16.89,427904,0,0,0
2009-08-21 16:00:00,16.09,19.65,276476,0,0,0
2009-08-24 16:00:00,17.03,20.93,127651,0,11212001,-10402197
2009-08-25 16:00:00,12.69,18.58,0,-234830,0,0
2009-08-26 16:00:00,14.95,20.87,228460,0,0,0
2009-08-27 16:00:00,14.37,20.91,4384,0,0,0
2009-08-28 16:00:00,10.4,17.2,0,-371340,0,0
2009-08-31 16:00:00,2.56,8.37,0,-882720,10384590,-10382999
2009-09-01 16:00:00,3.04,7.8,0,-56700,0,0
2009-09-02 16:00:00,4.75,9.06,125297,0,0,0
