时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.02,101806,0,9983681,0
2009-06-02 16:00:00,3.82,1.81,79499.4,0,0,0
2009-06-03 16:00:00,6.51,2.84,102216.6,0,0,0
2009-06-04 16:00:00,7.03,2.6,0,-23506.2,0,0
2009-06-05 16:00:00,6.51,3.04,44175.4,0,0,0
2009-06-08 16:00:00,6.84,-0.16,0,-319957.8,7551039,-7523081
2009-06-09 16:00:00,7.28,-0.65,0,-49448,0,0
2009-06-10 16:00:00,8.33,0.49,114183,0,0,0
2009-06-11 16:00:00,7.32,-0.67,0,-115946,0,0
2009-06-12 16:00:00,5.31,-2.08,0,-140712,0,0
2009-06-15 16:00:00,7.48,-3.67,0,-159602,4244235,-4243140
2009-06-16 16:00:00,7.3,-2.7,96802,0,0,0
2009-06-17 16:00:00,9.09,-1.06,164949,0,0,0
2009-06-18 16:00:00,10.79,1.32,237287,0,0,0
2009-06-19 16:00:00,11.61,0.24,0,-108130.4,0,0
2009-06-22 16:00:00,11.7,-2.02,0,-226109.6,4740250,-4735262
2009-06-23 16:00:00,11.75,-2.85,0,-82109,0,0
2009-06-24 16:00:00,13.08,0.52,336699,0,0,0
2009-06-25 16:00:00,12.98,0.49,0,-3034,0,0
2009-06-26 16:00:00,13.36,1.37,87498,0,0,0
2009-06-29 16:00:00,15.23,0.07,0,-129452,8157864,-8154413
2009-06-30 16:00:00,14.74,0.19,12264,0,0,0
2009-07-01 16:00:00,17.33,1.36,116606,0,0,0
2009-07-02 16:00:00,18.94,2.18,82289.4,0,0,0
2009-07-03 16:00:00,20.56,2.24,5501,0,0,0
2009-07-06 16:00:00,22.29,0.12,0,-211991,8847760,-8848852
2009-07-07 16:00:00,21.04,-1.04,0,-115930,0,0
2009-07-08 16:00:00,21.47,-0.03,101423,0,0,0
2009-07-09 16:00:00,23.07,1.25,127794,0,0,0
2009-07-10 16:00:00,23.14,2.4,115200,0,0,0
2009-07-13 16:00:00,21.79,-0.37,0,-277620,7206380,-7205008
2009-07-14 16:00:00,25.19,2.73,310655,0,0,0
2009-07-15 16:00:00,26.58,5.2,247162,0,0,0
2009-07-16 16:00:00,26.87,5.96,75841,0,0,0
2009-07-17 16:00:00,27.54,7.24,127786,0,0,0
2009-07-20 16:00:00,30.13,6.17,0,-106737,9053886,-9053126
2009-07-21 16:00:00,28.27,5.62,0,-55103,0,0
2009-07-22 16:00:00,30.7,6.83,121187,0,0,0
2009-07-23 16:00:00,32.33,9.54,270571,0,0,0
2009-07-24 16:00:00,32.9,8.51,0,-103156,0,0
2009-07-27 16:00:00,35.65,7.58,0,-92782.12,7991034,-7981974
2009-07-28 16:00:00,36.09,6.69,0,-89110,0,0
2009-07-29 16:00:00,28.95,-0.36,0,-704682,0,0
2009-07-30 16:00:00,31.71,-0.54,0,-18017,0,0
2009-07-31 16:00:00,35.33,2.04,257574,0,0,0
2009-08-03 16:00:00,37.23,0.73,0,-131295,5530241,-5531059
2009-08-04 16:00:00,37.21,0.96,22985,0,0,0
2009-08-05 16:00:00,35.56,-1.36,0,-231389,0,0
2009-08-06 16:00:00,32.74,-1.49,0,-13395,0,0
2009-08-07 16:00:00,28.82,-4.69,0,-319997,0,0
2009-08-10 16:00:00,28.44,-6.74,0,-204341,6470432,-6472624
2009-08-11 16:00:00,28.87,-6.43,30470,0,0,0
2009-08-12 16:00:00,23.11,-10.29,0,-385939,0,0
2009-08-13 16:00:00,24.68,-8.28,201451,0,0,0
2009-08-14 16:00:00,21.19,-10.32,0,-204090,0,0
2009-08-17 16:00:00,13.79,-16.67,0,-635582,2733390,-2731209
2009-08-18 16:00:00,14.94,-15.43,124749,0,0,0
2009-08-19 16:00:00,9.24,-20.24,0,-481065,0,0
2009-08-20 16:00:00,13.94,-16.21,403042.8,0,0,0
2009-08-21 16:00:00,16.09,-14.52,168888,0,0,0
2009-08-24 16:00:00,17.03,-14.71,0,-18842,7495736,-7502135
2009-08-25 16:00:00,12.69,-18.82,0,-411688,0,0
2009-08-26 16:00:00,14.95,-17.16,165755,0,0,0
2009-08-27 16:00:00,14.37,-17.31,0,-15014,0,0
2009-08-28 16:00:00,10.4,-20.49,0,-317206,0,0
2009-08-31 16:00:00,2.56,-27.32,0,-683453,6816588,-6810211
