时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.69,169348,0,9984508,0
2009-06-02 16:00:00,3.82,2.4,70342,0,0,0
2009-06-03 16:00:00,6.51,4.56,216297,0,0,0
2009-06-04 16:00:00,7.03,3.31,0,-124976,0,0
2009-06-05 16:00:00,6.51,2.32,0,-99096,0,0
2009-06-08 16:00:00,6.84,0.34,0,-197649,6580781,-6918169
2009-06-09 16:00:00,7.28,0.89,54861,0,0,0
2009-06-10 16:00:00,8.33,2.19,130108,0,0,0
2009-06-11 16:00:00,7.32,1.7,0,-49106,0,0
2009-06-12 16:00:00,5.31,-0.82,0,-251999,0,0
2009-06-15 16:00:00,7.48,-0.09,72930,0,7234951,-6895449
2009-06-16 16:00:00,7.3,0.15,23639,0,0,0
2009-06-17 16:00:00,9.09,3.81,365877,0,0,0
2009-06-18 16:00:00,10.79,4.93,112734,0,0,0
2009-06-19 16:00:00,11.61,4.47,0,-46290,0,0
2009-06-22 16:00:00,11.7,3.14,0,-132562.8,6837185,-6833141
2009-06-23 16:00:00,11.75,2.54,0,-60324,0,0
2009-06-24 16:00:00,13.08,6.24,369827,0,0,0
2009-06-25 16:00:00,12.98,5.82,0,-41680,0,0
2009-06-26 16:00:00,13.36,6.14,31263,0,0,0
2009-06-29 16:00:00,15.23,6.8,66098,0,5424418,-5415062
2009-06-30 16:00:00,14.74,7.31,51495,0,0,0
2009-07-01 16:00:00,17.33,8.66,135275,0,0,0
2009-07-02 16:00:00,18.94,10.57,190860.8,0,0,0
2009-07-03 16:00:00,20.56,11.04,46608,0,0,0
2009-07-06 16:00:00,22.29,10.44,0,-59895,8287600,-8659943
2009-07-07 16:00:00,21.04,11.99,155376,0,0,0
2009-07-08 16:00:00,21.47,13.2,120156,0,0,0
2009-07-09 16:00:00,23.07,16.93,373664.8,0,0,0
2009-07-10 16:00:00,23.14,17.55,61519,0,0,0
2009-07-13 16:00:00,21.79,16.26,0,-129185,10604601,-10211786
2009-07-14 16:00:00,25.19,19.75,349966.4,0,0,0
2009-07-15 16:00:00,26.58,21.91,215664,0,0,0
2009-07-16 16:00:00,26.87,22.63,72244,0,0,0
2009-07-17 16:00:00,27.54,24.98,234619,0,0,0
2009-07-20 16:00:00,30.13,25.33,35050,0,9719962,-9717949
2009-07-21 16:00:00,28.27,24.89,0,-43960,0,0
2009-07-22 16:00:00,30.7,26.58,169260,0,0,0
2009-07-23 16:00:00,32.33,29.49,290516,0,0,0
2009-07-24 16:00:00,32.9,29.03,0,-46145,0,0
2009-07-27 16:00:00,35.65,29.32,29535,0,9593399,-9609547
2009-07-28 16:00:00,36.09,30.18,85333,0,0,0
2009-07-29 16:00:00,28.95,23.15,0,-703084,0,0
2009-07-30 16:00:00,31.71,23.31,16762,0,0,0
2009-07-31 16:00:00,35.33,26.28,296578,0,0,0
2009-08-03 16:00:00,37.23,26.05,0,-23166,7295926,-7321453
2009-08-04 16:00:00,37.21,28.03,198792,0,0,0
2009-08-05 16:00:00,35.56,24.92,0,-311846,0,0
2009-08-06 16:00:00,32.74,23.97,0,-94511,0,0
2009-08-07 16:00:00,28.82,18.84,0,-512868.15,0,0
