Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2009-06-01 16:00:00,3.57,0.92,91547,0,9994021,0
2009-06-02 16:00:00,3.82,1.58,66604,0,0,0
2009-06-03 16:00:00,6.51,2.82,123415,0,0,0
2009-06-04 16:00:00,7.03,3.37,55355,0,0,0
2009-06-05 16:00:00,6.51,3.18,0,-19225,0,0
2009-06-08 16:00:00,6.84,1.6,0,-157537.4,7266489,-7244994
2009-06-09 16:00:00,7.28,1.68,8325,0,0,0
2009-06-10 16:00:00,8.33,3.02,133788,0,0,0
2009-06-11 16:00:00,7.32,1.75,0,-127562,0,0
2009-06-12 16:00:00,5.31,0.06,0,-168434.5,0,0
2009-06-15 16:00:00,7.48,0.69,63051,0,9341022,-9340023.5
2009-06-16 16:00:00,7.3,0.49,0,-20215,0,0
2009-06-17 16:00:00,9.09,2.35,186059,0,0,0
2009-06-18 16:00:00,10.79,3.43,107581.6,0,0,0
2009-06-19 16:00:00,11.61,3.97,54034,0,0,0
2009-06-22 16:00:00,11.7,2.3,0,-167175.2,9427368,-9418344
2009-06-23 16:00:00,11.75,1.67,0,-62445.4,0,0
2009-06-24 16:00:00,13.08,3.49,181870,0,0,0
2009-06-25 16:00:00,12.98,4.14,64516,0,0,0
2009-06-26 16:00:00,13.36,4.42,28605,0,0,0
2009-06-29 16:00:00,15.23,4.97,54757,0,8329035,-8326065
2009-06-30 16:00:00,14.74,4.11,0,-86208,0,0
2009-07-01 16:00:00,17.33,5.88,177484,0,0,0
2009-07-02 16:00:00,18.94,7.13,124919,0,0,0
2009-07-03 16:00:00,20.56,8.2,106768,0,0,0
2009-07-06 16:00:00,22.29,8.77,56823,0,9105652,-9100684
2009-07-07 16:00:00,21.04,9.23,46576,0,0,0
2009-07-08 16:00:00,21.47,10.5,126962.48,0,0,0
2009-07-09 16:00:00,23.07,12.7,219429,0,0,0
2009-07-10 16:00:00,23.14,13.66,96097,0,0,0
2009-07-13 16:00:00,21.79,12.28,0,-137946,7950483,-7943613
2009-07-14 16:00:00,25.19,14.42,214347,0,0,0
2009-07-15 16:00:00,26.58,16.15,173186,0,0,0
2009-07-16 16:00:00,26.87,15.76,0,-39733.72,0,0
2009-07-17 16:00:00,27.54,17.17,141019,0,0,0
2009-07-20 16:00:00,30.13,19.32,214918,0,9867574,-9864815
2009-07-21 16:00:00,28.27,16.7,0,-261292,0,0
2009-07-22 16:00:00,30.7,18.14,143489,0,0,0
2009-07-23 16:00:00,32.33,19.01,86774,0,0,0
2009-07-24 16:00:00,32.9,18.52,0,-48492,0,0
2009-07-27 16:00:00,35.65,20.28,176178.64,0,9155966,-9142481
2009-07-28 16:00:00,36.09,21.65,136712,0,0,0
2009-07-29 16:00:00,28.95,15.21,0,-644081,0,0
2009-07-30 16:00:00,31.71,16.66,145430,0,0,0
2009-07-31 16:00:00,35.33,20.19,352474,0,0,0
2009-08-03 16:00:00,37.23,21.76,157569,0,10869351,-10877642
2009-08-04 16:00:00,37.21,22.64,87356,0,0,0
2009-08-05 16:00:00,35.56,21.77,0,-87141,0,0
2009-08-06 16:00:00,32.74,20.34,0,-142503,0,0
2009-08-07 16:00:00,28.82,17.7,0,-264321,0,0
2009-08-10 16:00:00,28.44,16.72,0,-98071,11087831,-11087303
2009-08-11 16:00:00,28.87,17.26,54179,0,0,0
2009-08-12 16:00:00,23.11,12.45,0,-481008,0,0
2009-08-13 16:00:00,24.68,15.43,298431,0,0,0
2009-08-14 16:00:00,21.19,13.46,0,-196970,0,0
2009-08-17 16:00:00,13.79,4.6,0,-885805,9629749,-9633796
2009-08-18 16:00:00,14.94,7.11,250818,0,0,0
2009-08-19 16:00:00,9.24,1.27,0,-584508,0,0
2009-08-20 16:00:00,13.94,5.84,457229,0,0,0
2009-08-21 16:00:00,16.09,7.92,208493,0,0,0
2009-08-24 16:00:00,17.03,8.8,87425,0,9445552,-9431552
2009-08-25 16:00:00,12.69,5.59,0,-320595,0,0
2009-08-26 16:00:00,14.95,8.34,274631,0,0,0
2009-08-27 16:00:00,14.37,8.49,15032,0,0,0
2009-08-28 16:00:00,10.4,5.54,0,-294663,0,0
2009-08-31 16:00:00,2.56,-2.89,0,-843040,9321100,-9315696
2009-09-01 16:00:00,3.04,-3.46,0,-57406,0,0
2009-09-02 16:00:00,4.75,-2.76,70247,0,0,0
2009-09-03 16:00:00,10.59,3.8,656059,0,0,0
2009-09-04 16:00:00,11.5,5.99,219270,0,0,0
2009-09-07 16:00:00,12.48,6.26,26190,0,9624196,-9624820
2009-09-08 16:00:00,14.9,9.44,318013,0,0,0
2009-09-09 16:00:00,15.77,11.03,159075,0,0,0
2009-09-10 16:00:00,14.61,10.14,0,-88997,0,0
2009-09-11 16:00:00,17.34,12.2,205923,0,0,0
2009-09-14 16:00:00,19.34,13.67,147694,0,8993346,-8992361
2009-09-15 16:00:00,19.67,15.04,136648,0,0,0
2009-09-16 16:00:00,18.06,13.69,0,-135217,0,0
2009-09-17 16:00:00,20.31,15.97,228082,0,0,0
2009-09-18 16:00:00,15.94,12.1,0,-387093,0,0
2009-09-21 16:00:00,16.27,11.86,0,-24230,9617239,-9617208
2009-09-22 16:00:00,13.46,8.78,0,-307233,0,0
2009-09-23 16:00:00,10.88,5.67,0,-311064,0,0
2009-09-24 16:00:00,11.64,5.73,5605,0,0,0
2009-09-25 16:00:00,10.83,4.7,0,-103133,0,0
2009-09-28 16:00:00,7.72,1.04,0,-365414,9457263,-9458359
2009-09-29 16:00:00,7.7,0.57,0,-46810,0,0
2009-09-30 16:00:00,8.88,1.43,85660,0,0,0
2009-10-09 16:00:00,14.64,6.45,502139,0,9372288,-9371671
2009-10-12 16:00:00,14.2,5.77,0,-68611,9608738,-9620758
2009-10-13 16:00:00,15.9,7.54,177767,0,0,0
2009-10-14 16:00:00,16.95,8.27,72206,0,0,0
2009-10-15 16:00:00,17.39,8.95,68015,0,0,0
2009-10-16 16:00:00,17.47,9.18,23494,0,0,0
2009-10-19 16:00:00,20.63,10.9,172083,0,9830668,-9818401
2009-10-20 16:00:00,22.39,13.33,242281,0,0,0
2009-10-21 16:00:00,22.09,12.75,0,-57915,0,0
2009-10-22 16:00:00,21.29,12.48,0,-26260,0,0
2009-10-23 16:00:00,23.68,15.03,254156,0,0,0
2009-10-26 16:00:00,23.72,15.01,0,-1153,10402618,-10404761
2009-10-27 16:00:00,20.11,10.93,0,-408511,0,0
