时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,2.26,226006,0,7628517,0
2009-06-02 16:00:00,3.82,2.03,0,-22739,0,0
2009-06-03 16:00:00,6.51,3.7,166684.4,0,0,0
2009-06-04 16:00:00,7.03,3.69,0,-596.2,0,0
2009-06-05 16:00:00,6.51,4.77,107494.2,0,0,0
2009-06-08 16:00:00,6.84,5.99,121853.4,0,6252567,-5935609.8
2009-06-09 16:00:00,7.28,5.9,0,-8671.12,0,0
2009-06-10 16:00:00,8.33,7.15,125218.92,0,0,0
2009-06-11 16:00:00,7.32,6.09,0,-106652.64,0,0
2009-06-12 16:00:00,5.31,4.41,0,-167544.39,0,0
2009-06-15 16:00:00,7.48,7.3,289154.14,0,5576979,-4892813.91
2009-06-16 16:00:00,7.3,7.09,0,-21232.6,0,0
2009-06-17 16:00:00,9.09,7.8,71324,0,0,0
2009-06-18 16:00:00,10.79,8.63,82616,0,0,0
2009-06-19 16:00:00,11.61,8.57,0,-6341,0,0
2009-06-22 16:00:00,11.7,9.81,124766.6,0,7991555,-8778503
2009-06-23 16:00:00,11.75,10.52,70989,0,0,0
2009-06-24 16:00:00,13.08,12.43,190294.52,0,0,0
2009-06-25 16:00:00,12.98,12.68,25349,0,0,0
2009-06-26 16:00:00,13.36,13.32,64132,0,0,0
2009-06-29 16:00:00,15.23,15.06,174146.8,0,4512031,-8373962.8
2009-06-30 16:00:00,14.74,14.66,0,-40258,0,0
2009-07-01 16:00:00,17.33,15.67,101352.96,0,0,0
2009-07-02 16:00:00,18.94,16.03,36046,0,0,0
2009-07-03 16:00:00,20.56,16.22,19087,0,0,0
2009-07-06 16:00:00,22.29,18.8,257672,0,7743479,-3565119
2009-07-07 16:00:00,21.04,18.46,0,-34640,0,0
2009-07-08 16:00:00,21.47,20.03,157047,0,0,0
2009-07-09 16:00:00,23.07,22.06,203176,0,0,0
2009-07-10 16:00:00,23.14,22.94,88180,0,0,0
2009-07-13 16:00:00,21.79,24.72,177690.6,0,5723739,-8298846
2009-07-14 16:00:00,25.19,26.42,170242,0,0,0
2009-07-15 16:00:00,26.58,26.15,0,-26434,0,0
2009-07-16 16:00:00,26.87,25.01,0,-114856.4,0,0
2009-07-17 16:00:00,27.54,25.5,48998,0,0,0
2009-07-20 16:00:00,30.13,30,449969,0,7514022,-7649190
2009-07-21 16:00:00,28.27,27.76,0,-223688,0,0
2009-07-22 16:00:00,30.7,31.15,338858,0,0,0
2009-07-23 16:00:00,32.33,31.22,7342,0,0,0
2009-07-24 16:00:00,32.9,32.97,174801,0,0,0
2009-07-27 16:00:00,35.65,36.51,353720,0,5778412,-4678289
2009-07-28 16:00:00,36.09,34.85,0,-165641,0,0
2009-07-29 16:00:00,28.95,27.64,0,-721281,0,0
2009-07-30 16:00:00,31.71,29.91,227742,0,0,0
2009-07-31 16:00:00,35.33,35.93,601970,0,0,0
2009-08-03 16:00:00,37.23,41.39,545668,0,7832694,-6125001
2009-08-04 16:00:00,37.21,42.47,108170,0,0,0
2009-08-05 16:00:00,35.56,42.57,9471,0,0,0
2009-08-06 16:00:00,32.74,38.75,0,-381324,0,0
2009-08-07 16:00:00,28.82,32.91,0,-584229.6,0,0
2009-08-10 16:00:00,28.44,35.54,262791,0,8956405,-9369781
2009-08-11 16:00:00,28.87,33.66,0,-187752,0,0
2009-08-12 16:00:00,23.11,28.24,0,-541839,0,0
2009-08-13 16:00:00,24.68,28.09,0,-15048,0,0
2009-08-14 16:00:00,21.19,24.56,0,-353103,0,0
2009-08-17 16:00:00,13.79,19.17,0,-539638,7749674,-8741419
2009-08-18 16:00:00,14.94,19.85,68047,0,0,0
2009-08-19 16:00:00,9.24,16.24,0,-360256,0,0
2009-08-20 16:00:00,13.94,18.81,256702,0,0,0
2009-08-21 16:00:00,16.09,20.23,142012.4,0,0,0
2009-08-24 16:00:00,17.03,22.99,275849,0,9201882,-7198971
2009-08-25 16:00:00,12.69,20.69,0,-230202,0,0
2009-08-26 16:00:00,14.95,22.34,165142,0,0,0
2009-08-27 16:00:00,14.37,21.74,0,-60275,0,0
2009-08-28 16:00:00,10.4,17.88,0,-385442,0,0
2009-08-31 16:00:00,2.56,11.93,0,-595053,8080004,-9541671
2009-09-01 16:00:00,3.04,10.45,0,-148115,0,0
2009-09-02 16:00:00,4.75,10.3,0,-14998,0,0
2009-09-03 16:00:00,10.59,14.33,403115,0,0,0
2009-09-04 16:00:00,11.5,15.47,114271,0,0,0
2009-09-07 16:00:00,12.48,18.57,309346,0,9274096,-7742766
2009-09-08 16:00:00,14.9,20.7,212937,0,0,0
2009-09-09 16:00:00,15.77,20.94,23971,0,0,0
2009-09-10 16:00:00,14.61,19.29,0,-164935,0,0
2009-09-11 16:00:00,17.34,21.23,194256,0,0,0
2009-09-14 16:00:00,19.34,24.35,312323,0,8917341,-11021833
2009-09-15 16:00:00,19.67,24.33,0,-2209,0,0
2009-09-16 16:00:00,18.06,23.12,0,-120642,0,0
2009-09-17 16:00:00,20.31,24.99,186501,0,0,0
2009-09-18 16:00:00,15.94,21.77,0,-321799,0,0
2009-09-21 16:00:00,16.27,23.57,180268,0,7618060,-7968249
2009-09-22 16:00:00,13.46,21.9,0,-167478,0,0
2009-09-23 16:00:00,10.88,20.18,0,-171875,0,0
2009-09-24 16:00:00,11.64,19.59,0,-59308,0,0
2009-09-25 16:00:00,10.83,18.96,0,-62168,0,0
