时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.78,177560,0,9995640,0
2009-06-02 16:00:00,3.82,2.38,60704.2,0,0,0
2009-06-03 16:00:00,6.51,3.97,159033,0,0,0
2009-06-04 16:00:00,7.03,4.01,3704,0,0,0
2009-06-05 16:00:00,6.51,3.49,0,-51664,0,0
2009-06-08 16:00:00,6.84,3.24,0,-25777,8241532,-8233718
2009-06-09 16:00:00,7.28,2.46,0,-77678,0,0
2009-06-10 16:00:00,8.33,4.12,166318,0,0,0
2009-06-11 16:00:00,7.32,2.92,0,-120207,0,0
2009-06-12 16:00:00,5.31,0.89,0,-203485,0,0
2009-06-15 16:00:00,7.48,2.65,176137,0,9750766,-9757659
2009-06-16 16:00:00,7.3,2.39,0,-25579,0,0
2009-06-17 16:00:00,9.09,3.68,128690,0,0,0
2009-06-18 16:00:00,10.79,4.16,47904,0,0,0
2009-06-19 16:00:00,11.61,5.98,182093,0,0,0
2009-06-22 16:00:00,11.7,5.96,0,-1657,8578828,-8569454
2009-06-23 16:00:00,11.75,6.28,32206,0,0,0
2009-06-24 16:00:00,13.08,8.01,173195,0,0,0
2009-06-25 16:00:00,12.98,7.08,0,-93656.6,0,0
2009-06-26 16:00:00,13.36,6.8,0,-27401,0,0
2009-06-29 16:00:00,15.23,8.27,146288,0,8561886,-8557361
2009-06-30 16:00:00,14.74,7.3,0,-96256,0,0
2009-07-01 16:00:00,17.33,9.04,173204,0,0,0
2009-07-02 16:00:00,18.94,10.32,128714,0,0,0
2009-07-03 16:00:00,20.56,12.38,205809,0,0,0
2009-07-06 16:00:00,22.29,14.7,231723,0,10146565,-10136220
2009-07-07 16:00:00,21.04,14.1,0,-59906,0,0
2009-07-08 16:00:00,21.47,14.63,53249,0,0,0
2009-07-09 16:00:00,23.07,16.59,195986,0,0,0
2009-07-10 16:00:00,23.14,16.17,0,-42332,0,0
