Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2009-06-01 16:00:00,3.57,2.1,209699,0,9989740,0
2009-06-02 16:00:00,3.82,2.51,41616,0,0,0
2009-06-03 16:00:00,6.51,5,248188,0,0,0
2009-06-04 16:00:00,7.03,6.12,112479,0,0,0
2009-06-05 16:00:00,6.51,5.16,0,-96422,0,0
2009-06-08 16:00:00,6.84,3.59,0,-156507,8754948,-9084629
2009-06-09 16:00:00,7.28,4.11,51551,0,0,0
2009-06-10 16:00:00,8.33,5.91,179991,0,0,0
2009-06-11 16:00:00,7.32,5.38,0,-52198,0,0
2009-06-12 16:00:00,5.31,3.77,0,-161364.47,0,0
2009-06-15 16:00:00,7.48,5.38,160553.12,0,9654248,-9270462.45
2009-06-16 16:00:00,7.3,5.15,0,-22701,0,0
2009-06-17 16:00:00,9.09,7.91,276330,0,0,0
2009-06-18 16:00:00,10.79,8.68,76631.2,0,0,0
2009-06-19 16:00:00,11.61,10.92,224410,0,0,0
2009-06-22 16:00:00,11.7,10.09,0,-83566,10805142,-10807138
2009-06-23 16:00:00,11.75,9.91,0,-17793.8,0,0
2009-06-24 16:00:00,13.08,11.42,151223.74,0,0,0
2009-06-25 16:00:00,12.98,11.29,0,-13441.3,0,0
2009-06-26 16:00:00,13.36,11.68,39122.9,0,0,0
2009-06-29 16:00:00,15.23,12.76,108062.9,0,9341665,-9328536
2009-06-30 16:00:00,14.74,11.89,0,-86991,0,0
2009-07-01 16:00:00,17.33,13.41,152616,0,0,0
2009-07-02 16:00:00,18.94,14.35,93989,0,0,0
2009-07-03 16:00:00,20.56,16.38,202175,0,0,0
2009-07-06 16:00:00,22.29,16.99,61462.4,0,10134122,-10136627
2009-07-07 16:00:00,21.04,16.85,0,-14429,0,0
2009-07-08 16:00:00,21.47,17.37,52657,0,0,0
2009-07-09 16:00:00,23.07,19.8,242579,0,0,0
2009-07-10 16:00:00,23.14,20.25,45576,0,0,0
2009-07-13 16:00:00,21.79,20.85,59369,0,11246344,-11243860
2009-07-14 16:00:00,25.19,23.35,250410,0,0,0
2009-07-15 16:00:00,26.58,25.16,180902,0,0,0
2009-07-16 16:00:00,26.87,24.07,0,-109189,0,0
