时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.61,160607,0,9327264,0
2009-06-02 16:00:00,3.82,2.09,48824,0,0,0
2009-06-03 16:00:00,6.51,3.72,162354,0,0,0
2009-06-04 16:00:00,7.03,4.45,72790.2,0,0,0
2009-06-05 16:00:00,6.51,4.09,0,-35475,0,0
2009-06-08 16:00:00,6.84,3.85,0,-24480,9029079,-8342989
2009-06-09 16:00:00,7.28,5.16,131281,0,0,0
2009-06-10 16:00:00,8.33,6.66,149715,0,0,0
2009-06-11 16:00:00,7.32,5.33,0,-133071,0,0
2009-06-12 16:00:00,5.31,3.33,0,-199578,0,0
2009-06-15 16:00:00,7.48,5.05,171643,0,7933385,-8958797
2009-06-16 16:00:00,7.3,4.5,0,-54702,0,0
2009-06-17 16:00:00,9.09,7.03,252759,0,0,0
2009-06-18 16:00:00,10.79,7.25,22210,0,0,0
2009-06-19 16:00:00,11.61,7.8,55603,0,0,0
2009-06-22 16:00:00,11.7,7.7,0,-10390,8333580,-8380476
2009-06-23 16:00:00,11.75,8.27,56768,0,0,0
2009-06-24 16:00:00,13.08,10.1,182774,0,0,0
2009-06-25 16:00:00,12.98,9.44,0,-65319,0,0
2009-06-26 16:00:00,13.36,9.69,24926.4,0,0,0
2009-06-29 16:00:00,15.23,11.55,186136,0,8778802,-8451750
2009-06-30 16:00:00,14.74,11.48,0,-7819,0,0
2009-07-01 16:00:00,17.33,13.75,227010,0,0,0
2009-07-02 16:00:00,18.94,14.43,68477.28,0,0,0
2009-07-03 16:00:00,20.56,16.76,232859,0,0,0
2009-07-06 16:00:00,22.29,17.57,80686,0,9417707,-9032653
2009-07-07 16:00:00,21.04,16.65,0,-91798,0,0
2009-07-08 16:00:00,21.47,17.24,59054,0,0,0
2009-07-09 16:00:00,23.07,18.63,138806.8,0,0,0
2009-07-10 16:00:00,23.14,18.85,22283,0,0,0
2009-07-13 16:00:00,21.79,19.29,44364.6,0,8313805,-9902038
2009-07-14 16:00:00,25.19,21.29,199309,0,0,0
2009-07-15 16:00:00,26.58,23.05,176771,0,0,0
2009-07-16 16:00:00,26.87,22.26,0,-79226,0,0
2009-07-17 16:00:00,27.54,22.86,59632,0,0,0
2009-07-20 16:00:00,30.13,25.13,227601,0,7006354,-8314956
2009-07-21 16:00:00,28.27,23.04,0,-209788,0,0
2009-07-22 16:00:00,30.7,24.71,167780,0,0,0
2009-07-23 16:00:00,32.33,25.16,44926,0,0,0
2009-07-24 16:00:00,32.9,24.8,0,-36496,0,0
2009-07-27 16:00:00,35.65,26.75,194808,0,9564294,-8784751
2009-07-28 16:00:00,36.09,27.21,45908,0,0,0
2009-07-29 16:00:00,28.95,21.25,0,-595654,0,0
2009-07-30 16:00:00,31.71,22.47,122558,0,0,0
2009-07-31 16:00:00,35.33,26,352762,0,0,0
2009-08-03 16:00:00,37.23,29.42,341517,0,10522367,-9289921
2009-08-04 16:00:00,37.21,30.08,65921,0,0,0
2009-08-05 16:00:00,35.56,30.06,0,-1383,0,0
2009-08-06 16:00:00,32.74,26.91,0,-315218,0,0
2009-08-07 16:00:00,28.82,22.34,0,-457189,0,0
2009-08-10 16:00:00,28.44,22.85,51177,0,9899348,-9038488
2009-08-11 16:00:00,28.87,22.76,0,-9426,0,0
2009-08-12 16:00:00,23.11,17.88,0,-487682,0,0
