时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.09,109208,0,9327532,0
2009-06-02 16:00:00,3.82,1.57,48080,0,0,0
2009-06-03 16:00:00,6.51,2.65,107366,0,0,0
2009-06-04 16:00:00,7.03,3.28,63243,0,0,0
2009-06-05 16:00:00,6.51,2.88,0,-40349,0,0
2009-06-08 16:00:00,6.84,2.63,0,-24720,5492211,-4820304
2009-06-09 16:00:00,7.28,2.95,32200,0,0,0
2009-06-10 16:00:00,8.33,4.82,186955.2,0,0,0
2009-06-11 16:00:00,7.32,3.09,0,-172998.2,0,0
2009-06-12 16:00:00,5.31,0.71,0,-237862.6,0,0
2009-06-15 16:00:00,7.48,1.11,40228,0,8381347,-8357978
2009-06-16 16:00:00,7.3,0.86,0,-25493,0,0
2009-06-17 16:00:00,9.09,2.12,126537,0,0,0
2009-06-18 16:00:00,10.79,2.95,83014,0,0,0
2009-06-19 16:00:00,11.61,4.18,122842,0,0,0
2009-06-22 16:00:00,11.7,4.23,4398,0,8749248,-9105206
2009-06-23 16:00:00,11.75,4.88,65817,0,0,0
2009-06-24 16:00:00,13.08,6.91,202589,0,0,0
2009-06-25 16:00:00,12.98,6.91,438,0,0,0
2009-06-26 16:00:00,13.36,6.98,6767.4,0,0,0
2009-06-29 16:00:00,15.23,8.7,171636,0,5813544,-5437142
2009-06-30 16:00:00,14.74,6.82,0,-187429,0,0
2009-07-01 16:00:00,17.33,7.76,93985,0,0,0
2009-07-02 16:00:00,18.94,8.88,111305,0,0,0
2009-07-03 16:00:00,20.56,10.07,119352,0,0,0
2009-07-06 16:00:00,22.29,11.75,167392,0,8806862,-8786456
2009-07-07 16:00:00,21.04,11.9,15763,0,0,0
2009-07-08 16:00:00,21.47,11.01,0,-89268.6,0,0
2009-07-09 16:00:00,23.07,12.8,178754,0,0,0
2009-07-10 16:00:00,23.14,12.67,0,-12254,0,0
2009-07-13 16:00:00,21.79,13.93,125649.88,0,6020877,-6026127
2009-07-14 16:00:00,25.19,16.59,265911,0,0,0
2009-07-15 16:00:00,26.58,17.94,135389,0,0,0
2009-07-16 16:00:00,26.87,17.02,0,-92143,0,0
2009-07-17 16:00:00,27.54,18.12,109288,0,0,0
2009-07-20 16:00:00,30.13,20.41,228970,0,7527587,-7511697
2009-07-21 16:00:00,28.27,17.37,0,-303399,0,0
2009-07-22 16:00:00,30.7,19.29,192158,0,0,0
2009-07-23 16:00:00,32.33,20.31,101567,0,0,0
