时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.59,158512,0,9988195,0
2009-06-02 16:00:00,3.82,1.75,16221,0,0,0
2009-06-03 16:00:00,6.51,3.3,155152,0,0,0
2009-06-04 16:00:00,7.03,3.55,25198,0,0,0
2009-06-05 16:00:00,6.51,3.18,0,-36815.8,0,0
2009-06-08 16:00:00,6.84,2.55,0,-63535,9297099,-9273551
2009-06-09 16:00:00,7.28,2.55,578.6,0,0,0
2009-06-10 16:00:00,8.33,4.77,222025,0,0,0
2009-06-11 16:00:00,7.32,3.05,0,-172688.4,0,0
2009-06-12 16:00:00,5.31,1.31,0,-173470.44,0,0
2009-06-15 16:00:00,7.48,2.3,98582.44,0,9104101,-9080535.4
2009-06-16 16:00:00,7.3,2.06,0,-24149,0,0
2009-06-17 16:00:00,9.09,3.91,184942,0,0,0
2009-06-18 16:00:00,10.79,5.08,117041,0,0,0
2009-06-19 16:00:00,11.61,5.72,64119,0,0,0
2009-06-22 16:00:00,11.7,5.51,0,-20928.6,9569087,-9554149
2009-06-23 16:00:00,11.75,4.97,0,-53681,0,0
2009-06-24 16:00:00,13.08,6.66,168462,0,0,0
2009-06-25 16:00:00,12.98,6.01,0,-64124,0,0
2009-06-26 16:00:00,13.36,6.19,17114.5,0,0,0
2009-06-29 16:00:00,15.23,6.61,42198.5,0,8163607,-8152925
2009-06-30 16:00:00,14.74,5.64,0,-96926,0,0
2009-07-01 16:00:00,17.33,7.13,149568.6,0,0,0
2009-07-02 16:00:00,18.94,8.33,119305,0,0,0
2009-07-03 16:00:00,20.56,9.12,79108,0,0,0
2009-07-06 16:00:00,22.29,9.82,70178,0,8409073,-8399115
2009-07-07 16:00:00,21.04,9.12,0,-69924,0,0
2009-07-08 16:00:00,21.47,10.37,124586,0,0,0
2009-07-09 16:00:00,23.07,11.81,144800.4,0,0,0
2009-07-10 16:00:00,23.14,12.95,114049,0,0,0
2009-07-13 16:00:00,21.79,12.61,0,-34406,9032105,-9031503
2009-07-14 16:00:00,25.19,15.02,241263,0,0,0
2009-07-15 16:00:00,26.58,16.89,186603,0,0,0
2009-07-16 16:00:00,26.87,16.39,0,-49721,0,0
2009-07-17 16:00:00,27.54,18.37,198117,0,0,0
2009-07-20 16:00:00,30.13,20.59,221609,0,9590975,-9589514
2009-07-21 16:00:00,28.27,19.53,0,-106126,0,0
2009-07-22 16:00:00,30.7,21.85,232386,0,0,0
2009-07-23 16:00:00,32.33,22.8,94336,0,0,0
2009-07-24 16:00:00,32.9,22.29,0,-50866,0,0
2009-07-27 16:00:00,35.65,24.73,244085.8,0,10227811,-10232067
2009-07-28 16:00:00,36.09,27.71,297849,0,0,0
2009-07-29 16:00:00,28.95,21.2,0,-650934,0,0
2009-07-30 16:00:00,31.71,23.57,237587,0,0,0
2009-07-31 16:00:00,35.33,27.09,352084,0,0,0
2009-08-03 16:00:00,37.23,29.77,267276,0,11157085,-11149865
2009-08-04 16:00:00,37.21,30.86,109319,0,0,0
2009-08-05 16:00:00,35.56,29.61,0,-124486,0,0
2009-08-06 16:00:00,32.74,27.39,0,-222735,0,0
2009-08-07 16:00:00,28.82,23.34,0,-405060.5,0,0
2009-08-10 16:00:00,28.44,24.23,89057.8,0,10009460,-9995659.5
2009-08-11 16:00:00,28.87,24.4,17470,0,0,0
2009-08-12 16:00:00,23.11,19.38,0,-501969,0,0
2009-08-13 16:00:00,24.68,19.81,43082,0,0,0
2009-08-14 16:00:00,21.19,15.86,0,-395115,0,0
2009-08-17 16:00:00,13.79,8.86,0,-700192,9840081,-9837217
2009-08-18 16:00:00,14.94,9.63,76572,0,0,0
2009-08-19 16:00:00,9.24,2.9,0,-672453,0,0
2009-08-20 16:00:00,13.94,7.29,438579,0,0,0
2009-08-21 16:00:00,16.09,9.29,200405,0,0,0
2009-08-24 16:00:00,17.03,11.49,220209,0,8413203,-8413389
2009-08-25 16:00:00,12.69,9.45,0,-203898,0,0
2009-08-26 16:00:00,14.95,12.83,337386,0,0,0
