时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,4.03,402605,0,9959626,0
2009-06-02 16:00:00,3.82,3.82,0,-20956.6,0,0
2009-06-03 16:00:00,6.51,6.97,315301.2,0,0,0
2009-06-04 16:00:00,7.03,6.55,0,-42318,0,0
2009-06-05 16:00:00,6.51,7.42,87469.6,0,0,0
2009-06-08 16:00:00,6.84,6.61,0,-81034,5734419,-5758098.2
2009-06-09 16:00:00,7.28,6.26,0,-34780.6,0,0
2009-06-10 16:00:00,8.33,7.07,80347.8,0,0,0
2009-06-11 16:00:00,7.32,5.81,0,-125944,0,0
2009-06-12 16:00:00,5.31,4.22,0,-158815.2,0,0
2009-06-15 16:00:00,7.48,7.94,372380.4,0,8333463,-8626009
2009-06-16 16:00:00,7.3,8.25,30424.6,0,0,0
2009-06-17 16:00:00,9.09,9.59,134369.6,0,0,0
2009-06-18 16:00:00,10.79,10.92,133286,0,0,0
2009-06-19 16:00:00,11.61,10.37,0,-55326,0,0
2009-06-22 16:00:00,11.7,10.47,9654.8,0,7033110,-6700740
2009-06-23 16:00:00,11.75,10.85,37857.2,0,0,0
2009-06-24 16:00:00,13.08,13.04,219883.2,0,0,0
2009-06-25 16:00:00,12.98,13.58,53262.4,0,0,0
2009-06-26 16:00:00,13.36,14.35,77039,0,0,0
2009-06-29 16:00:00,15.23,19.28,493067.2,0,6302168,-6249497.4
2009-06-30 16:00:00,14.74,19.46,18015,0,0,0
2009-07-01 16:00:00,17.33,23.14,368394,0,0,0
2009-07-02 16:00:00,18.94,24.89,174987,0,0,0
2009-07-03 16:00:00,20.56,27.93,303397.7,0,0,0
2009-07-06 16:00:00,22.29,33.51,558832.8,0,10317378,-10306697.5
2009-07-07 16:00:00,21.04,32.74,0,-77465,0,0
2009-07-08 16:00:00,21.47,35.12,238335,0,0,0
2009-07-09 16:00:00,23.07,36.9,177820,0,0,0
2009-07-10 16:00:00,23.14,37.08,18308.5,0,0,0
2009-07-13 16:00:00,21.79,38.87,178449.7,0,9133420,-9132753
2009-07-14 16:00:00,25.19,41.82,295581.4,0,0,0
2009-07-15 16:00:00,26.58,43.47,165067.9,0,0,0
2009-07-16 16:00:00,26.87,43.26,0,-21056.3,0,0
2009-07-17 16:00:00,27.54,44.69,142213.2,0,0,0
2009-07-20 16:00:00,30.13,52.22,753694.1,0,10701967,-10702121.5
2009-07-21 16:00:00,28.27,49.02,0,-320507,0,0
2009-07-22 16:00:00,30.7,52.72,370370,0,0,0
2009-07-23 16:00:00,32.33,53.1,37395,0,0,0
2009-07-24 16:00:00,32.9,55.52,242446,0,0,0
2009-07-27 16:00:00,35.65,64.4,888206,0,10586721,-10590491
2009-07-28 16:00:00,36.09,64.26,0,-14437,0,0
2009-07-29 16:00:00,28.95,53.25,0,-1100943,0,0
2009-07-30 16:00:00,31.71,56.55,330136,0,0,0
2009-07-31 16:00:00,35.33,64.76,821285,0,0,0
2009-08-03 16:00:00,37.23,76.25,1148377,0,10483123,-10523602
2009-08-04 16:00:00,37.21,78.76,251062,0,0,0
2009-08-05 16:00:00,35.56,78.4,0,-35703,0,0
2009-08-06 16:00:00,32.74,72.9,0,-550336,0,0
2009-08-07 16:00:00,28.82,66.35,0,-654886,0,0
2009-08-10 16:00:00,28.44,67.39,103832.2,0,13624024,-13570749
2009-08-11 16:00:00,28.87,66.77,0,-61554,0,0
2009-08-12 16:00:00,23.11,60.62,0,-615181,0,0
2009-08-13 16:00:00,24.68,61.11,48897,0,0,0
2009-08-14 16:00:00,21.19,57.09,0,-401621,0,0
2009-08-17 16:00:00,13.79,46.19,0,-1090587,10810560,-10805872
2009-08-18 16:00:00,14.94,47.46,127097,0,0,0
2009-08-19 16:00:00,9.24,36.49,0,-1097017,0,0
2009-08-20 16:00:00,13.94,43.32,683197,0,0,0
2009-08-21 16:00:00,16.09,45.59,227452,0,0,0
2009-08-24 16:00:00,17.03,54.4,880487,0,11853801,-11861911
2009-08-25 16:00:00,12.69,53.01,0,-138927,0,0
2009-08-26 16:00:00,14.95,56.35,334524,0,0,0
2009-08-27 16:00:00,14.37,55.23,0,-111983,0,0
2009-08-28 16:00:00,10.4,51.61,0,-362340,0,0
2009-08-31 16:00:00,2.56,38.92,0,-1268617,10970421,-10971882
2009-09-01 16:00:00,3.04,37.26,0,-166248,0,0
2009-09-02 16:00:00,4.75,39.45,218279,0,0,0
2009-09-03 16:00:00,10.59,48.84,939654,0,0,0
2009-09-04 16:00:00,11.5,51.15,230909,0,0,0
2009-09-07 16:00:00,12.48,56.45,529737,0,12128856,-12132586
2009-09-08 16:00:00,14.9,58.42,197352,0,0,0
2009-09-09 16:00:00,15.77,57.35,0,-107232,0,0
2009-09-10 16:00:00,14.61,55.44,0,-191319,0,0
2009-09-11 16:00:00,17.34,57.74,230235,0,0,0
2009-09-14 16:00:00,19.34,63.97,623390,0,11108601,-11093062
2009-09-15 16:00:00,19.67,64.58,60736,0,0,0
2009-09-16 16:00:00,18.06,63.26,0,-131960,0,0
2009-09-17 16:00:00,20.31,66.33,306913,0,0,0
2009-09-18 16:00:00,15.94,60.35,0,-597495,0,0
2009-09-21 16:00:00,16.27,67.69,733287,0,12228702,-12228287
2009-09-22 16:00:00,13.46,65.26,0,-242985,0,0
2009-09-23 16:00:00,10.88,61.51,0,-374798,0,0
2009-09-24 16:00:00,11.64,59.06,0,-245227,0,0
2009-09-25 16:00:00,10.83,58.91,0,-14377,0,0
2009-09-28 16:00:00,7.72,53.57,0,-534727,12797707,-12823288
2009-09-29 16:00:00,7.7,51.78,0,-178698,0,0
2009-09-30 16:00:00,8.88,54.99,321384,0,0,0
2009-10-09 16:00:00,14.64,66.8,1180631,0,9158725,-9183018
2009-10-12 16:00:00,14.2,68.25,144968,0,10660625,-10657470
