时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.42,141529,0,9995858,0
2009-06-02 16:00:00,3.82,1.7,28902,0,0,0
2009-06-03 16:00:00,6.51,4.63,292444,0,0,0
2009-06-04 16:00:00,7.03,5.53,89866,0,0,0
2009-06-05 16:00:00,6.51,4.9,0,-62311,0,0
2009-06-08 16:00:00,6.84,7.97,306798,0,8028148,-8035716
2009-06-09 16:00:00,7.28,8.09,11920.88,0,0,0
2009-06-10 16:00:00,8.33,9.17,108269.32,0,0,0
2009-06-11 16:00:00,7.32,8.66,0,-51598.44,0,0
2009-06-12 16:00:00,5.31,6.65,0,-200839.79,0,0
2009-06-15 16:00:00,7.48,10.2,354917.54,0,8838572,-8827365.11
2009-06-16 16:00:00,7.3,9.68,0,-52035,0,0
2009-06-17 16:00:00,9.09,11.92,224296,0,0,0
2009-06-18 16:00:00,10.79,12.61,68833,0,0,0
2009-06-19 16:00:00,11.61,12.89,27690,0,0,0
2009-06-22 16:00:00,11.7,14.65,176586,0,10610523,-10590844
2009-06-23 16:00:00,11.75,16.07,141521.8,0,0,0
2009-06-24 16:00:00,13.08,18.33,226296,0,0,0
2009-06-25 16:00:00,12.98,17.71,0,-61774,0,0
2009-06-26 16:00:00,13.36,16.86,0,-85580,0,0
2009-06-29 16:00:00,15.23,20.07,321038,0,11310455,-11300692
2009-06-30 16:00:00,14.74,19,0,-106308,0,0
2009-07-01 16:00:00,17.33,21.88,287483.44,0,0,0
2009-07-02 16:00:00,18.94,22.99,110983,0,0,0
2009-07-03 16:00:00,20.56,25.44,245225,0,0,0
2009-07-06 16:00:00,22.29,29.74,429447,0,11286508,-11282845
2009-07-07 16:00:00,21.04,29.99,25605,0,0,0
2009-07-08 16:00:00,21.47,30.85,85897,0,0,0
2009-07-09 16:00:00,23.07,33.66,281035.2,0,0,0
2009-07-10 16:00:00,23.14,33.08,0,-58233,0,0
2009-07-13 16:00:00,21.79,34.67,159575.88,0,11892084,-11886899
2009-07-14 16:00:00,25.19,36.59,191127,0,0,0
2009-07-15 16:00:00,26.58,36.78,18917,0,0,0
2009-07-16 16:00:00,26.87,35.9,0,-87519,0,0
2009-07-17 16:00:00,27.54,36.61,71439,0,0,0
2009-07-20 16:00:00,30.13,41.28,466659,0,12371172,-12371817
2009-07-21 16:00:00,28.27,38.78,0,-249909,0,0
2009-07-22 16:00:00,30.7,41.63,284600,0,0,0
2009-07-23 16:00:00,32.33,42.42,79107.4,0,0,0
2009-07-24 16:00:00,32.9,43.93,151332,0,0,0
2009-07-27 16:00:00,35.65,47.68,374736,0,6511898,-6486058
2009-07-28 16:00:00,36.09,50.13,245110,0,0,0
2009-07-29 16:00:00,28.95,43.34,0,-679544,0,0
2009-07-30 16:00:00,31.71,46.65,331859,0,0,0
2009-07-31 16:00:00,35.33,50.72,406888,0,0,0
2009-08-03 16:00:00,37.23,57.24,651933,0,13764240,-13763863
2009-08-04 16:00:00,37.21,59.55,230475,0,0,0
2009-08-05 16:00:00,35.56,58.26,0,-128635,0,0
2009-08-06 16:00:00,32.74,54.32,0,-393941,0,0
2009-08-07 16:00:00,28.82,49.64,0,-468005,0,0
2009-08-10 16:00:00,28.44,52.31,266563.4,0,12752518,-12751824
2009-08-11 16:00:00,28.87,51.63,0,-68112,0,0
2009-08-12 16:00:00,23.11,45.86,0,-576532,0,0
2009-08-13 16:00:00,24.68,44.24,0,-161964,0,0
2009-08-14 16:00:00,21.19,39.12,0,-511597,0,0
2009-08-17 16:00:00,13.79,31.01,0,-811696,10535993,-10534653
2009-08-18 16:00:00,14.94,32.28,127591,0,0,0
2009-08-19 16:00:00,9.24,25.65,0,-663175,0,0
2009-08-20 16:00:00,13.94,30.87,521934,0,0,0
2009-08-21 16:00:00,16.09,32.89,201581,0,0,0
2009-08-24 16:00:00,17.03,35.36,247485,0,10712700,-10705149
2009-08-25 16:00:00,12.69,31.6,0,-376201,0,0
2009-08-26 16:00:00,14.95,34.32,272005,0,0,0
2009-08-27 16:00:00,14.37,34.33,1077,0,0,0
2009-08-28 16:00:00,10.4,29.5,0,-482603,0,0
2009-08-31 16:00:00,2.56,19.51,0,-999123,10631908,-10632231
2009-09-01 16:00:00,3.04,17.11,0,-240568,0,0
2009-09-02 16:00:00,4.75,18.59,148205,0,0,0
2009-09-03 16:00:00,10.59,26,740546,0,0,0
2009-09-04 16:00:00,11.5,27.84,184744,0,0,0
2009-09-07 16:00:00,12.48,29.84,199621,0,12002226,-12010450
2009-09-08 16:00:00,14.9,31.57,173000,0,0,0
2009-09-09 16:00:00,15.77,33.57,200278,0,0,0
2009-09-10 16:00:00,14.61,32.35,0,-122190,0,0
2009-09-11 16:00:00,17.34,34.59,223928,0,0,0
2009-09-14 16:00:00,19.34,36.88,228813,0,5956872,-5949894
2009-09-15 16:00:00,19.67,36.99,11157,0,0,0
2009-09-16 16:00:00,18.06,35.7,0,-128573,0,0
2009-09-17 16:00:00,20.31,39.16,345276,0,0,0
2009-09-18 16:00:00,15.94,34.87,0,-428081,0,0
2009-09-21 16:00:00,16.27,40.31,543744,0,10246336,-10245183
2009-09-22 16:00:00,13.46,37.91,0,-240328,0,0
2009-09-23 16:00:00,10.88,34.41,0,-349803,0,0
2009-09-24 16:00:00,11.64,32.48,0,-192938,0,0
2009-09-25 16:00:00,10.83,32.45,0,-3557,0,0
2009-09-28 16:00:00,7.72,31.23,0,-121196,9761010,-10205007
2009-09-29 16:00:00,7.7,29.92,0,-131123,0,0
2009-09-30 16:00:00,8.88,31.41,148922,0,0,0
2009-10-09 16:00:00,14.64,37.15,573615,0,11580086,-11581735
2009-10-12 16:00:00,14.2,37.8,64950,0,13740486,-13302418
2009-10-13 16:00:00,15.9,39.76,196367,0,0,0
2009-10-14 16:00:00,16.95,40.1,33928,0,0,0
2009-10-15 16:00:00,17.39,40.08,0,-1726,0,0
2009-10-16 16:00:00,17.47,40.59,50325,0,0,0
2009-10-19 16:00:00,20.63,44.09,350669,0,14051976,-14045857
