时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,3.82,382270,0,9626259,0
2009-06-02 16:00:00,3.82,3.66,0,-16342.6,0,0
2009-06-03 16:00:00,6.51,5.9,224176.2,0,0,0
2009-06-04 16:00:00,7.03,5.62,0,-27731,0,0
2009-06-05 16:00:00,6.51,6.6,97953.6,0,0,0
2009-06-08 16:00:00,6.84,9.95,334459,0,8421337,-8099997.2
2009-06-09 16:00:00,7.28,9.82,0,-12964.72,0,0
2009-06-10 16:00:00,8.33,9.83,1622.32,0,0,0
2009-06-11 16:00:00,7.32,8.34,0,-149357.44,0,0
2009-06-12 16:00:00,5.31,6.92,0,-141721.19,0,0
2009-06-15 16:00:00,7.48,11.37,444496.01,0,7221744,-7155978
2009-06-16 16:00:00,7.3,11.78,41605.77,0,0,0
2009-06-17 16:00:00,9.09,12.89,110768.89,0,0,0
2009-06-18 16:00:00,10.79,14.04,115174.97,0,0,0
2009-06-19 16:00:00,11.61,13.71,0,-33805.01,0,0
2009-06-22 16:00:00,11.7,17.28,357863.67,0,8818820,-9181248.07
2009-06-23 16:00:00,11.75,18.69,140707.2,0,0,0
2009-06-24 16:00:00,13.08,21.02,232886.32,0,0,0
2009-06-25 16:00:00,12.98,21.22,19556.4,0,0,0
2009-06-26 16:00:00,13.36,21.5,28424.3,0,0,0
2009-06-29 16:00:00,15.23,26.88,538321.9,0,8553461,-8156031.4
2009-06-30 16:00:00,14.74,26.09,0,-79207.3,0,0
2009-07-01 16:00:00,17.33,28.77,268305.14,0,0,0
2009-07-02 16:00:00,18.94,31.51,273812.9,0,0,0
2009-07-03 16:00:00,20.56,33.64,212415.8,0,0,0
2009-07-06 16:00:00,22.29,38.98,533941.5,0,9467515,-9447373
2009-07-07 16:00:00,21.04,36.97,0,-200345.8,0,0
2009-07-08 16:00:00,21.47,40.69,371665.3,0,0,0
2009-07-09 16:00:00,23.07,42.35,165676.7,0,0,0
2009-07-10 16:00:00,23.14,42.27,0,-7337.1,0,0
2009-07-13 16:00:00,21.79,46.34,407137.1,0,9863328,-9862516.4
2009-07-14 16:00:00,25.19,48.32,197343.6,0,0,0
2009-07-15 16:00:00,26.58,47.98,0,-33492.4,0,0
2009-07-16 16:00:00,26.87,46.12,0,-186696.2,0,0
2009-07-17 16:00:00,27.54,46.97,85632.8,0,0,0
2009-07-20 16:00:00,30.13,55.28,830615.4,0,13724432,-13724502
2009-07-21 16:00:00,28.27,51.23,0,-404857,0,0
2009-07-22 16:00:00,30.7,56.75,551656,0,0,0
2009-07-23 16:00:00,32.33,56.73,0,-1915,0,0
2009-07-24 16:00:00,32.9,59.95,322358,0,0,0
2009-07-27 16:00:00,35.65,68.34,839111,0,9674998,-9664027
2009-07-28 16:00:00,36.09,66.75,0,-158701,0,0
2009-07-29 16:00:00,28.95,54.67,0,-1208011,0,0
2009-07-30 16:00:00,31.71,58.52,384359,0,0,0
2009-07-31 16:00:00,35.33,68.49,996910,0,0,0
2009-08-03 16:00:00,37.23,79.83,1134176,0,10193793,-10226554
2009-08-04 16:00:00,37.21,82.39,255973,0,0,0
2009-08-05 16:00:00,35.56,82.21,0,-18332,0,0
2009-08-06 16:00:00,32.74,76.9,0,-530377,0,0
2009-08-07 16:00:00,28.82,70.86,0,-603948,0,0
2009-08-10 16:00:00,28.44,76.58,572140.2,0,13230036,-13201642
2009-08-11 16:00:00,28.87,73.22,0,-336284,0,0
2009-08-12 16:00:00,23.11,64.11,0,-910847,0,0
2009-08-13 16:00:00,24.68,67.09,298187,0,0,0
2009-08-14 16:00:00,21.19,63.6,0,-349912,0,0
2009-08-17 16:00:00,13.79,58,0,-559362,10021410,-12579516
2009-08-18 16:00:00,14.94,58.11,11018,0,0,0
2009-08-19 16:00:00,9.24,51.58,0,-652910,0,0
2009-08-20 16:00:00,13.94,56.88,530091,0,0,0
2009-08-21 16:00:00,16.09,58.52,164066,0,0,0
2009-08-24 16:00:00,17.03,65.64,711687,0,13813327,-11273133
2009-08-25 16:00:00,12.69,62.76,0,-288413,0,0
2009-08-26 16:00:00,14.95,65.54,277982,0,0,0
2009-08-27 16:00:00,14.37,63.98,0,-156137,0,0
2009-08-28 16:00:00,10.4,58.37,0,-560701,0,0
2009-08-31 16:00:00,2.56,52.5,0,-586893,10361946,-12907176
2009-09-01 16:00:00,3.04,50.8,0,-169715,0,0
2009-09-02 16:00:00,4.75,51.75,95234,0,0,0
2009-09-03 16:00:00,10.59,56.92,516083,0,0,0
2009-09-04 16:00:00,11.5,59.53,261865,0,0,0
2009-09-07 16:00:00,12.48,65.28,574804,0,14944583,-12387962
2009-09-08 16:00:00,14.9,69.89,460314,0,0,0
2009-09-09 16:00:00,15.77,71.64,175675,0,0,0
2009-09-10 16:00:00,14.61,69.21,0,-243007,0,0
2009-09-11 16:00:00,17.34,71.09,188201,0,0,0
2009-09-14 16:00:00,19.34,77.67,657747,0,10965047,-10946120
2009-09-15 16:00:00,19.67,78.86,118465,0,0,0
2009-09-16 16:00:00,18.06,76.9,0,-195257,0,0
2009-09-17 16:00:00,20.31,79.98,307454,0,0,0
2009-09-18 16:00:00,15.94,73.39,0,-658558,0,0
2009-09-21 16:00:00,16.27,80.03,663531,0,11463389,-11480777
2009-09-22 16:00:00,13.46,75.28,0,-474391,0,0
2009-09-23 16:00:00,10.88,70.51,0,-477522,0,0
2009-09-24 16:00:00,11.64,69.05,0,-145580,0,0
2009-09-25 16:00:00,10.83,67.96,0,-109376,0,0
2009-09-28 16:00:00,7.72,69.56,159796,0,10119540,-12321625
2009-09-29 16:00:00,7.7,67.41,0,-214879,0,0
2009-09-30 16:00:00,8.88,69.24,183416,0,0,0
2009-10-09 16:00:00,14.64,79.05,980803,0,15377870,-13171539
2009-10-12 16:00:00,14.2,84.07,501761,0,16780856,-16779287
2009-10-13 16:00:00,15.9,84.53,45838,0,0,0
2009-10-14 16:00:00,16.95,83.37,0,-115917,0,0
2009-10-15 16:00:00,17.39,83.72,35665,0,0,0
2009-10-16 16:00:00,17.47,84.86,113839,0,0,0
2009-10-19 16:00:00,20.63,94.35,948379,0,16024443,-16038587
2009-10-20 16:00:00,22.39,96.18,182999,0,0,0
2009-10-21 16:00:00,22.09,95.25,0,-92340,0,0
2009-10-22 16:00:00,21.29,94.02,0,-122824,0,0
2009-10-23 16:00:00,23.68,98.38,435204,0,0,0
2009-10-26 16:00:00,23.72,103.37,499604,0,13907254,-13887604
2009-10-27 16:00:00,20.11,97.95,0,-542580,0,0
2009-10-28 16:00:00,20.64,98.82,87687,0,0,0
2009-10-29 16:00:00,17.66,92.68,0,-614266,0,0
2009-10-30 16:00:00,18.87,95.33,264538,0,0,0
2009-11-02 16:00:00,22.94,102.28,694960,0,11512785,-11505146
2009-11-03 16:00:00,24.49,104.18,190132,0,0,0
2009-11-04 16:00:00,25.15,105.66,147987,0,0,0
2009-11-05 16:00:00,25.53,105.08,0,-58065,0,0
2009-11-06 16:00:00,26.21,105.85,77075,0,0,0
2009-11-09 16:00:00,26.67,111.5,565204,0,15081580,-15094766
2009-11-10 16:00:00,26.96,111.41,0,-9360,0,0
2009-11-11 16:00:00,26.67,111.31,0,-10026,0,0
2009-11-12 16:00:00,26.82,110.97,0,-33860,0,0
2009-11-13 16:00:00,27.5,112.48,151714,0,0,0
2009-11-16 16:00:00,31.38,124.94,1245779,0,16418369,-16415786
2009-11-17 16:00:00,31.48,124.93,0,-1338,0,0
2009-11-18 16:00:00,31.54,127.62,269048,0,0,0
2009-11-19 16:00:00,31.99,128.07,44961,0,0,0
2009-11-20 16:00:00,31.57,127.13,0,-94087,0,0
2009-11-23 16:00:00,32.82,136.75,961794,0,15237505,-15244426
2009-11-24 16:00:00,28.57,127.8,0,-894807,0,0
2009-11-25 16:00:00,31.52,138.07,1027397,0,0,0
2009-11-26 16:00:00,26.31,127.68,0,-1039176,0,0
2009-11-27 16:00:00,22.57,121.7,0,-598260,0,0
2009-11-30 16:00:00,27.25,135.52,1382247,0,15728807,-15732674
2009-12-01 16:00:00,29.03,140.13,460947,0,0,0
2009-12-02 16:00:00,30.35,141.99,185878,0,0,0
2009-12-03 16:00:00,30.12,141.55,0,-43422,0,0
2009-12-04 16:00:00,32.02,140.39,0,-116028,0,0
2009-12-07 16:00:00,32.94,145.59,519886,0,17835157,-17826506
2009-12-08 16:00:00,31.32,143.2,0,-238911,0,0
2009-12-09 16:00:00,28.8,138.17,0,-503273,0,0
2009-12-10 16:00:00,29.62,139.88,170752,0,0,0
2009-12-11 16:00:00,29.54,139.97,8826,0,0,0
2009-12-14 16:00:00,30.91,148.38,841075,0,16738349,-16721834
2009-12-15 16:00:00,29.84,147.83,0,-54702,0,0
2009-12-16 16:00:00,29.03,145.32,0,-251231,0,0
2009-12-17 16:00:00,26.11,137.63,0,-769038,0,0
2009-12-18 16:00:00,22.9,130.47,0,-715366,0,0
2009-12-21 16:00:00,23.08,134.72,424685,0,16344450,-16345086
2009-12-22 16:00:00,19.78,130.01,0,-470970,0,0
2009-12-23 16:00:00,20.9,133.1,308720,0,0,0
2009-12-24 16:00:00,24.61,141.43,832797,0,0,0
2009-12-25 16:00:00,24.1,142.31,88596,0,0,0
2009-12-28 16:00:00,26.04,149.77,745480,0,17825247,-17910722
2009-12-29 16:00:00,26.85,151.21,144401,0,0,0
2009-12-30 16:00:00,28.96,152.45,124204,0,0,0
2009-12-31 16:00:00,29.57,153.31,85789,0,0,0
2010-01-04 16:00:00,28.1,159.2,588949,0,17924722,-17839580
2010-01-05 16:00:00,29.15,162.45,324881,0,0,0
2010-01-06 16:00:00,28.34,161.86,0,-58549,0,0
2010-01-07 16:00:00,25.79,155.51,0,-635382,0,0
2010-01-08 16:00:00,26.1,157.98,247030,0,0,0
2010-01-11 16:00:00,26.17,169.2,1122124,0,17413120,-17414906
2010-01-12 16:00:00,28.09,173.31,410626,0,0,0
2010-01-13 16:00:00,23.97,172.4,0,-90354,0,0
2010-01-14 16:00:00,25.7,178.84,643473,0,0,0
2010-01-15 16:00:00,26.2,180.79,195410,0,0,0
2010-01-18 16:00:00,26.85,191.06,1026385,0,18066015,-18072042
2010-01-19 16:00:00,27.1,188.1,0,-295601,0,0
2010-01-20 16:00:00,23,177.1,0,-1100463,0,0
2010-01-21 16:00:00,23.51,178.73,163663,0,0,0
2010-01-22 16:00:00,21.98,170.33,0,-840211,0,0
2010-01-25 16:00:00,20.59,171.62,128953,0,17183129,-17173522
2010-01-26 16:00:00,17.51,161.61,0,-1000493,0,0
2010-01-27 16:00:00,15.9,157.9,0,-371496,0,0
2010-01-28 16:00:00,16.19,160.93,302523,0,0,0
2010-01-29 16:00:00,16.1,161.53,60300,0,0,0
2010-02-01 16:00:00,14.24,165.22,369534,0,21687168,-22547551
2010-02-02 16:00:00,14,162.62,0,-260182,0,0
2010-02-03 16:00:00,17.07,165.71,308738,0,0,0
2010-02-04 16:00:00,16.64,165.85,13742,0,0,0
2010-02-05 16:00:00,14.25,159,0,-684903,0,0
2010-02-08 16:00:00,14.18,163.87,487559,0,23199110,-22340737
2010-02-09 16:00:00,14.84,165.49,161781,0,0,0
2010-02-10 16:00:00,16.47,170.5,501278,0,0,0
2010-02-11 16:00:00,16.69,170.15,0,-35066,0,0
2010-02-12 16:00:00,17.81,172.47,231345,0,0,0
2010-02-22 16:00:00,17.16,177.67,519954,0,24640022,-24640231
2010-02-23 16:00:00,15.9,179.31,164456,0,0,0
2010-02-24 16:00:00,17.57,183.86,454898,0,0,0
2010-02-25 16:00:00,19.29,186.44,258142,0,0,0
