时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.1,110417,0,9322203,0
2009-06-02 16:00:00,3.82,1.82,71769,0,0,0
2009-06-03 16:00:00,6.51,4.33,250532,0,0,0
2009-06-04 16:00:00,7.03,4.23,0,-10012,0,0
2009-06-05 16:00:00,6.51,4.05,0,-18167.8,0,0
2009-06-08 16:00:00,6.84,3.24,0,-80305,8288143,-7597977
2009-06-09 16:00:00,7.28,3.49,24645,0,0,0
2009-06-10 16:00:00,8.33,5.01,152294.2,0,0,0
2009-06-11 16:00:00,7.32,3.6,0,-141096,0,0
2009-06-12 16:00:00,5.31,1.36,0,-223627.6,0,0
2009-06-15 16:00:00,7.48,2.74,137205,0,9158893,-9156323
2009-06-16 16:00:00,7.3,3.54,80831,0,0,0
2009-06-17 16:00:00,9.09,4.74,119133,0,0,0
2009-06-18 16:00:00,10.79,5.69,94962,0,0,0
2009-06-19 16:00:00,11.61,6.42,73057,0,0,0
2009-06-22 16:00:00,11.7,6.02,0,-39233,8569067,-8555203
2009-06-23 16:00:00,11.75,5.62,0,-40046.4,0,0
2009-06-24 16:00:00,13.08,7.75,212882,0,0,0
2009-06-25 16:00:00,12.98,7.33,0,-41957,0,0
2009-06-26 16:00:00,13.36,7.16,0,-17021,0,0
2009-06-29 16:00:00,15.23,7.7,53764,0,8921886,-8915382
2009-06-30 16:00:00,14.74,6.88,0,-82426,0,0
2009-07-01 16:00:00,17.33,8.79,191058.6,0,0,0
2009-07-02 16:00:00,18.94,9.71,91892,0,0,0
2009-07-03 16:00:00,20.56,10.88,117559,0,0,0
2009-07-06 16:00:00,22.29,12.37,149217.2,0,9620966,-10001111
2009-07-07 16:00:00,21.04,12.01,0,-36276,0,0
2009-07-08 16:00:00,21.47,12.5,48501,0,0,0
2009-07-09 16:00:00,23.07,14.87,237120,0,0,0
2009-07-10 16:00:00,23.14,15.57,70160.48,0,0,0
2009-07-13 16:00:00,21.79,15.3,0,-26468,9577222,-9187010
2009-07-14 16:00:00,25.19,18.25,294331,0,0,0
2009-07-15 16:00:00,26.58,19.33,108296,0,0,0
2009-07-16 16:00:00,26.87,17.8,0,-153046,0,0
2009-07-17 16:00:00,27.54,17.93,13469,0,0,0
2009-07-20 16:00:00,30.13,20.45,251597,0,9459630,-9859808
2009-07-21 16:00:00,28.27,18.17,0,-227873,0,0
2009-07-22 16:00:00,30.7,20.44,226534,0,0,0
2009-07-23 16:00:00,32.33,20.62,18086,0,0,0
2009-07-24 16:00:00,32.9,20.15,0,-47081,0,0
2009-07-27 16:00:00,35.65,23.43,328581,0,10803530,-10398262
2009-07-28 16:00:00,36.09,24.29,85510,0,0,0
2009-07-29 16:00:00,28.95,17.86,0,-642561,0,0
2009-07-30 16:00:00,31.71,19.34,147999,0,0,0
2009-07-31 16:00:00,35.33,23.95,460404,0,0,0
2009-08-03 16:00:00,37.23,26.19,224516,0,10373936,-10803679
2009-08-04 16:00:00,37.21,26.59,39902,0,0,0
2009-08-05 16:00:00,35.56,26.14,0,-45342,0,0
2009-08-06 16:00:00,32.74,23.07,0,-307169,0,0
2009-08-07 16:00:00,28.82,18.61,0,-445126.92,0,0
2009-08-10 16:00:00,28.44,19.17,55723,0,11175585,-11151434
2009-08-11 16:00:00,28.87,19.87,69966,0,0,0
2009-08-12 16:00:00,23.11,15.03,0,-484290,0,0
2009-08-13 16:00:00,24.68,15.29,25882.2,0,0,0
2009-08-14 16:00:00,21.19,10.75,0,-453546,0,0
2009-08-17 16:00:00,13.79,4.21,0,-654175,9397219,-8981105
2009-08-18 16:00:00,14.94,4.31,10408,0,0,0
2009-08-19 16:00:00,9.24,-1.44,0,-575661,0,0
2009-08-20 16:00:00,13.94,2.68,412514,0,0,0
2009-08-21 16:00:00,16.09,4.51,183048,0,0,0
2009-08-24 16:00:00,17.03,6.13,162144,0,9072035,-9433148
2009-08-25 16:00:00,12.69,3.68,0,-245263,0,0
2009-08-26 16:00:00,14.95,5.75,207248,0,0,0
2009-08-27 16:00:00,14.37,6.46,71050,0,0,0
2009-08-28 16:00:00,10.4,2.86,0,-360201,0,0
2009-08-31 16:00:00,2.56,-4.71,0,-756945,9425316,-9074173
2009-09-01 16:00:00,3.04,-5.73,0,-102097,0,0
2009-09-02 16:00:00,4.75,-4.85,87635,0,0,0
2009-09-03 16:00:00,10.59,0.54,539657,0,0,0
2009-09-04 16:00:00,11.5,2.23,168794,0,0,0
2009-09-07 16:00:00,12.48,3.88,164269,0,8259417,-8595499
2009-09-08 16:00:00,14.9,5.76,188683,0,0,0
2009-09-09 16:00:00,15.77,6.65,89005,0,0,0
2009-09-10 16:00:00,14.61,5.14,0,-151408,0,0
2009-09-11 16:00:00,17.34,7.04,189795,0,0,0
2009-09-14 16:00:00,19.34,9.2,216715,0,8561700,-8927196
2009-09-15 16:00:00,19.67,9.79,58537,0,0,0
2009-09-16 16:00:00,18.06,8.33,0,-146309,0,0
2009-09-17 16:00:00,20.31,11.22,289700,0,0,0
2009-09-18 16:00:00,15.94,6.85,0,-437028,0,0
2009-09-21 16:00:00,16.27,8.02,116859,0,8443788,-7740242
2009-09-22 16:00:00,13.46,4.87,0,-315264,0,0
2009-09-23 16:00:00,10.88,2.39,0,-247943,0,0
2009-09-24 16:00:00,11.64,2.34,0,-5335,0,0
2009-09-25 16:00:00,10.83,1.6,0,-73270,0,0
2009-09-28 16:00:00,7.72,-1.13,0,-273109,9168303,-9164465
2009-09-29 16:00:00,7.7,-2.44,0,-130830,0,0
2009-09-30 16:00:00,8.88,-1.56,88136,0,0,0
2009-10-09 16:00:00,14.64,3.01,456208,0,8719049,-9392178
2009-10-12 16:00:00,14.2,3.03,2620,0,7587307,-7266831
2009-10-13 16:00:00,15.9,4.59,155720,0,0,0
2009-10-14 16:00:00,16.95,5.71,111871,0,0,0
2009-10-15 16:00:00,17.39,5.8,9110,0,0,0
2009-10-16 16:00:00,17.47,5.57,0,-23475,0,0
2009-10-19 16:00:00,20.63,9.33,376162,0,9839757,-9491282
2009-10-20 16:00:00,22.39,10.33,100378,0,0,0
2009-10-21 16:00:00,22.09,10.39,6059,0,0,0
2009-10-22 16:00:00,21.29,9.85,0,-54222,0,0
2009-10-23 16:00:00,23.68,12.17,231593,0,0,0
2009-10-26 16:00:00,23.72,11.78,0,-39004,10101781,-10100042
2009-10-27 16:00:00,20.11,8.31,0,-346314,0,0
2009-10-28 16:00:00,20.64,9.1,78816,0,0,0
2009-10-29 16:00:00,17.66,6.85,0,-224684,0,0
2009-10-30 16:00:00,18.87,8.32,147082,0,0,0
2009-11-02 16:00:00,22.94,10.86,253524,0,9143263,-9133505
2009-11-03 16:00:00,24.49,12.5,163759,0,0,0
2009-11-04 16:00:00,25.15,12.75,25217,0,0,0
2009-11-05 16:00:00,25.53,14.57,182009,0,0,0
2009-11-06 16:00:00,26.21,14.5,0,-6571,0,0
2009-11-09 16:00:00,26.67,14.48,0,-1845,10729599,-10743788
2009-11-10 16:00:00,26.96,15.05,56708,0,0,0
2009-11-11 16:00:00,26.67,15.07,2238,0,0,0
2009-11-12 16:00:00,26.82,15.95,87639,0,0,0
2009-11-13 16:00:00,27.5,17.25,130202,0,0,0
2009-11-16 16:00:00,31.38,20.46,320584,0,11386305,-11379727
2009-11-17 16:00:00,31.48,20.2,0,-26287,0,0
2009-11-18 16:00:00,31.54,20.61,41711,0,0,0
2009-11-19 16:00:00,31.99,21.74,112263,0,0,0
2009-11-20 16:00:00,31.57,21.33,0,-40070,0,0
2009-11-23 16:00:00,32.82,22.98,164104,0,11302874,-11313682
2009-11-24 16:00:00,28.57,18.26,0,-471901,0,0
2009-11-25 16:00:00,31.52,21.6,334606,0,0,0
2009-11-26 16:00:00,26.31,17.26,0,-434121,0,0
2009-11-27 16:00:00,22.57,13.93,0,-333310,0,0
2009-11-30 16:00:00,27.25,19.07,514296,0,10346695,-10723333
2009-12-01 16:00:00,29.03,20.95,187647,0,0,0
2009-12-02 16:00:00,30.35,22.35,140313,0,0,0
2009-12-03 16:00:00,30.12,22.7,34522,0,0,0
2009-12-04 16:00:00,32.02,21.71,0,-99129,0,0
2009-12-07 16:00:00,32.94,22.51,80231,0,10951178,-10574216
2009-12-08 16:00:00,31.32,21.08,0,-142548,0,0
2009-12-09 16:00:00,28.8,18.3,0,-278525,0,0
2009-12-10 16:00:00,29.62,18.96,66512,0,0,0
2009-12-11 16:00:00,29.54,19.12,15538,0,0,0
2009-12-14 16:00:00,30.91,19.97,84795,0,9910009,-9912876
2009-12-15 16:00:00,29.84,18.72,0,-124516,0,0
2009-12-16 16:00:00,29.03,18.25,0,-47371,0,0
2009-12-17 16:00:00,26.11,15.31,0,-293980,0,0
2009-12-18 16:00:00,22.9,11.81,0,-349170,0,0
2009-12-21 16:00:00,23.08,12.13,32000,0,10045345,-10401579
2009-12-22 16:00:00,19.78,8.7,0,-343034,0,0
2009-12-23 16:00:00,20.9,10.28,157804,0,0,0
2009-12-24 16:00:00,24.61,13.47,318816,0,0,0
2009-12-25 16:00:00,24.1,13.73,26257,0,0,0
2009-12-28 16:00:00,26.04,15.73,199608,0,9113867,-8738701
2009-12-29 16:00:00,26.85,16.21,48046,0,0,0
2009-12-30 16:00:00,28.96,16.76,55213,0,0,0
2009-12-31 16:00:00,29.57,17.52,75885,0,0,0
2010-01-04 16:00:00,28.1,17.01,0,-50981,10200507,-10214053
2010-01-05 16:00:00,29.15,17.98,96663,0,0,0
2010-01-06 16:00:00,28.34,17.58,0,-40228,0,0
2010-01-07 16:00:00,25.79,15.24,0,-233822,0,0
2010-01-08 16:00:00,26.1,15.91,67148,0,0,0
2010-01-11 16:00:00,26.17,16.61,69951,0,9842132,-9827185
2010-01-12 16:00:00,28.09,19.01,239776,0,0,0
2010-01-13 16:00:00,23.97,16.34,0,-267067,0,0
2010-01-14 16:00:00,25.7,18.71,237150,0,0,0
2010-01-15 16:00:00,26.2,19.1,39623,0,0,0
2010-01-18 16:00:00,26.85,20.91,180874,0,10296022,-10309079
2010-01-19 16:00:00,27.1,20.12,0,-79460,0,0
2010-01-20 16:00:00,23,16.32,0,-379348,0,0
2010-01-21 16:00:00,23.51,16.69,36409,0,0,0
2010-01-22 16:00:00,21.98,13.55,0,-313465,0,0
2010-01-25 16:00:00,20.59,12.54,0,-101634,9384218,-9370541
2010-01-26 16:00:00,17.51,8.41,0,-412902,0,0
2010-01-27 16:00:00,15.9,7.36,0,-105015,0,0
2010-01-28 16:00:00,16.19,8.17,81133,0,0,0
2010-01-29 16:00:00,16.1,8.1,0,-6783,0,0
2010-02-01 16:00:00,14.24,5.84,0,-225959,8996667,-9001424
2010-02-02 16:00:00,14,5.27,0,-56834,0,0
2010-02-03 16:00:00,17.07,8.32,304485,0,0,0
2010-02-04 16:00:00,16.64,8.07,0,-24729,0,0
2010-02-05 16:00:00,14.25,4.83,0,-323796,0,0
2010-02-08 16:00:00,14.18,4.67,0,-15892,9735261,-9752382
2010-02-09 16:00:00,14.84,5.49,82050,0,0,0
2010-02-10 16:00:00,16.47,6.43,93644,0,0,0
2010-02-11 16:00:00,16.69,6.47,3465,0,0,0
2010-02-12 16:00:00,17.81,8.06,159131,0,0,0
2010-02-22 16:00:00,17.16,7.86,0,-19697,9729979,-9723854
2010-02-23 16:00:00,15.9,8.18,32516,0,0,0
2010-02-24 16:00:00,17.57,9.78,159142,0,0,0
2010-02-25 16:00:00,19.29,11.64,186331,0,0,0
2010-02-26 16:00:00,18.91,11.61,0,-2462,0,0
2010-03-01 16:00:00,20.46,12.4,78407,0,10375813,-10360299
2010-03-02 16:00:00,19.99,12.37,0,-3257,0,0
2010-03-03 16:00:00,20.85,13.7,132864,0,0,0
2010-03-04 16:00:00,17.79,10.56,0,-313526,0,0
2010-03-05 16:00:00,18.12,10.23,0,-32912,0,0
2010-03-08 16:00:00,19.08,11.08,85253,0,8827639,-8831293
2010-03-09 16:00:00,19.79,11.49,40911,0,0,0
2010-03-10 16:00:00,18.84,10.1,0,-138842,0,0
2010-03-11 16:00:00,18.73,9.35,0,-75234,0,0
2010-03-12 16:00:00,17.15,8.08,0,-127277,0,0
2010-03-15 16:00:00,15.34,6.63,0,-144733,9701171,-9704242
2010-03-16 16:00:00,16.1,7.44,80682,0,0,0
2010-03-17 16:00:00,18.63,9.89,244825,0,0,0
2010-03-18 16:00:00,18.4,9.68,0,-20986,0,0
2010-03-19 16:00:00,19.36,10.43,75479,0,0,0
2010-03-22 16:00:00,19.67,11.13,70070,0,10320598,-10319023
2010-03-23 16:00:00,18.69,9.8,0,-132842,0,0
2010-03-24 16:00:00,18.73,9.95,14458,0,0,0
2010-03-25 16:00:00,17.01,8.03,0,-192314,0,0
2010-03-26 16:00:00,18.67,9.55,152124,0,0,0
