时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.75,175313,0,9984607,0
2009-06-02 16:00:00,3.82,1.98,22389,0,0,0
2009-06-03 16:00:00,6.51,4.56,258346,0,0,0
2009-06-04 16:00:00,7.03,4.08,0,-48192,0,0
2009-06-05 16:00:00,6.51,3.08,0,-99966.2,0,0
2009-06-08 16:00:00,6.84,3.56,48478.4,0,9266534,-9234484
2009-06-09 16:00:00,7.28,3.51,0,-5647.8,0,0
2009-06-10 16:00:00,8.33,5.5,198956.88,0,0,0
2009-06-11 16:00:00,7.32,4.37,0,-112963,0,0
2009-06-12 16:00:00,5.31,1.49,0,-287277.6,0,0
2009-06-15 16:00:00,7.48,3.49,200000.4,0,9802581,-9796163.6
2009-06-16 16:00:00,7.3,3.01,0,-48736,0,0
2009-06-17 16:00:00,9.09,4.93,192226,0,0,0
2009-06-18 16:00:00,10.79,6.03,109897,0,0,0
2009-06-19 16:00:00,11.61,6.93,90310,0,0,0
2009-06-22 16:00:00,11.7,7.65,71687,0,8976701,-8969463
2009-06-23 16:00:00,11.75,8.21,56500,0,0,0
2009-06-24 16:00:00,13.08,10.47,225864,0,0,0
2009-06-25 16:00:00,12.98,10.19,0,-28259,0,0
2009-06-26 16:00:00,13.36,10.13,0,-5638,0,0
2009-06-29 16:00:00,15.23,11.92,178294,0,9948916,-9933504
2009-06-30 16:00:00,14.74,11.3,0,-62048,0,0
2009-07-01 16:00:00,17.33,13.44,214558,0,0,0
2009-07-02 16:00:00,18.94,15.3,185962.5,0,0,0
2009-07-03 16:00:00,20.56,16.5,120093,0,0,0
2009-07-06 16:00:00,22.29,19.42,292202.5,0,10043767,-10036258
2009-07-07 16:00:00,21.04,18.94,0,-48199,0,0
2009-07-08 16:00:00,21.47,19.75,80877,0,0,0
2009-07-09 16:00:00,23.07,22.43,267668,0,0,0
2009-07-10 16:00:00,23.14,23.01,58525,0,0,0
2009-07-13 16:00:00,21.79,23.71,69932.04,0,11052948,-11050364
2009-07-14 16:00:00,25.19,26.21,250182,0,0,0
2009-07-15 16:00:00,26.58,27.3,108743,0,0,0
2009-07-16 16:00:00,26.87,25.81,0,-149329,0,0
2009-07-17 16:00:00,27.54,26.16,35663,0,0,0
2009-07-20 16:00:00,30.13,30.22,405370,0,10119095,-10128724
2009-07-21 16:00:00,28.27,27.98,0,-223391,0,0
2009-07-22 16:00:00,30.7,31.41,342776,0,0,0
2009-07-23 16:00:00,32.33,32.19,78060,0,0,0
2009-07-24 16:00:00,32.9,32.18,0,-1645,0,0
2009-07-27 16:00:00,35.65,36.69,451502.6,0,11519760,-11495300
2009-07-28 16:00:00,36.09,40.7,401405,0,0,0
2009-07-29 16:00:00,28.95,33.86,0,-684511,0,0
2009-07-30 16:00:00,31.71,36.9,304472,0,0,0
2009-07-31 16:00:00,35.33,41.37,446190,0,0,0
2009-08-03 16:00:00,37.23,47.07,570021,0,12338442,-12355339
2009-08-04 16:00:00,37.21,49.45,238639,0,0,0
2009-08-05 16:00:00,35.56,47.48,0,-197565,0,0
2009-08-06 16:00:00,32.74,42.84,0,-464029,0,0
2009-08-07 16:00:00,28.82,36.77,0,-606903,0,0
2009-08-10 16:00:00,28.44,38.04,127156,0,11504272,-11500011
2009-08-11 16:00:00,28.87,38.89,85473,0,0,0
2009-08-12 16:00:00,23.11,31.77,0,-712335,0,0
2009-08-13 16:00:00,24.68,33.07,130035,0,0,0
2009-08-14 16:00:00,21.19,28.66,0,-440914,0,0
2009-08-17 16:00:00,13.79,20.2,0,-845925,12214834,-12200771
2009-08-18 16:00:00,14.94,23.61,341154,0,0,0
2009-08-19 16:00:00,9.24,18.1,0,-551878,0,0
2009-08-20 16:00:00,13.94,22.15,405356,0,0,0
2009-08-21 16:00:00,16.09,24.83,268133,0,0,0
2009-08-24 16:00:00,17.03,27.13,229758,0,12088651,-12102089
2009-08-25 16:00:00,12.69,23.17,0,-395802,0,0
2009-08-26 16:00:00,14.95,26.76,358569,0,0,0
2009-08-27 16:00:00,14.37,26.41,0,-34804,0,0
2009-08-28 16:00:00,10.4,22.27,0,-413494,0,0
2009-08-31 16:00:00,2.56,13.49,0,-878206,11605148,-11585078
2009-09-01 16:00:00,3.04,12.29,0,-120400,0,0
2009-09-02 16:00:00,4.75,12.81,52269,0,0,0
2009-09-03 16:00:00,10.59,18.71,589738,0,0,0
2009-09-04 16:00:00,11.5,19.72,100941,0,0,0
2009-09-07 16:00:00,12.48,21.08,136334,0,10802337,-10802733
2009-09-08 16:00:00,14.9,23.3,221573,0,0,0
2009-09-09 16:00:00,15.77,25.94,264358,0,0,0
2009-09-10 16:00:00,14.61,25.26,0,-68116,0,0
2009-09-11 16:00:00,17.34,26.89,163585,0,0,0
2009-09-14 16:00:00,19.34,29.3,240493,0,10111660,-10112020
2009-09-15 16:00:00,19.67,30.07,76661,0,0,0
2009-09-16 16:00:00,18.06,29.12,0,-94641,0,0
2009-09-17 16:00:00,20.31,32.66,353835,0,0,0
2009-09-18 16:00:00,15.94,28.05,0,-461016,0,0
2009-09-21 16:00:00,16.27,30.49,244031,0,11784111,-11803150
