时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,-0.55,0,-55467,7655000,0
2009-06-02 16:00:00,3.82,-0.44,11753.2,0,0,0
2009-06-03 16:00:00,6.51,-0.22,21218,0,0,0
2009-06-04 16:00:00,7.03,-0.5,0,-27359,0,0
2009-06-05 16:00:00,6.51,-0.48,1829,0,0,0
2009-06-08 16:00:00,6.84,-2.94,0,-245979.6,8629461,-6276892
2009-06-09 16:00:00,7.28,-3.28,0,-33712,0,0
2009-06-10 16:00:00,8.33,-1.98,129477,0,0,0
2009-06-11 16:00:00,7.32,-2.91,0,-93034,0,0
2009-06-12 16:00:00,5.31,-4.3,0,-138709,0,0
2009-06-15 16:00:00,7.48,-5.85,0,-155268,4171390,-4170485
2009-06-16 16:00:00,7.3,-5.11,73835,0,0,0
2009-06-17 16:00:00,9.09,-3.23,188038,0,0,0
2009-06-18 16:00:00,10.79,-1.29,194563,0,0,0
2009-06-19 16:00:00,11.61,-2.49,0,-120524.4,0,0
2009-06-22 16:00:00,11.7,-5,0,-250895,6190092,-6191239
2009-06-23 16:00:00,11.75,-5.61,0,-60865,0,0
2009-06-24 16:00:00,13.08,-3.16,244630,0,0,0
2009-06-25 16:00:00,12.98,-3.2,0,-3251,0,0
2009-06-26 16:00:00,13.36,-2.33,86234,0,0,0
2009-06-29 16:00:00,15.23,-2.69,0,-35955,7492140,-7484445
2009-06-30 16:00:00,14.74,-2.49,20534,0,0,0
2009-07-01 16:00:00,17.33,-0.75,174028,0,0,0
2009-07-02 16:00:00,18.94,0.29,104189.4,0,0,0
2009-07-03 16:00:00,20.56,1,70997,0,0,0
2009-07-06 16:00:00,22.29,0.11,0,-89765,8769587,-8768742
2009-07-07 16:00:00,21.04,-0.15,0,-25880,0,0
2009-07-08 16:00:00,21.47,1.43,158703,0,0,0
2009-07-09 16:00:00,23.07,2.73,129149,0,0,0
2009-07-10 16:00:00,23.14,3.57,84522,0,0,0
2009-07-13 16:00:00,21.79,1.04,0,-253195,6931673,-6972712
2009-07-14 16:00:00,25.19,4.27,322704,0,0,0
2009-07-15 16:00:00,26.58,7.42,315453,0,0,0
2009-07-16 16:00:00,26.87,8.26,84211,0,0,0
2009-07-17 16:00:00,27.54,9.91,165230,0,0,0
2009-07-20 16:00:00,30.13,13.14,322094,0,6996865,-6955960
2009-07-21 16:00:00,28.27,11.3,0,-183293,0,0
2009-07-22 16:00:00,30.7,13.95,264770,0,0,0
