时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.31,130808,0,9651135,0
2009-06-02 16:00:00,3.82,2.13,82552.4,0,0,0
2009-06-03 16:00:00,6.51,3.92,178358.2,0,0,0
2009-06-04 16:00:00,7.03,3.59,0,-32490,0,0
2009-06-05 16:00:00,6.51,2.67,0,-92579.8,0,0
2009-06-08 16:00:00,6.84,0.49,0,-217604.8,7917287,-7581195.6
2009-06-09 16:00:00,7.28,0.86,36565,0,0,0
2009-06-10 16:00:00,8.33,1.82,96888,0,0,0
2009-06-11 16:00:00,7.32,1.18,0,-64867,0,0
2009-06-12 16:00:00,5.31,-0.69,0,-186884,0,0
2009-06-15 16:00:00,7.48,0.81,150263,0,9547248,-9868360
2009-06-16 16:00:00,7.3,0.52,0,-29298,0,0
2009-06-17 16:00:00,9.09,2.6,208057,0,0,0
2009-06-18 16:00:00,10.79,4.03,143133,0,0,0
2009-06-19 16:00:00,11.61,4.29,26457.8,0,0,0
2009-06-22 16:00:00,11.7,3.48,0,-81318,7058896,-7432086
2009-06-23 16:00:00,11.75,3.52,3553,0,0,0
2009-06-24 16:00:00,13.08,4.96,144609,0,0,0
2009-06-25 16:00:00,12.98,5.11,14459,0,0,0
2009-06-26 16:00:00,13.36,5.4,29039.4,0,0,0
2009-06-29 16:00:00,15.23,6.55,115058,0,7794296,-7073276
2009-06-30 16:00:00,14.74,5.78,0,-77252,0,0
2009-07-01 16:00:00,17.33,7.17,139267,0,0,0
2009-07-02 16:00:00,18.94,8.25,108720,0,0,0
2009-07-03 16:00:00,20.56,9.23,97529,0,0,0
2009-07-06 16:00:00,22.29,12.38,315217,0,8462165,-9187188
2009-07-07 16:00:00,21.04,12.07,0,-31071,0,0
2009-07-08 16:00:00,21.47,12.62,54701,0,0,0
2009-07-09 16:00:00,23.07,14.85,223627.4,0,0,0
2009-07-10 16:00:00,23.14,15.09,23562,0,0,0
2009-07-13 16:00:00,21.79,13.5,0,-159053.6,8014443,-8395103
2009-07-14 16:00:00,25.19,16.2,270218.8,0,0,0
2009-07-15 16:00:00,26.58,18.47,227200.8,0,0,0
2009-07-16 16:00:00,26.87,18.34,0,-13651.6,0,0
2009-07-17 16:00:00,27.54,19.73,138833.4,0,0,0
2009-07-20 16:00:00,30.13,21.67,194678,0,9615984,-9666555
2009-07-21 16:00:00,28.27,20.23,0,-143799,0,0
2009-07-22 16:00:00,30.7,21.5,126898,0,0,0
2009-07-23 16:00:00,32.33,22.78,127377,0,0,0
2009-07-24 16:00:00,32.9,22.04,0,-73846,0,0
2009-07-27 16:00:00,35.65,24.21,217194,0,8977606,-7800479
2009-07-28 16:00:00,36.09,25.04,82946,0,0,0
2009-07-29 16:00:00,28.95,18.95,0,-608784,0,0
2009-07-30 16:00:00,31.71,19.68,72570,0,0,0
2009-07-31 16:00:00,35.33,23.22,353913,0,0,0
2009-08-03 16:00:00,37.23,25.94,272482,0,8783027,-8780420
2009-08-04 16:00:00,37.21,27.07,112566,0,0,0
2009-08-05 16:00:00,35.56,25.02,0,-204970,0,0
2009-08-06 16:00:00,32.74,21.87,0,-315300,0,0
2009-08-07 16:00:00,28.82,17.34,0,-452230,0,0
2009-08-10 16:00:00,28.44,17.84,49424,0,10302411,-10319463
2009-08-11 16:00:00,28.87,17.84,0,-189,0,0
2009-08-12 16:00:00,23.11,12.35,0,-548166,0,0
2009-08-13 16:00:00,24.68,13.55,119927,0,0,0
2009-08-14 16:00:00,21.19,9.86,0,-368901,0,0
2009-08-17 16:00:00,13.79,3.48,0,-638085,7988772,-7970645
2009-08-18 16:00:00,14.94,4.45,97097,0,0,0
2009-08-19 16:00:00,9.24,-0.28,0,-473345,0,0
2009-08-20 16:00:00,13.94,3.92,419886,0,0,0
2009-08-21 16:00:00,16.09,5.41,149191,0,0,0
2009-08-24 16:00:00,17.03,7.48,206679,0,9600653,-9603523
2009-08-25 16:00:00,12.69,2.77,0,-470869,0,0
