时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.14,114185,0,9305712,0
2009-06-02 16:00:00,3.82,1.79,64875,0,0,0
2009-06-03 16:00:00,6.51,3.5,171086,0,0,0
2009-06-04 16:00:00,7.03,3.52,2050,0,0,0
2009-06-05 16:00:00,6.51,3.69,16584,0,0,0
2009-06-08 16:00:00,6.84,4.29,60080.4,0,8606278,-8583789.4
2009-06-09 16:00:00,7.28,4.48,19501,0,0,0
2009-06-10 16:00:00,8.33,5.07,58296.8,0,0,0
2009-06-11 16:00:00,7.32,4.2,0,-86504,0,0
2009-06-12 16:00:00,5.31,2,0,-220338,0,0
2009-06-15 16:00:00,7.48,3.14,113946.2,0,8472678,-8105416
2009-06-16 16:00:00,7.3,3.17,3492,0,0,0
2009-06-17 16:00:00,9.09,4.51,133637,0,0,0
2009-06-18 16:00:00,10.79,5.11,60125,0,0,0
2009-06-19 16:00:00,11.61,5.21,10010,0,0,0
2009-06-22 16:00:00,11.7,4.6,0,-61212,8461014,-8843003
2009-06-23 16:00:00,11.75,4.47,0,-12733,0,0
2009-06-24 16:00:00,13.08,5.64,116799,0,0,0
2009-06-25 16:00:00,12.98,5.13,0,-51118,0,0
2009-06-26 16:00:00,13.36,5.19,6134,0,0,0
2009-06-29 16:00:00,15.23,6.68,148888,0,8068534,-8398963
2009-06-30 16:00:00,14.74,6.18,0,-50257,0,0
2009-07-01 16:00:00,17.33,8.07,189772.48,0,0,0
2009-07-02 16:00:00,18.94,9.47,140090.5,0,0,0
2009-07-03 16:00:00,20.56,11.39,191999,0,0,0
2009-07-06 16:00:00,22.29,12.37,97515.5,0,8896347,-7833716
2009-07-07 16:00:00,21.04,11.35,0,-102263,0,0
2009-07-08 16:00:00,21.47,12.86,150953,0,0,0
2009-07-09 16:00:00,23.07,15.34,248399,0,0,0
2009-07-10 16:00:00,23.14,15.81,47266,0,0,0
2009-07-13 16:00:00,21.79,16.17,35780,0,7673109,-8814963
2009-07-14 16:00:00,25.19,18.69,251520,0,0,0
2009-07-15 16:00:00,26.58,19.65,96235,0,0,0
2009-07-16 16:00:00,26.87,18.74,0,-91041,0,0
2009-07-17 16:00:00,27.54,19.26,52009,0,0,0
2009-07-20 16:00:00,30.13,21.47,220954,0,6811239,-7240685
2009-07-21 16:00:00,28.27,20.25,0,-121630,0,0
2009-07-22 16:00:00,30.7,21.42,116619,0,0,0
2009-07-23 16:00:00,32.33,22.46,104635,0,0,0
2009-07-24 16:00:00,32.9,22,0,-46147,0,0
2009-07-27 16:00:00,35.65,25.41,340374,0,8177617,-7421511
2009-07-28 16:00:00,36.09,26.66,125325,0,0,0
2009-07-29 16:00:00,28.95,19.23,0,-742989,0,0
2009-07-30 16:00:00,31.71,21.31,207979,0,0,0
2009-07-31 16:00:00,35.33,25.51,419657,0,0,0
2009-08-03 16:00:00,37.23,28.47,296525,0,9265025,-9299056
2009-08-04 16:00:00,37.21,29.67,119800,0,0,0
2009-08-05 16:00:00,35.56,29.23,0,-43942,0,0
2009-08-06 16:00:00,32.74,26.21,0,-301935,0,0
2009-08-07 16:00:00,28.82,21.87,0,-434097.08,0,0
2009-08-10 16:00:00,28.44,21.38,0,-48463,8266345,-7407247
2009-08-11 16:00:00,28.87,22.02,63304,0,0,0
2009-08-12 16:00:00,23.11,16.84,0,-517911,0,0
2009-08-13 16:00:00,24.68,16.9,6030,0,0,0
2009-08-14 16:00:00,21.19,12.77,0,-413197,0,0
2009-08-17 16:00:00,13.79,5.88,0,-688605,8520061,-8533168
2009-08-18 16:00:00,14.94,7.89,201288,0,0,0
2009-08-19 16:00:00,9.24,2.24,0,-565655,0,0
2009-08-20 16:00:00,13.94,5.88,364310,0,0,0
2009-08-21 16:00:00,16.09,7.55,167202,0,0,0
2009-08-24 16:00:00,17.03,10.27,272114,0,8317469,-8665458
2009-08-25 16:00:00,12.69,8.85,0,-141959,0,0
2009-08-26 16:00:00,14.95,11.28,242674,0,0,0
2009-08-27 16:00:00,14.37,11.89,61145,0,0,0
2009-08-28 16:00:00,10.4,8.79,0,-310492,0,0
2009-08-31 16:00:00,2.56,1.17,0,-761914,7938042,-7577189
2009-09-01 16:00:00,3.04,0.4,0,-76400,0,0
2009-09-02 16:00:00,4.75,1.15,74705,0,0,0
2009-09-03 16:00:00,10.59,6.16,501207,0,0,0
2009-09-04 16:00:00,11.5,7.26,109272,0,0,0
2009-09-07 16:00:00,12.48,8.54,128061,0,9705797,-9717616
2009-09-08 16:00:00,14.9,10.72,218396,0,0,0
2009-09-09 16:00:00,15.77,11.1,37509,0,0,0
2009-09-10 16:00:00,14.61,10.07,0,-102920,0,0
2009-09-11 16:00:00,17.34,11.87,180624,0,0,0
2009-09-14 16:00:00,19.34,13.85,198157,0,7880067,-8238183
2009-09-15 16:00:00,19.67,14.18,33014,0,0,0
2009-09-16 16:00:00,18.06,13.5,0,-67977,0,0
2009-09-17 16:00:00,20.31,15.72,221675,0,0,0
2009-09-18 16:00:00,15.94,12.36,0,-336389,0,0
2009-09-21 16:00:00,16.27,12.99,63003,0,7390698,-7020205
2009-09-22 16:00:00,13.46,10.37,0,-262040,0,0
2009-09-23 16:00:00,10.88,7.14,0,-322753,0,0
2009-09-24 16:00:00,11.64,6.9,0,-23626,0,0
2009-09-25 16:00:00,10.83,5.9,0,-100703,0,0
2009-09-28 16:00:00,7.72,2.43,0,-346320,7436162,-7447286
2009-09-29 16:00:00,7.7,1.68,0,-75002,0,0
2009-09-30 16:00:00,8.88,2.69,100757,0,0,0
2009-10-09 16:00:00,14.64,8.11,541567,0,7367867,-7721762
2009-10-12 16:00:00,14.2,7.78,0,-32831,5438189,-5452025
2009-10-13 16:00:00,15.9,9.12,134053,0,0,0
2009-10-14 16:00:00,16.95,9.73,60715,0,0,0
2009-10-15 16:00:00,17.39,9.78,5883,0,0,0
2009-10-16 16:00:00,17.47,9.76,0,-2059,0,0
2009-10-19 16:00:00,20.63,12.38,261437,0,8454599,-8464478
2009-10-20 16:00:00,22.39,13.76,137827,0,0,0
2009-10-21 16:00:00,22.09,13.62,0,-14102,0,0
2009-10-22 16:00:00,21.29,13.67,5066,0,0,0
2009-10-23 16:00:00,23.68,16.14,247653,0,0,0
2009-10-26 16:00:00,23.72,16.22,7652,0,8617057,-8624460
2009-10-27 16:00:00,20.11,13.37,0,-284803,0,0
2009-10-28 16:00:00,20.64,14.46,109005,0,0,0
2009-10-29 16:00:00,17.66,12.08,0,-238066,0,0
2009-10-30 16:00:00,18.87,13.05,97202,0,0,0
2009-11-02 16:00:00,22.94,16.02,296522,0,8131513,-8104374
2009-11-03 16:00:00,24.49,17.68,165974,0,0,0
2009-11-04 16:00:00,25.15,18.49,81511,0,0,0
2009-11-05 16:00:00,25.53,19.44,94443,0,0,0
2009-11-06 16:00:00,26.21,20.56,112456,0,0,0
2009-11-09 16:00:00,26.67,21.71,114926,0,8470670,-8926237
2009-11-10 16:00:00,26.96,21.18,0,-52796,0,0
2009-11-11 16:00:00,26.67,21.06,0,-11892,0,0
2009-11-12 16:00:00,26.82,21.17,10353,0,0,0
2009-11-13 16:00:00,27.5,21.39,22439,0,0,0
2009-11-16 16:00:00,31.38,24.13,274077,0,6598518,-8204778
2009-11-17 16:00:00,31.48,24.15,1728,0,0,0
2009-11-18 16:00:00,31.54,24.15,398,0,0,0
2009-11-19 16:00:00,31.99,24.88,72947,0,0,0
2009-11-20 16:00:00,31.57,25.33,44388,0,0,0
2009-11-23 16:00:00,32.82,27.63,229960,0,7948639,-7612845
2009-11-24 16:00:00,28.57,24.29,0,-333263,0,0
2009-11-25 16:00:00,31.52,28.22,392931,0,0,0
2009-11-26 16:00:00,26.31,24.7,0,-352523,0,0
2009-11-27 16:00:00,22.57,20.15,0,-454707,0,0
2009-11-30 16:00:00,27.25,24.81,466136,0,8922856,-8427145
2009-12-01 16:00:00,29.03,26.36,155223,0,0,0
2009-12-02 16:00:00,30.35,27.91,154136,0,0,0
2009-12-03 16:00:00,30.12,28,9056,0,0,0
2009-12-04 16:00:00,32.02,28.25,24958,0,0,0
2009-12-07 16:00:00,32.94,29.27,102577,0,8987894,-9098469
2009-12-08 16:00:00,31.32,28.26,0,-100705,0,0
2009-12-09 16:00:00,28.8,25.85,0,-241355,0,0
2009-12-10 16:00:00,29.62,26.84,99267,0,0,0
2009-12-11 16:00:00,29.54,26.37,0,-47805,0,0
2009-12-14 16:00:00,30.91,27.06,69769,0,10104874,-9235978
2009-12-15 16:00:00,29.84,26.43,0,-63701,0,0
2009-12-16 16:00:00,29.03,25.19,0,-123634,0,0
2009-12-17 16:00:00,26.11,21.95,0,-324238,0,0
2009-12-18 16:00:00,22.9,18.8,0,-314996,0,0
2009-12-21 16:00:00,23.08,19.55,75219,0,8323962,-8664448
2009-12-22 16:00:00,19.78,16.52,0,-303382,0,0
2009-12-23 16:00:00,20.9,18.07,155782,0,0,0
2009-12-24 16:00:00,24.61,20.98,290627,0,0,0
2009-12-25 16:00:00,24.1,20.78,0,-19572,0,0
2009-12-28 16:00:00,26.04,21.94,115469,0,6067567,-8517625
2009-12-29 16:00:00,26.85,22.14,19770,0,0,0
2009-12-30 16:00:00,28.96,22.74,60426,0,0,0
2009-12-31 16:00:00,29.57,23.07,32817,0,0,0
2010-01-04 16:00:00,28.1,22.57,0,-49737,7805177,-6636613
2010-01-05 16:00:00,29.15,23.21,63504,0,0,0
2010-01-06 16:00:00,28.34,22.66,0,-55174,0,0
2010-01-07 16:00:00,25.79,20.59,0,-206997,0,0
2010-01-08 16:00:00,26.1,21.23,64219,0,0,0
2010-01-11 16:00:00,26.17,21.23,0,-165,8210088,-6984143
2010-01-12 16:00:00,28.09,23.69,246453,0,0,0
2010-01-13 16:00:00,23.97,21.82,0,-187194,0,0
2010-01-14 16:00:00,25.7,23.93,211072,0,0,0
2010-01-15 16:00:00,26.2,24.24,30899,0,0,0
2010-01-18 16:00:00,26.85,26.23,198832,0,9962723,-9956839
2010-01-19 16:00:00,27.1,25.66,0,-57017,0,0
2010-01-20 16:00:00,23,22.08,0,-358075,0,0
2010-01-21 16:00:00,23.51,22.8,71998,0,0,0
2010-01-22 16:00:00,21.98,19.77,0,-302682,0,0
2010-01-25 16:00:00,20.59,18.3,0,-146964,8739370,-7884005
2010-01-26 16:00:00,17.51,14.7,0,-359504,0,0
2010-01-27 16:00:00,15.9,13.68,0,-102472,0,0
2010-01-28 16:00:00,16.19,14.94,126266,0,0,0
2010-01-29 16:00:00,16.1,15.39,44320,0,0,0
2010-02-01 16:00:00,14.24,14.62,0,-76147,7003853,-7775828
2010-02-02 16:00:00,14,13.78,0,-83987,0,0
2010-02-03 16:00:00,17.07,16.74,295521,0,0,0
2010-02-04 16:00:00,16.64,18.35,161263,0,0,0
2010-02-05 16:00:00,14.25,16.11,0,-224265,0,0
2010-02-08 16:00:00,14.18,15.84,0,-27294,6588138,-6218047
2010-02-09 16:00:00,14.84,16.65,81162,0,0,0
2010-02-10 16:00:00,16.47,17.67,102709,0,0,0
2010-02-11 16:00:00,16.69,18.46,78466,0,0,0
2010-02-12 16:00:00,17.81,19.52,106486,0,0,0
2010-02-22 16:00:00,17.16,19.31,0,-21009,7201170,-7217109
2010-02-23 16:00:00,15.9,19.47,15677,0,0,0
2010-02-24 16:00:00,17.57,21.54,206993,0,0,0
2010-02-25 16:00:00,19.29,24.17,262799,0,0,0
2010-02-26 16:00:00,18.91,24.33,16080,0,0,0
2010-03-01 16:00:00,20.46,25.15,82105,0,8726861,-8800470
2010-03-02 16:00:00,19.99,24.24,0,-91503,0,0
2010-03-03 16:00:00,20.85,25.28,104569,0,0,0
2010-03-04 16:00:00,17.79,22.14,0,-314359,0,0
2010-03-05 16:00:00,18.12,22.34,20019,0,0,0
2010-03-08 16:00:00,19.08,23.01,67236,0,6982166,-7357809
2010-03-09 16:00:00,19.79,23.56,55140,0,0,0
2010-03-10 16:00:00,18.84,22.97,0,-58825,0,0
2010-03-11 16:00:00,18.73,22.51,0,-46223,0,0
2010-03-12 16:00:00,17.15,20.92,0,-159434,0,0
2010-03-15 16:00:00,15.34,19.61,0,-130824,8067924,-6829611
2010-03-16 16:00:00,16.1,19.95,33799,0,0,0
