时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.26,126169,0,9997993,0
2009-06-02 16:00:00,3.82,2.28,101730,0,0,0
2009-06-03 16:00:00,6.51,3.63,135505,0,0,0
2009-06-04 16:00:00,7.03,4.47,84028.2,0,0,0
2009-06-05 16:00:00,6.51,4.02,0,-44936,0,0
2009-06-08 16:00:00,6.84,2.95,0,-107488,10036363,-10016536
2009-06-09 16:00:00,7.28,3.19,23926,0,0,0
2009-06-10 16:00:00,8.33,5.15,195736,0,0,0
2009-06-11 16:00:00,7.32,3.85,0,-129703,0,0
2009-06-12 16:00:00,5.31,1.59,0,-226197,0,0
2009-06-15 16:00:00,7.48,2.3,71552,0,8125676,-8128907
2009-06-16 16:00:00,7.3,2.56,25388,0,0,0
2009-06-17 16:00:00,9.09,3.76,120162,0,0,0
2009-06-18 16:00:00,10.79,4.5,73784,0,0,0
2009-06-19 16:00:00,11.61,4.84,34409,0,0,0
2009-06-22 16:00:00,11.7,4.34,0,-49586,9491498,-9488435
2009-06-23 16:00:00,11.75,4.18,0,-16185,0,0
2009-06-24 16:00:00,13.08,5.36,117686.02,0,0,0
2009-06-25 16:00:00,12.98,5.24,0,-11539.9,0,0
2009-06-26 16:00:00,13.36,5.34,9825.7,0,0,0
2009-06-29 16:00:00,15.23,5.46,11504.7,0,8086772,-8076246
2009-06-30 16:00:00,14.74,4,0,-146183,0,0
2009-07-01 16:00:00,17.33,5.11,111905,0,0,0
2009-07-02 16:00:00,18.94,6.08,96253,0,0,0
2009-07-03 16:00:00,20.56,6.49,41654,0,0,0
2009-07-06 16:00:00,22.29,6.1,0,-39516,9214213,-9211530
2009-07-07 16:00:00,21.04,5.66,0,-43836,0,0
2009-07-08 16:00:00,21.47,7.46,180013,0,0,0
2009-07-09 16:00:00,23.07,10.21,275138,0,0,0
2009-07-10 16:00:00,23.14,10.41,20228,0,0,0
2009-07-13 16:00:00,21.79,9.42,0,-99441,10210750,-10210056
2009-07-14 16:00:00,25.19,11.71,229460,0,0,0
2009-07-15 16:00:00,26.58,13.23,151664,0,0,0
2009-07-16 16:00:00,26.87,13.04,0,-18934,0,0
2009-07-17 16:00:00,27.54,14.05,100910,0,0,0
2009-07-20 16:00:00,30.13,15.65,160375,0,10339532,-10340908
2009-07-21 16:00:00,28.27,13.67,0,-197964,0,0
2009-07-22 16:00:00,30.7,14.67,99886.8,0,0,0
2009-07-23 16:00:00,32.33,16.13,145216.2,0,0,0
2009-07-24 16:00:00,32.9,15.01,0,-111594.2,0,0
2009-07-27 16:00:00,35.65,16.3,129484.6,0,9289011,-9276492
2009-07-28 16:00:00,36.09,17.21,90793.4,0,0,0
2009-07-29 16:00:00,28.95,11.56,0,-565455.4,0,0
2009-07-30 16:00:00,31.71,13.38,182571.4,0,0,0
2009-07-31 16:00:00,35.33,16.58,319920.2,0,0,0
2009-08-03 16:00:00,37.23,17.67,108414,0,10544985,-10543391
2009-08-04 16:00:00,37.21,19.2,153401,0,0,0
2009-08-05 16:00:00,35.56,19.61,40763,0,0,0
2009-08-06 16:00:00,32.74,17.76,0,-185372.8,0,0
2009-08-07 16:00:00,28.82,13.71,0,-404609,0,0
2009-08-10 16:00:00,28.44,13.62,0,-8552,10371332,-10369921
2009-08-11 16:00:00,28.87,14.43,81059,0,0,0
2009-08-12 16:00:00,23.11,9.45,0,-498374,0,0
2009-08-13 16:00:00,24.68,9.5,5054,0,0,0
2009-08-14 16:00:00,21.19,5.04,0,-445813,0,0
2009-08-17 16:00:00,13.79,-1.88,0,-691875,9311247,-9310748
2009-08-18 16:00:00,14.94,-0.92,95719,0,0,0
2009-08-19 16:00:00,9.24,-6.75,0,-582950,0,0
2009-08-20 16:00:00,13.94,-3.24,350891,0,0,0
2009-08-21 16:00:00,16.09,-1.11,213183,0,0,0
2009-08-24 16:00:00,17.03,-0.5,61135,0,8930072,-8928899
2009-08-25 16:00:00,12.69,-4.13,0,-363194,0,0
2009-08-26 16:00:00,14.95,-0.29,383360,0,0,0
2009-08-27 16:00:00,14.37,0.74,103081,0,0,0
2009-08-28 16:00:00,10.4,-2.65,0,-339004,0,0
2009-08-31 16:00:00,2.56,-10.63,0,-797159,8944545,-8951042
2009-09-01 16:00:00,3.04,-10.73,0,-10718,0,0
2009-09-02 16:00:00,4.75,-9.57,115927,0,0,0
2009-09-03 16:00:00,10.59,-4.43,514478,0,0,0
2009-09-04 16:00:00,11.5,-3.46,96681,0,0,0
2009-09-07 16:00:00,12.48,-3.67,0,-20647,8443489,-8436830
2009-09-08 16:00:00,14.9,-1.5,217127,0,0,0
2009-09-09 16:00:00,15.77,0.03,153141,0,0,0
2009-09-10 16:00:00,14.61,-0.95,0,-98813,0,0
2009-09-11 16:00:00,17.34,0.64,159755,0,0,0
2009-09-14 16:00:00,19.34,2.23,158649,0,8742258,-8756097
2009-09-15 16:00:00,19.67,2.94,71037,0,0,0
2009-09-16 16:00:00,18.06,2.26,0,-67946,0,0
2009-09-17 16:00:00,20.31,4.45,219118,0,0,0
2009-09-18 16:00:00,15.94,1.12,0,-332816,0,0
2009-09-21 16:00:00,16.27,0.39,0,-73895,7977392,-8620925
2009-09-22 16:00:00,13.46,-1.98,0,-236477,0,0
2009-09-23 16:00:00,10.88,-4.19,0,-220770,0,0
2009-09-24 16:00:00,11.64,-4.38,0,-18916,0,0
2009-09-25 16:00:00,10.83,-4.69,0,-31437,0,0
2009-09-28 16:00:00,7.72,-7.78,0,-308494,7936699,-7278946
2009-09-29 16:00:00,7.7,-8.65,0,-87900,0,0
2009-09-30 16:00:00,8.88,-7.85,80690,0,0,0
