时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,0.06,5507,0,9321853,0
2009-06-02 16:00:00,3.82,0.52,46533,0,0,0
2009-06-03 16:00:00,6.51,0.89,37268.4,0,0,0
2009-06-04 16:00:00,7.03,0.51,0,-37947.2,0,0
2009-06-05 16:00:00,6.51,-0.57,0,-108839,0,0
2009-06-08 16:00:00,6.84,-2.6,0,-202663.4,8591414,-8238440.8
2009-06-09 16:00:00,7.28,-2.4,19915,0,0,0
2009-06-10 16:00:00,8.33,-1.32,108707,0,0,0
2009-06-11 16:00:00,7.32,-2.57,0,-125059,0,0
2009-06-12 16:00:00,5.31,-4.07,0,-150400.4,0,0
2009-06-15 16:00:00,7.48,-3.75,32289,0,6982890,-6649315
2009-06-16 16:00:00,7.3,-2.92,82511,0,0,0
2009-06-17 16:00:00,9.09,-1.38,154309,0,0,0
2009-06-18 16:00:00,10.79,-0.68,69746,0,0,0
2009-06-19 16:00:00,11.61,-0.04,63824,0,0,0
2009-06-22 16:00:00,11.7,-0.51,0,-46587,8744163,-8743410
2009-06-23 16:00:00,11.75,-1.42,0,-90644,0,0
2009-06-24 16:00:00,13.08,1.12,253193,0,0,0
2009-06-25 16:00:00,12.98,0.65,0,-46735,0,0
2009-06-26 16:00:00,13.36,0.83,18274.8,0,0,0
2009-06-29 16:00:00,15.23,0.6,0,-22707,8382633,-8376797
2009-06-30 16:00:00,14.74,1.32,71627,0,0,0
2009-07-01 16:00:00,17.33,3.31,199106,0,0,0
2009-07-02 16:00:00,18.94,3.76,45074,0,0,0
2009-07-03 16:00:00,20.56,5.01,125072,0,0,0
2009-07-06 16:00:00,22.29,4.97,0,-4390,8807055,-8807876
2009-07-07 16:00:00,21.04,4.39,0,-57618,0,0
2009-07-08 16:00:00,21.47,4.67,27332,0,0,0
2009-07-09 16:00:00,23.07,6.8,213063,0,0,0
2009-07-10 16:00:00,23.14,7.61,81386,0,0,0
2009-07-13 16:00:00,21.79,4.83,0,-278288.2,9285970,-9680847
2009-07-14 16:00:00,25.19,7.47,263706,0,0,0
2009-07-15 16:00:00,26.58,10.46,299286,0,0,0
2009-07-16 16:00:00,26.87,10.83,36659.48,0,0,0
2009-07-17 16:00:00,27.54,13.67,284456,0,0,0
2009-07-20 16:00:00,30.13,14.36,68742,0,9904990,-10300881
2009-07-21 16:00:00,28.27,13.84,0,-51564,0,0
2009-07-22 16:00:00,30.7,15.34,150087,0,0,0
2009-07-23 16:00:00,32.33,16.91,157167,0,0,0
2009-07-24 16:00:00,32.9,17.11,19548,0,0,0
2009-07-27 16:00:00,35.65,17.75,63615,0,11383385,-10599544
2009-07-28 16:00:00,36.09,18.51,76772,0,0,0
2009-07-29 16:00:00,28.95,10.55,0,-796579,0,0
2009-07-30 16:00:00,31.71,11.14,59498,0,0,0
2009-07-31 16:00:00,35.33,14.24,309650,0,0,0
2009-08-03 16:00:00,37.23,15.06,81971,0,9204951,-9216995
2009-08-04 16:00:00,37.21,15.22,15760,0,0,0
2009-08-05 16:00:00,35.56,15.66,44581,0,0,0
2009-08-06 16:00:00,32.74,15.32,0,-34348,0,0
2009-08-07 16:00:00,28.82,12.73,0,-258379,0,0
2009-08-10 16:00:00,28.44,13.71,97097,0,11351424,-11344092
2009-08-11 16:00:00,28.87,12.32,0,-138524,0,0
2009-08-12 16:00:00,23.11,5.2,0,-712211,0,0
2009-08-13 16:00:00,24.68,7.71,251389,0,0,0
2009-08-14 16:00:00,21.19,4.01,0,-370094,0,0
2009-08-17 16:00:00,13.79,-4.34,0,-834818,9024617,-9001867
2009-08-18 16:00:00,14.94,-2.46,187624,0,0,0
2009-08-19 16:00:00,9.24,-6.73,0,-427063,0,0
2009-08-20 16:00:00,13.94,-3.29,343701,0,0,0
2009-08-21 16:00:00,16.09,-1.31,198257,0,0,0
2009-08-24 16:00:00,17.03,-0.6,71220,0,3758102,-3765117
2009-08-25 16:00:00,12.69,-4.16,0,-356525,0,0
2009-08-26 16:00:00,14.95,-2.04,212387,0,0,0
2009-08-27 16:00:00,14.37,-1.91,13358,0,0,0
2009-08-28 16:00:00,10.4,-5.3,0,-339532,0,0
2009-08-31 16:00:00,2.56,-11.15,0,-584533,5700172,-5710619
2009-09-01 16:00:00,3.04,-12.15,0,-100572,0,0
2009-09-02 16:00:00,4.75,-11.38,76872,0,0,0
2009-09-03 16:00:00,10.59,-7.47,391826,0,0,0
2009-09-04 16:00:00,11.5,-6.14,133001,0,0,0
2009-09-07 16:00:00,12.48,-6.12,1833,0,9113997,-9096673
2009-09-08 16:00:00,14.9,-3.92,219607,0,0,0
