时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.27,127188,0,9982536,0
2009-06-02 16:00:00,3.82,1.26,0,-697,0,0
2009-06-03 16:00:00,6.51,2.8,153353,0,0,0
2009-06-04 16:00:00,7.03,2.56,0,-24295,0,0
2009-06-05 16:00:00,6.51,2.53,0,-2929.8,0,0
2009-06-08 16:00:00,6.84,2.31,0,-21499,8894963,-8874476
2009-06-09 16:00:00,7.28,2.38,6512,0,0,0
2009-06-10 16:00:00,8.33,4.31,193775.2,0,0,0
2009-06-11 16:00:00,7.32,3.26,0,-105467,0,0
2009-06-12 16:00:00,5.31,0.81,0,-244813,0,0
2009-06-15 16:00:00,7.48,1.43,62051,0,9025361,-9020152
2009-06-16 16:00:00,7.3,1.67,24157,0,0,0
2009-06-17 16:00:00,9.09,3.47,180030,0,0,0
2009-06-18 16:00:00,10.79,4.11,63930.4,0,0,0
2009-06-19 16:00:00,11.61,4.31,19791,0,0,0
2009-06-22 16:00:00,11.7,3.89,0,-42549,8019959,-8021044
2009-06-23 16:00:00,11.75,3.65,0,-23948.4,0,0
2009-06-24 16:00:00,13.08,5.65,200375,0,0,0
2009-06-25 16:00:00,12.98,5.32,0,-32479,0,0
2009-06-26 16:00:00,13.36,5.49,16532.6,0,0,0
2009-06-29 16:00:00,15.23,7.01,152427,0,7751740,-7733027
2009-06-30 16:00:00,14.74,6.32,0,-69912,0,0
2009-07-01 16:00:00,17.33,8.46,214897.8,0,0,0
2009-07-02 16:00:00,18.94,10.25,178397,0,0,0
2009-07-03 16:00:00,20.56,12.43,217780,0,0,0
2009-07-06 16:00:00,22.29,15.04,261861,0,10939777,-10921288
2009-07-07 16:00:00,21.04,14.94,0,-10325,0,0
2009-07-08 16:00:00,21.47,16.18,123472,0,0,0
2009-07-09 16:00:00,23.07,18.47,229194.2,0,0,0
2009-07-10 16:00:00,23.14,18.89,41885,0,0,0
2009-07-13 16:00:00,21.79,18.78,0,-10502,9894454,-9891394
2009-07-14 16:00:00,25.19,21.31,252968,0,0,0
2009-07-15 16:00:00,26.58,22.35,104027,0,0,0
2009-07-16 16:00:00,26.87,21.1,0,-124835,0,0
2009-07-17 16:00:00,27.54,22.73,163045,0,0,0
2009-07-20 16:00:00,30.13,26.85,411540,0,11478215,-11475679
2009-07-21 16:00:00,28.27,23.88,0,-296459,0,0
2009-07-22 16:00:00,30.7,27.16,327946,0,0,0
2009-07-23 16:00:00,32.33,29.01,184258,0,0,0
2009-07-24 16:00:00,32.9,29.61,60633,0,0,0
2009-07-27 16:00:00,35.65,33.26,364222,0,12557148,-12565198
2009-07-28 16:00:00,36.09,36.18,292101,0,0,0
2009-07-29 16:00:00,28.95,29.09,0,-708930,0,0
2009-07-30 16:00:00,31.71,31.37,228196,0,0,0
2009-07-31 16:00:00,35.33,35.59,421882,0,0,0
2009-08-03 16:00:00,37.23,38.43,284170,0,12709807,-13158614
2009-08-04 16:00:00,37.21,40.45,202516,0,0,0
2009-08-05 16:00:00,35.56,39.28,0,-117034,0,0
2009-08-06 16:00:00,32.74,38.45,0,-83931,0,0
2009-08-07 16:00:00,28.82,34.53,0,-391434.4,0,0
2009-08-10 16:00:00,28.44,34.1,0,-43443.4,12673562,-12217319.6
2009-08-11 16:00:00,28.87,34.33,23179,0,0,0
2009-08-12 16:00:00,23.11,28.95,0,-537539,0,0
2009-08-13 16:00:00,24.68,30.62,166825,0,0,0
2009-08-14 16:00:00,21.19,27.36,0,-325775,0,0
2009-08-17 16:00:00,13.79,18.63,0,-873621,10778460,-10768040
2009-08-18 16:00:00,14.94,19.77,114269,0,0,0
2009-08-19 16:00:00,9.24,13,0,-676897,0,0
2009-08-20 16:00:00,13.94,17.02,402016,0,0,0
2009-08-21 16:00:00,16.09,19.62,260254,0,0,0
2009-08-24 16:00:00,17.03,21.99,236300,0,11987814,-12009548
