时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,0.84,83822,0,9660531,0
2009-06-02 16:00:00,3.82,2.24,140483,0,0,0
2009-06-03 16:00:00,6.51,3.89,164386.4,0,0,0
2009-06-04 16:00:00,7.03,4.36,47361.8,0,0,0
2009-06-05 16:00:00,6.51,3.82,0,-53954.2,0,0
2009-06-08 16:00:00,6.84,2.55,0,-127188.4,9332893,-8994025.2
2009-06-09 16:00:00,7.28,2.78,22651.28,0,0,0
2009-06-10 16:00:00,8.33,3.93,115853.92,0,0,0
2009-06-11 16:00:00,7.32,3.02,0,-91291.24,0,0
2009-06-12 16:00:00,5.31,0.98,0,-204545.59,0,0
2009-06-15 16:00:00,7.48,2.45,147256.14,0,8743348,-9073684.31
2009-06-16 16:00:00,7.3,1.98,0,-47055,0,0
2009-06-17 16:00:00,9.09,3.1,112283.2,0,0,0
2009-06-18 16:00:00,10.79,3.75,64437,0,0,0
2009-06-19 16:00:00,11.61,4.62,87107,0,0,0
2009-06-22 16:00:00,11.7,4.22,0,-39705,8809036,-8468848
2009-06-23 16:00:00,11.75,4.37,14697,0,0,0
2009-06-24 16:00:00,13.08,6.06,169336,0,0,0
2009-06-25 16:00:00,12.98,5.84,0,-21803,0,0
2009-06-26 16:00:00,13.36,5.94,9682.8,0,0,0
2009-06-29 16:00:00,15.23,6.34,39749.5,0,8831141,-9198497
2009-06-30 16:00:00,14.74,5.83,0,-50387.5,0,0
2009-07-01 16:00:00,17.33,7.66,183016.5,0,0,0
2009-07-02 16:00:00,18.94,8.01,34319.5,0,0,0
2009-07-03 16:00:00,20.56,9.08,107597.5,0,0,0
2009-07-06 16:00:00,22.29,8.91,0,-16731.7,10191743,-9803998
2009-07-07 16:00:00,21.04,8.53,0,-38443,0,0
2009-07-08 16:00:00,21.47,9.21,67731.6,0,0,0
2009-07-09 16:00:00,23.07,10.94,173319,0,0,0
2009-07-10 16:00:00,23.14,12.34,140503,0,0,0
2009-07-13 16:00:00,21.79,11.63,0,-71450,10852542,-10845058
2009-07-14 16:00:00,25.19,14.95,331501.9,0,0,0
2009-07-15 16:00:00,26.58,18.18,323384,0,0,0
2009-07-16 16:00:00,26.87,17.13,0,-104674.7,0,0
2009-07-17 16:00:00,27.54,19.15,201800.6,0,0,0
2009-07-20 16:00:00,30.13,21.51,235686.1,0,10751011,-10765831.7
2009-07-21 16:00:00,28.27,18.31,0,-319678,0,0
2009-07-22 16:00:00,30.7,19.89,158097,0,0,0
2009-07-23 16:00:00,32.33,20.54,64366,0,0,0
2009-07-24 16:00:00,32.9,21.61,107591,0,0,0
2009-07-27 16:00:00,35.65,22.82,121238,0,10977459,-10986482
2009-07-28 16:00:00,36.09,23.03,20978,0,0,0
2009-07-29 16:00:00,28.95,16,0,-703022,0,0
2009-07-30 16:00:00,31.71,18.14,214021,0,0,0
2009-07-31 16:00:00,35.33,21.86,371608,0,0,0
2009-08-03 16:00:00,37.23,22.75,88998,0,10578569,-10553712
2009-08-04 16:00:00,37.21,22.57,0,-18070,0,0
2009-08-05 16:00:00,35.56,22.18,0,-39042,0,0
2009-08-06 16:00:00,32.74,20.56,0,-161386,0,0
2009-08-07 16:00:00,28.82,16.57,0,-399275,0,0
2009-08-10 16:00:00,28.44,16.74,16857.36,0,10973375,-10999689
2009-08-11 16:00:00,28.87,17.57,82979,0,0,0
2009-08-12 16:00:00,23.11,12.5,0,-507220,0,0
2009-08-13 16:00:00,24.68,13.02,52385,0,0,0
2009-08-14 16:00:00,21.19,8.92,0,-409909,0,0
