时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.03,103152,0,9990215,0
2009-06-02 16:00:00,3.82,1.11,7377,0,0,0
2009-06-03 16:00:00,6.51,2.64,153285,0,0,0
2009-06-04 16:00:00,7.03,2.76,11824.2,0,0,0
2009-06-05 16:00:00,6.51,2.51,0,-24294,0,0
2009-06-08 16:00:00,6.84,1.29,0,-121872,8901950,-8874133
2009-06-09 16:00:00,7.28,1.4,10061,0,0,0
2009-06-10 16:00:00,8.33,3.04,164457,0,0,0
2009-06-11 16:00:00,7.32,1.86,0,-117508,0,0
2009-06-12 16:00:00,5.31,-0.16,0,-202399.5,0,0
2009-06-15 16:00:00,7.48,0.71,86976,0,8323497,-8318434.5
2009-06-16 16:00:00,7.3,0.85,13784,0,0,0
2009-06-17 16:00:00,9.09,2.11,125885,0,0,0
2009-06-18 16:00:00,10.79,2.51,39976,0,0,0
2009-06-19 16:00:00,11.61,4.13,162662,0,0,0
2009-06-22 16:00:00,11.7,2.61,0,-152068.24,6647452,-6635704
2009-06-23 16:00:00,11.75,1.98,0,-63450,0,0
2009-06-24 16:00:00,13.08,3.66,167809,0,0,0
2009-06-25 16:00:00,12.98,3.15,0,-50648,0,0
2009-06-26 16:00:00,13.36,3.63,47716,0,0,0
2009-06-29 16:00:00,15.23,4.81,118208,0,8321581,-8321439
2009-06-30 16:00:00,14.74,3.9,0,-90590,0,0
2009-07-01 16:00:00,17.33,5.01,110867.6,0,0,0
2009-07-02 16:00:00,18.94,5.97,95684,0,0,0
2009-07-03 16:00:00,20.56,6.67,70367,0,0,0
2009-07-06 16:00:00,22.29,8.19,151390.2,0,8971287,-8968898
2009-07-07 16:00:00,21.04,9.9,171245,0,0,0
2009-07-08 16:00:00,21.47,10.32,42144.8,0,0,0
2009-07-09 16:00:00,23.07,12.94,261766,0,0,0
2009-07-10 16:00:00,23.14,13.82,88398,0,0,0
2009-07-13 16:00:00,21.79,12.91,0,-91285,8762046,-8753400
2009-07-14 16:00:00,25.19,15.36,245091,0,0,0
2009-07-15 16:00:00,26.58,18.28,291603,0,0,0
2009-07-16 16:00:00,26.87,17.49,0,-78373,0,0
2009-07-17 16:00:00,27.54,18.63,113606,0,0,0
2009-07-20 16:00:00,30.13,21.16,252853,0,10362806,-10369720
2009-07-21 16:00:00,28.27,18.22,0,-293329,0,0
2009-07-22 16:00:00,30.7,20.3,207625,0,0,0
2009-07-23 16:00:00,32.33,22.37,206834,0,0,0
2009-07-24 16:00:00,32.9,22,0,-36998,0,0
2009-07-27 16:00:00,35.65,23.66,166637,0,9877453,-9875135
2009-07-28 16:00:00,36.09,25.29,162192,0,0,0
2009-07-29 16:00:00,28.95,18.57,0,-671908,0,0
2009-07-30 16:00:00,31.71,20.63,205893,0,0,0
2009-07-31 16:00:00,35.33,24.89,426147,0,0,0
2009-08-03 16:00:00,37.23,26.88,198812,0,10877173,-10883885
2009-08-04 16:00:00,37.21,27.18,30148,0,0,0
2009-08-05 16:00:00,35.56,27.16,0,-1358,0,0
2009-08-06 16:00:00,32.74,25.13,0,-203661,0,0
2009-08-07 16:00:00,28.82,22.23,0,-289823,0,0
2009-08-10 16:00:00,28.44,22.08,0,-14481,10711148,-10696767
2009-08-11 16:00:00,28.87,22.78,69865,0,0,0
2009-08-12 16:00:00,23.11,16.98,0,-579913,0,0
2009-08-13 16:00:00,24.68,17.79,81079,0,0,0
2009-08-14 16:00:00,21.19,11.83,0,-596762,0,0
2009-08-17 16:00:00,13.79,4.36,0,-747087,9957407,-9958548
2009-08-18 16:00:00,14.94,5.54,118534,0,0,0
2009-08-19 16:00:00,9.24,0.04,0,-549850,0,0
2009-08-20 16:00:00,13.94,4.07,402369,0,0,0
2009-08-21 16:00:00,16.09,6.73,265844,0,0,0
2009-08-24 16:00:00,17.03,7.69,96982,0,7946449,-7949018
2009-08-25 16:00:00,12.69,5.59,0,-210077,0,0
2009-08-26 16:00:00,14.95,9,340292,0,0,0
2009-08-27 16:00:00,14.37,9.86,86752,0,0,0
2009-08-28 16:00:00,10.4,6.68,0,-318612,0,0
2009-08-31 16:00:00,2.56,-1.43,0,-811078,8066316,-8057162
2009-09-01 16:00:00,3.04,-2.11,0,-67656,0,0
2009-09-02 16:00:00,4.75,-1.4,71165,0,0,0
2009-09-03 16:00:00,10.59,3.59,498653,0,0,0
2009-09-04 16:00:00,11.5,5.07,148559,0,0,0
2009-09-07 16:00:00,12.48,5.83,75306,0,9185824,-9183290
2009-09-08 16:00:00,14.9,7.39,156471,0,0,0
2009-09-09 16:00:00,15.77,8.08,69153,0,0,0
2009-09-10 16:00:00,14.61,6.48,0,-160883,0,0
2009-09-11 16:00:00,17.34,8.41,193831,0,0,0
2009-09-14 16:00:00,19.34,11.06,264336,0,9810427,-9819071
2009-09-15 16:00:00,19.67,12.11,105701,0,0,0
2009-09-16 16:00:00,18.06,11.15,0,-96554,0,0
2009-09-17 16:00:00,20.31,14.08,293388,0,0,0
2009-09-18 16:00:00,15.94,9.78,0,-430496,0,0
2009-09-21 16:00:00,16.27,10.03,24878,0,10124833,-10116155
2009-09-22 16:00:00,13.46,7.37,0,-265819,0,0
2009-09-23 16:00:00,10.88,4.51,0,-285327,0,0
2009-09-24 16:00:00,11.64,4.56,4722,0,0,0
2009-09-25 16:00:00,10.83,3.76,0,-79728,0,0
2009-09-28 16:00:00,7.72,0.48,0,-328557,10378118,-10385382
2009-09-29 16:00:00,7.7,-0.39,0,-86802,0,0
2009-09-30 16:00:00,8.88,0.56,94675,0,0,0
2009-10-09 16:00:00,14.64,5.37,481170,0,7880650,-7876817
2009-10-12 16:00:00,14.2,3.91,0,-145963,9841009,-9837155
2009-10-13 16:00:00,15.9,5.6,168591,0,0,0
2009-10-14 16:00:00,16.95,6.89,129578,0,0,0
2009-10-15 16:00:00,17.39,7.81,91888,0,0,0
2009-10-16 16:00:00,17.47,7.21,0,-59684,0,0
2009-10-19 16:00:00,20.63,9.56,234426,0,9971729,-9979299
2009-10-20 16:00:00,22.39,10.52,96410,0,0,0
2009-10-21 16:00:00,22.09,10.3,0,-22449,0,0
2009-10-22 16:00:00,21.29,9.72,0,-57787,0,0
2009-10-23 16:00:00,23.68,11.39,167413,0,0,0
2009-10-26 16:00:00,23.72,10.86,0,-53874,11143330,-11136496
2009-10-27 16:00:00,20.11,7.52,0,-333260,0,0
2009-10-28 16:00:00,20.64,8.54,101611,0,0,0
2009-10-29 16:00:00,17.66,6.62,0,-191867,0,0
2009-10-30 16:00:00,18.87,7.88,126363,0,0,0
2009-11-02 16:00:00,22.94,10.68,279181,0,9501617,-9501504
2009-11-03 16:00:00,24.49,12.63,195268,0,0,0
2009-11-04 16:00:00,25.15,13.57,93795,0,0,0
2009-11-05 16:00:00,25.53,15.2,163788,0,0,0
2009-11-06 16:00:00,26.21,16.74,153375,0,0,0
2009-11-09 16:00:00,26.67,16.96,22000,0,9726203,-9725436
2009-11-10 16:00:00,26.96,16.63,0,-33031,0,0
2009-11-11 16:00:00,26.67,16.78,15202,0,0,0
2009-11-12 16:00:00,26.82,17.06,27826,0,0,0
2009-11-13 16:00:00,27.5,18.05,98943,0,0,0
2009-11-16 16:00:00,31.38,20.86,281736,0,10360322,-10361835
2009-11-17 16:00:00,31.48,20.5,0,-36538,0,0
2009-11-18 16:00:00,31.54,20.74,24301,0,0,0
2009-11-19 16:00:00,31.99,22.14,139460,0,0,0
2009-11-20 16:00:00,31.57,22.53,39743,0,0,0
2009-11-23 16:00:00,32.82,24.17,164041,0,11033067,-11041901
2009-11-24 16:00:00,28.57,18.99,0,-518734,0,0
2009-11-25 16:00:00,31.52,22.9,391541,0,0,0
2009-11-26 16:00:00,26.31,18.38,0,-451950,0,0
2009-11-27 16:00:00,22.57,14.94,0,-344059,0,0
2009-11-30 16:00:00,27.25,19.63,468558,0,10097091,-10095860
2009-12-01 16:00:00,29.03,21.89,226377,0,0,0
2009-12-02 16:00:00,30.35,24.04,214674,0,0,0
2009-12-03 16:00:00,30.12,24.99,95646,0,0,0
2009-12-04 16:00:00,32.02,23.76,0,-123825,0,0
2009-12-07 16:00:00,32.94,24.82,106143,0,8316708,-8313432
2009-12-08 16:00:00,31.32,24.29,0,-52542,0,0
2009-12-09 16:00:00,28.8,22.07,0,-221904,0,0
2009-12-10 16:00:00,29.62,22.95,87809,0,0,0
2009-12-11 16:00:00,29.54,22.73,0,-22571,0,0
2009-12-14 16:00:00,30.91,23.8,107461,0,10662248,-10659029
2009-12-15 16:00:00,29.84,23.18,0,-62417,0,0
2009-12-16 16:00:00,29.03,22,0,-117515,0,0
2009-12-17 16:00:00,26.11,18.49,0,-351155,0,0
2009-12-18 16:00:00,22.9,14.98,0,-350556,0,0
2009-12-21 16:00:00,23.08,15.95,97066,0,10361486,-10362928
2009-12-22 16:00:00,19.78,12.26,0,-369138,0,0
2009-12-23 16:00:00,20.9,13.3,103718,0,0,0
2009-12-24 16:00:00,24.61,16.62,331528,0,0,0
2009-12-25 16:00:00,24.1,17.13,51618,0,0,0
2009-12-28 16:00:00,26.04,18.44,130883,0,9037091,-9033871
2009-12-29 16:00:00,26.85,19.13,68744,0,0,0
2009-12-30 16:00:00,28.96,19.4,27257,0,0,0
2009-12-31 16:00:00,29.57,20.56,115618,0,0,0
2010-01-04 16:00:00,28.1,18.92,0,-163940,8904884,-8911675
2010-01-05 16:00:00,29.15,20.08,116632,0,0,0
2010-01-06 16:00:00,28.34,19.98,0,-10539,0,0
2010-01-07 16:00:00,25.79,17.53,0,-244762,0,0
2010-01-08 16:00:00,26.1,17.53,0,-69,0,0
2010-01-11 16:00:00,26.17,17.9,37139,0,10426183,-10418697
2010-01-12 16:00:00,28.09,20.7,279368,0,0,0
