时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,2.08,208301,0,8978445,0
2009-06-02 16:00:00,3.82,2.18,10020.6,0,0,0
2009-06-03 16:00:00,6.51,4.08,189936.2,0,0,0
2009-06-04 16:00:00,7.03,4.19,10906,0,0,0
2009-06-05 16:00:00,6.51,4.19,121.4,0,0,0
2009-06-08 16:00:00,6.84,2.83,0,-135962.4,9359320,-8329327
2009-06-09 16:00:00,7.28,3.12,28656.2,0,0,0
2009-06-10 16:00:00,8.33,4.37,125296.2,0,0,0
2009-06-11 16:00:00,7.32,3.87,0,-50495.4,0,0
2009-06-12 16:00:00,5.31,1.6,0,-226810.2,0,0
2009-06-15 16:00:00,7.48,2.84,124132.8,0,8774701,-9802039.2
2009-06-16 16:00:00,7.3,2.66,0,-17781,0,0
2009-06-17 16:00:00,9.09,4.75,209105,0,0,0
2009-06-18 16:00:00,10.79,6.12,136578,0,0,0
2009-06-19 16:00:00,11.61,5.54,0,-58128,0,0
2009-06-22 16:00:00,11.7,4.16,0,-138195.4,9539943,-9580843
2009-06-23 16:00:00,11.75,3.39,0,-76181,0,0
2009-06-24 16:00:00,13.08,5.41,201022,0,0,0
2009-06-25 16:00:00,12.98,5.55,14616,0,0,0
2009-06-26 16:00:00,13.36,7.15,159366.5,0,0,0
2009-06-29 16:00:00,15.23,8.33,118746.5,0,9254234,-8533859
2009-06-30 16:00:00,14.74,9.19,85301,0,0,0
2009-07-01 16:00:00,17.33,10.73,154619,0,0,0
2009-07-02 16:00:00,18.94,11.52,78695,0,0,0
2009-07-03 16:00:00,20.56,12.54,102506,0,0,0
2009-07-06 16:00:00,22.29,15.39,284393,0,10854324,-10530461
2009-07-07 16:00:00,21.04,15.49,10427,0,0,0
2009-07-08 16:00:00,21.47,16.57,107424,0,0,0
2009-07-09 16:00:00,23.07,18.2,163397,0,0,0
2009-07-10 16:00:00,23.14,18.19,0,-676.5,0,0
2009-07-13 16:00:00,21.79,18.65,45476.2,0,9775048,-11273300.7
2009-07-14 16:00:00,25.19,20.96,230746,0,0,0
2009-07-15 16:00:00,26.58,21.69,73691,0,0,0
2009-07-16 16:00:00,26.87,21.39,0,-29945,0,0
2009-07-17 16:00:00,27.54,22.11,71647,0,0,0
2009-07-20 16:00:00,30.13,26.12,401491,0,9755432,-10224730
2009-07-21 16:00:00,28.27,24.03,0,-209404,0,0
2009-07-22 16:00:00,30.7,26.7,266833,0,0,0
2009-07-23 16:00:00,32.33,27.72,102524,0,0,0
2009-07-24 16:00:00,32.9,28.53,81023,0,0,0
2009-07-27 16:00:00,35.65,30.23,169504,0,11107720,-10376635
2009-07-28 16:00:00,36.09,31.1,87471,0,0,0
2009-07-29 16:00:00,28.95,25.4,0,-569970,0,0
2009-07-30 16:00:00,31.71,26.1,69766,0,0,0
2009-07-31 16:00:00,35.33,29.45,334989,0,0,0
2009-08-03 16:00:00,37.23,33.42,397011,0,11661566,-10817922
2009-08-04 16:00:00,37.21,35.68,226129,0,0,0
2009-08-05 16:00:00,35.56,34.4,0,-128775,0,0
2009-08-06 16:00:00,32.74,30.15,0,-424632,0,0
2009-08-07 16:00:00,28.82,25.81,0,-434191,0,0
2009-08-10 16:00:00,28.44,26.21,40330,0,11440485,-11459665
2009-08-11 16:00:00,28.87,26.37,15505,0,0,0
2009-08-12 16:00:00,23.11,20.86,0,-550473,0,0
2009-08-13 16:00:00,24.68,23.41,254707.8,0,0,0
2009-08-14 16:00:00,21.19,21.35,0,-205304,0,0
2009-08-17 16:00:00,13.79,13.39,0,-796769,10641429,-11016861
2009-08-18 16:00:00,14.94,14.77,138288,0,0,0
2009-08-19 16:00:00,9.24,9.4,0,-536991,0,0
2009-08-20 16:00:00,13.94,13.93,452588,0,0,0
2009-08-21 16:00:00,16.09,15.82,189036,0,0,0
2009-08-24 16:00:00,17.03,18.68,286770,0,11256140,-10826503
2009-08-25 16:00:00,12.69,15.19,0,-349888,0,0
2009-08-26 16:00:00,14.95,16.58,139661,0,0,0
2009-08-27 16:00:00,14.37,15.83,0,-75592,0,0
2009-08-28 16:00:00,10.4,12.02,0,-380768,0,0
2009-08-31 16:00:00,2.56,3.53,0,-849250,9929427,-9890184
2009-09-01 16:00:00,3.04,2.72,0,-80921,0,0
2009-09-02 16:00:00,4.75,3.36,64742,0,0,0
2009-09-03 16:00:00,10.59,9.82,646087,0,0,0
2009-09-04 16:00:00,11.5,11.52,169072,0,0,0
2009-09-07 16:00:00,12.48,13.73,221192,0,11182011,-10853099
2009-09-08 16:00:00,14.9,16.26,253292,0,0,0
2009-09-09 16:00:00,15.77,17.74,147817,0,0,0
2009-09-10 16:00:00,14.61,16.21,0,-152743,0,0
2009-09-11 16:00:00,17.34,17.53,131715,0,0,0
