时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,0.91,91094,0,10000368,0
2009-06-02 16:00:00,3.82,1.38,46911,0,0,0
2009-06-03 16:00:00,6.51,2.16,77743,0,0,0
2009-06-04 16:00:00,7.03,2.59,43651.2,0,0,0
2009-06-05 16:00:00,6.51,2.01,0,-58152,0,0
2009-06-08 16:00:00,6.84,0.56,0,-144851,9537434,-9528171
2009-06-09 16:00:00,7.28,0.75,18156,0,0,0
2009-06-10 16:00:00,8.33,2.35,160198,0,0,0
2009-06-11 16:00:00,7.32,1.72,0,-63245,0,0
2009-06-12 16:00:00,5.31,-0.32,0,-203651.48,0,0
2009-06-15 16:00:00,7.48,0.04,36136,0,8963467,-8959652
2009-06-16 16:00:00,7.3,0.04,0,-387,0,0
2009-06-17 16:00:00,9.09,1.55,151841,0,0,0
2009-06-18 16:00:00,10.79,2.63,107761.2,0,0,0
2009-06-19 16:00:00,11.61,3.56,92737,0,0,0
2009-06-22 16:00:00,11.7,1.85,0,-171188.2,9390587,-9376359
2009-06-23 16:00:00,11.75,0.89,0,-95279,0,0
2009-06-24 16:00:00,13.08,2.63,173793,0,0,0
2009-06-25 16:00:00,12.98,2.01,0,-61802,0,0
2009-06-26 16:00:00,13.36,2.28,26467.2,0,0,0
2009-06-29 16:00:00,15.23,2.01,0,-26969,8849975,-9192908
2009-06-30 16:00:00,14.74,1.61,0,-40344,0,0
2009-07-01 16:00:00,17.33,2.28,67166,0,0,0
2009-07-02 16:00:00,18.94,3.52,124476,0,0,0
2009-07-03 16:00:00,20.56,3.44,0,-8237,0,0
2009-07-06 16:00:00,22.29,3.76,32437,0,8998844,-8642026
2009-07-07 16:00:00,21.04,4.3,53701,0,0,0
2009-07-08 16:00:00,21.47,5.64,133988,0,0,0
2009-07-09 16:00:00,23.07,8.55,290583,0,0,0
2009-07-10 16:00:00,23.14,9.65,110422,0,0,0
2009-07-13 16:00:00,21.79,7.71,0,-194360,9474560,-9467476
2009-07-14 16:00:00,25.19,10.64,292916.2,0,0,0
2009-07-15 16:00:00,26.58,12.64,200101,0,0,0
2009-07-16 16:00:00,26.87,12.63,0,-535.6,0,0
2009-07-17 16:00:00,27.54,13.64,100926.8,0,0,0
2009-07-20 16:00:00,30.13,14.58,94076.4,0,8788902,-9927152.6
2009-07-21 16:00:00,28.27,12.35,0,-223563,0,0
