Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2009-06-01 16:00:00,3.57,1.2,119961,0,9648488,0
2009-06-02 16:00:00,3.82,1,0,-20125,0,0
2009-06-03 16:00:00,6.51,1.82,82051,0,0,0
2009-06-04 16:00:00,7.03,1.72,0,-10118,0,0
2009-06-05 16:00:00,6.51,1.53,0,-18994,0,0
2009-06-08 16:00:00,6.84,1.07,0,-46110,498332,-153208
2009-06-09 16:00:00,7.28,1.2,13353,0,0,0
2009-06-10 16:00:00,8.33,2.92,172461,0,0,0
2009-06-11 16:00:00,7.32,1.74,0,-118957,0,0
2009-06-12 16:00:00,5.31,0.06,0,-167364.4,0,0
2009-06-15 16:00:00,7.48,1.01,95121.2,0,94279,-76547
2009-06-16 16:00:00,7.3,1.08,6349,0,0,0
2009-06-17 16:00:00,9.09,3.24,216257,0,0,0
2009-06-18 16:00:00,10.79,4.67,142943,0,0,0
2009-06-19 16:00:00,11.61,5.77,109991,0,0,0
2009-06-22 16:00:00,11.7,5.34,0,-42538,138353,-174579
2009-06-23 16:00:00,11.75,4.98,0,-35948.2,0,0
2009-06-24 16:00:00,13.08,7.35,237114,0,0,0
2009-06-25 16:00:00,12.98,6.5,0,-85690.52,0,0
2009-06-26 16:00:00,13.36,6.43,0,-6443,0,0
2009-06-29 16:00:00,15.23,7.59,115898,0,153261,-161459
2009-06-30 16:00:00,14.74,6.9,0,-68827,0,0
2009-07-01 16:00:00,17.33,7.93,102338,0,0,0
2009-07-02 16:00:00,18.94,8.41,47908,0,0,0
2009-07-03 16:00:00,20.56,8.98,57096,0,0,0
2009-07-06 16:00:00,22.29,11.01,203577,0,3722531,-4014837
2009-07-07 16:00:00,21.04,10.99,0,-2686,0,0
2009-07-08 16:00:00,21.47,11.79,79975,0,0,0
2009-07-09 16:00:00,23.07,14.25,246153.2,0,0,0
2009-07-10 16:00:00,23.14,14.48,23598,0,0,0
2009-07-13 16:00:00,21.79,14.93,44670.8,0,497191,-192494
2009-07-14 16:00:00,25.19,17.41,248171,0,0,0
2009-07-15 16:00:00,26.58,18.41,99584,0,0,0
2009-07-16 16:00:00,26.87,17.51,0,-89521,0,0
2009-07-17 16:00:00,27.54,18.54,102782,0,0,0
2009-07-20 16:00:00,30.13,21.69,315440,0,270035,-225066
2009-07-21 16:00:00,28.27,19.75,0,-193997,0,0
2009-07-22 16:00:00,30.7,21.67,191943,0,0,0
2009-07-23 16:00:00,32.33,22.55,87402,0,0,0
2009-07-24 16:00:00,32.9,22.88,32791,0,0,0
2009-07-27 16:00:00,35.65,24.39,151184,0,207627,-196338
2009-07-28 16:00:00,36.09,24.35,0,-4126,0,0
2009-07-29 16:00:00,28.95,16.86,0,-749124,0,0
2009-07-30 16:00:00,31.71,18.41,155888,0,0,0
2009-07-31 16:00:00,35.33,22.33,391590,0,0,0
2009-08-03 16:00:00,37.23,25.3,296728,0,146501,-182404
2009-08-04 16:00:00,37.21,26.77,147487,0,0,0
2009-08-05 16:00:00,35.56,25.45,0,-132206,0,0
2009-08-06 16:00:00,32.74,22.88,0,-256654,0,0
2009-08-07 16:00:00,28.82,19.16,0,-372225,0,0
2009-08-10 16:00:00,28.44,19.5,34318,0,266425,-249253
2009-08-11 16:00:00,28.87,19.95,44970,0,0,0
2009-08-12 16:00:00,23.11,14.45,0,-550313,0,0
2009-08-13 16:00:00,24.68,14.84,39323,0,0,0
2009-08-14 16:00:00,21.19,10.69,0,-415599,0,0
2009-08-17 16:00:00,13.79,3.89,0,-680033,182916,-149391
2009-08-18 16:00:00,14.94,5.72,182879,0,0,0
2009-08-19 16:00:00,9.24,0.53,0,-518260,0,0
2009-08-20 16:00:00,13.94,4.67,413386,0,0,0
2009-08-21 16:00:00,16.09,6.94,227317,0,0,0
2009-08-24 16:00:00,17.03,8.4,145840,0,121785,-198474
2009-08-25 16:00:00,12.69,6.38,0,-201569,0,0
2009-08-26 16:00:00,14.95,9.29,290770,0,0,0
2009-08-27 16:00:00,14.37,9.64,34858,0,0,0
2009-08-28 16:00:00,10.4,5.78,0,-385677,0,0
2009-08-31 16:00:00,2.56,-1.87,0,-765737,208022,-173843
2009-09-01 16:00:00,3.04,-1.76,11872,0,0,0
2009-09-02 16:00:00,4.75,-0.69,106896,0,0,0
2009-09-03 16:00:00,10.59,4.35,503952,0,0,0
2009-09-04 16:00:00,11.5,5.53,117561,0,0,0
2009-09-07 16:00:00,12.48,7.01,147775,0,114587,-91852
2009-09-08 16:00:00,14.9,8.84,183245,0,0,0
2009-09-09 16:00:00,15.77,10.66,182376,0,0,0
2009-09-10 16:00:00,14.61,9.28,0,-138643,0,0
2009-09-11 16:00:00,17.34,11.14,186111,0,0,0
2009-09-14 16:00:00,19.34,13.31,217531,0,129773,-116738
2009-09-15 16:00:00,19.67,13.35,3993,0,0,0
2009-09-16 16:00:00,18.06,12.8,0,-55780,0,0
2009-09-17 16:00:00,20.31,15.5,270003,0,0,0
2009-09-18 16:00:00,15.94,11.43,0,-406253,0,0
2009-09-21 16:00:00,16.27,13.19,176009,0,94997,-102013
2009-09-22 16:00:00,13.46,11.43,0,-175922,0,0
2009-09-23 16:00:00,10.88,9.71,0,-172542,0,0
2009-09-24 16:00:00,11.64,8.56,0,-115244,0,0
2009-09-25 16:00:00,10.83,7.68,0,-87784,0,0
2009-09-28 16:00:00,7.72,4.83,0,-284621,159713,-190583
2009-09-29 16:00:00,7.7,3.69,0,-114044,0,0
2009-09-30 16:00:00,8.88,5.12,143311,0,0,0
2009-10-09 16:00:00,14.64,10.04,492028,0,144122,-89883
2009-10-12 16:00:00,14.2,10.63,58153,0,28567,-40118
2009-10-13 16:00:00,15.9,11.99,136724,0,0,0
2009-10-14 16:00:00,16.95,12.56,56816,0,0,0
2009-10-15 16:00:00,17.39,13.25,68719,0,0,0
2009-10-16 16:00:00,17.47,13.68,42906,0,0,0
2009-10-19 16:00:00,20.63,16.44,276404,0,105275,-148824
2009-10-20 16:00:00,22.39,18.1,165912,0,0,0
2009-10-21 16:00:00,22.09,17.41,0,-69393,0,0
2009-10-22 16:00:00,21.29,17.07,0,-33974,0,0
2009-10-23 16:00:00,23.68,19.92,285458,0,0,0
2009-10-26 16:00:00,23.72,20.11,18455,0,179313,-161976
2009-10-27 16:00:00,20.11,17.3,0,-280422,0,0
2009-10-28 16:00:00,20.64,18.84,153831,0,0,0
2009-10-29 16:00:00,17.66,16.21,0,-262697,0,0
2009-10-30 16:00:00,18.87,18.14,192721,0,0,0
2009-11-02 16:00:00,22.94,22.38,423703,0,198941,-220408
2009-11-03 16:00:00,24.49,23.97,158824,0,0,0
2009-11-04 16:00:00,25.15,23.81,0,-15235,0,0
2009-11-05 16:00:00,25.53,24.48,66914,0,0,0
2009-11-06 16:00:00,26.21,25.49,100719,0,0,0
2009-11-09 16:00:00,26.67,25.85,36001,0,158440,-150387
2009-11-10 16:00:00,26.96,26.13,27672,0,0,0
2009-11-11 16:00:00,26.67,26.25,12284,0,0,0
2009-11-12 16:00:00,26.82,26.48,22651,0,0,0
2009-11-13 16:00:00,27.5,26.54,6080,0,0,0
2009-11-16 16:00:00,31.38,30.16,362335,0,155289,-150565
2009-11-17 16:00:00,31.48,30.75,59005,0,0,0
2009-11-18 16:00:00,31.54,31.08,33217,0,0,0
2009-11-19 16:00:00,31.99,32.05,97103,0,0,0
2009-11-20 16:00:00,31.57,31.62,0,-43143,0,0
2009-11-23 16:00:00,32.82,32.98,135527,0,151178,-145444
2009-11-24 16:00:00,28.57,27.13,0,-584612,0,0
2009-11-25 16:00:00,31.52,30.17,304002,0,0,0
