时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.18,118469,0,9991169,0
2009-06-02 16:00:00,3.82,1.65,46317,0,0,0
2009-06-03 16:00:00,6.51,2.58,93614.4,0,0,0
2009-06-04 16:00:00,7.03,1.83,0,-75204.2,0,0
2009-06-05 16:00:00,6.51,1.37,0,-45959.4,0,0
2009-06-08 16:00:00,6.84,0.37,0,-100053.6,7754604,-8076048.8
2009-06-09 16:00:00,7.28,0.53,15482,0,0,0
2009-06-10 16:00:00,8.33,2.5,197361,0,0,0
2009-06-11 16:00:00,7.32,0.75,0,-174917.2,0,0
2009-06-12 16:00:00,5.31,-1.15,0,-190007.12,0,0
2009-06-15 16:00:00,7.48,-0.24,91384.8,0,8874164,-8517358
2009-06-16 16:00:00,7.3,-0.17,6813,0,0,0
2009-06-17 16:00:00,9.09,1.15,132005,0,0,0
2009-06-18 16:00:00,10.79,1.72,57075.4,0,0,0
2009-06-19 16:00:00,11.61,2.47,74163,0,0,0
2009-06-22 16:00:00,11.7,2.82,35014,0,8622321,-8610863
2009-06-23 16:00:00,11.75,2.97,14954.4,0,0,0
2009-06-24 16:00:00,13.08,5.68,271664,0,0,0
2009-06-25 16:00:00,12.98,5.01,0,-67355,0,0
2009-06-26 16:00:00,13.36,4.67,0,-33887.4,0,0
2009-06-29 16:00:00,15.23,5.94,126735,0,9086452,-9073697
2009-06-30 16:00:00,14.74,5.42,0,-51557,0,0
2009-07-01 16:00:00,17.33,6.39,96830,0,0,0
2009-07-02 16:00:00,18.94,7.59,119691.9,0,0,0
2009-07-03 16:00:00,20.56,9.11,152324,0,0,0
2009-07-06 16:00:00,22.29,10.65,154339.5,0,10562141,-10563267
2009-07-07 16:00:00,21.04,10.79,14148,0,0,0
2009-07-08 16:00:00,21.47,11.26,46260,0,0,0
2009-07-09 16:00:00,23.07,12.63,136906,0,0,0
2009-07-10 16:00:00,23.14,12.46,0,-16780,0,0
2009-07-13 16:00:00,21.79,11.88,0,-57744,10462988,-10467882
2009-07-14 16:00:00,25.19,13.89,201161.82,0,0,0
2009-07-15 16:00:00,26.58,16.89,299900,0,0,0
2009-07-16 16:00:00,26.87,15.96,0,-92956.5,0,0
2009-07-17 16:00:00,27.54,17.85,188501,0,0,0
2009-07-20 16:00:00,30.13,21.22,337752.5,0,10279495,-10275243.5
2009-07-21 16:00:00,28.27,18.32,0,-290075,0,0
2009-07-22 16:00:00,30.7,20.71,238907,0,0,0
2009-07-23 16:00:00,32.33,22.31,159350,0,0,0
2009-07-24 16:00:00,32.9,22.25,0,-5897.72,0,0
2009-07-27 16:00:00,35.65,25.48,323245,0,10254133,-10231257
2009-07-28 16:00:00,36.09,28.23,275084,0,0,0
2009-07-29 16:00:00,28.95,21.51,0,-672473,0,0
2009-07-30 16:00:00,31.71,23.78,227703,0,0,0
2009-07-31 16:00:00,35.33,27.07,328925,0,0,0
2009-08-03 16:00:00,37.23,29.44,237235,0,11516663,-11522727
2009-08-04 16:00:00,37.21,31.71,226326,0,0,0
2009-08-05 16:00:00,35.56,31.09,0,-61853,0,0
2009-08-06 16:00:00,32.74,28.64,0,-245326,0,0
2009-08-07 16:00:00,28.82,25.02,0,-362071,0,0
2009-08-10 16:00:00,28.44,25.7,68583,0,11383726,-11381112
2009-08-11 16:00:00,28.87,25.53,0,-16935,0,0
