时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2009-06-01 16:00:00,3.57,1.96,196145,0,9988287,0
2009-06-02 16:00:00,3.82,2.81,85202,0,0,0
2009-06-03 16:00:00,6.51,4.9,208320,0,0,0
2009-06-04 16:00:00,7.03,4.42,0,-47987,0,0
2009-06-05 16:00:00,6.51,3.24,0,-117250.6,0,0
2009-06-08 16:00:00,6.84,4.62,137993.4,0,9267429,-9253093.4
2009-06-09 16:00:00,7.28,4.4,0,-22911,0,0
2009-06-10 16:00:00,8.33,6.02,162402.88,0,0,0
2009-06-11 16:00:00,7.32,4.72,0,-130263,0,0
2009-06-12 16:00:00,5.31,2.48,0,-223782.2,0,0
2009-06-15 16:00:00,7.48,4.24,176014.2,0,9900136,-9903990
2009-06-16 16:00:00,7.3,3.52,0,-71517,0,0
2009-06-17 16:00:00,9.09,5.86,233756,0,0,0
2009-06-18 16:00:00,10.79,7.12,126361,0,0,0
2009-06-19 16:00:00,11.61,7.9,77459,0,0,0
2009-06-22 16:00:00,11.7,9.18,127657.84,0,9449902,-9428181
2009-06-23 16:00:00,11.75,10.02,84635.6,0,0,0
2009-06-24 16:00:00,13.08,12.77,274545,0,0,0
2009-06-25 16:00:00,12.98,11.87,0,-90165,0,0
2009-06-26 16:00:00,13.36,12.01,14192,0,0,0
2009-06-29 16:00:00,15.23,14.62,260779,0,9739407,-9734441
2009-06-30 16:00:00,14.74,14.58,0,-3864,0,0
2009-07-01 16:00:00,17.33,16.95,236863.4,0,0,0
2009-07-02 16:00:00,18.94,18.59,163988,0,0,0
2009-07-03 16:00:00,20.56,21.01,242205,0,0,0
2009-07-06 16:00:00,22.29,24.03,302047,0,11310893,-11314332
2009-07-07 16:00:00,21.04,23.41,0,-61402,0,0
2009-07-08 16:00:00,21.47,23.6,18749,0,0,0
2009-07-09 16:00:00,23.07,26.61,300650,0,0,0
2009-07-10 16:00:00,23.14,26.79,18025,0,0,0
2009-07-13 16:00:00,21.79,28.25,146404,0,10973917,-10959498
2009-07-14 16:00:00,25.19,31.36,310921,0,0,0
2009-07-15 16:00:00,26.58,32.24,87830,0,0,0
2009-07-16 16:00:00,26.87,30.79,0,-145058,0,0
2009-07-17 16:00:00,27.54,31.26,47153,0,0,0
2009-07-20 16:00:00,30.13,34.17,290931,0,11406839,-11407895
2009-07-21 16:00:00,28.27,32.12,0,-205361,0,0
2009-07-22 16:00:00,30.7,35.79,367380,0,0,0
2009-07-23 16:00:00,32.33,36.24,44499,0,0,0
2009-07-24 16:00:00,32.9,36.21,0,-3028,0,0
2009-07-27 16:00:00,35.65,40.36,415590,0,10531406,-10539072
2009-07-28 16:00:00,36.09,42.38,202320,0,0,0
2009-07-29 16:00:00,28.95,33.72,0,-866821,0,0
