Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,0,0,0,0,0
2017-06-02 16:00:00,-0.18,0,0,0,0,0
2017-06-05 16:00:00,-0.69,0.02,2203,0,5977990,0
2017-06-06 16:00:00,0,0.22,19571,0,0,0
2017-06-07 16:00:00,1.17,1.33,111036,0,0,0
2017-06-08 16:00:00,1.95,1.49,16359,0,0,0
2017-06-09 16:00:00,2.38,1.42,0,-7424.2,0,0
2017-06-12 16:00:00,2.33,0.74,0,-68079,4036679,-5772083
2017-06-13 16:00:00,2.56,1.07,32910.4,0,0,0
2017-06-14 16:00:00,1.21,0.8,0,-27058,0,0
2017-06-15 16:00:00,1.03,1.48,68808,0,0,0
2017-06-16 16:00:00,0.74,1.22,0,-26198,0,0
2017-06-19 16:00:00,1.74,1.55,33050,0,8108103,-3065674
2017-06-20 16:00:00,1.53,1.22,0,-33637,0,0
2017-06-21 16:00:00,2.72,2.67,145468,0,0,0
2017-06-22 16:00:00,2.79,2.05,0,-62217.8,0,0
2017-06-23 16:00:00,3.72,2.84,79432,0,0,0
2017-06-26 16:00:00,5.02,3.29,44413.8,0,4473777,-8588854
2017-06-27 16:00:00,5.21,3.2,0,-8354,0,0
2017-06-28 16:00:00,4.39,3.25,4359,0,0,0
2017-06-29 16:00:00,5.04,3.24,0,-732,0,0
2017-06-30 16:00:00,4.98,3.21,0,-2953,0,0
2017-07-03 16:00:00,4.52,2.83,0,-37689,7198698,-4139750
2017-07-04 16:00:00,3.64,1.78,0,-105151,0,0
2017-07-05 16:00:00,4.78,2.62,83771,0,0,0
2017-07-06 16:00:00,4.79,2.3,0,-32175,0,0
2017-07-07 16:00:00,4.67,2.43,13097,0,0,0
2017-07-10 16:00:00,4.6,2.23,0,-20065,5107457,-7801610
2017-07-11 16:00:00,5.09,1.32,0,-91177.12,0,0
2017-07-12 16:00:00,4.75,0.84,0,-47819,0,0
2017-07-13 16:00:00,5.56,1.09,25477,0,0,0
2017-07-14 16:00:00,6.02,1.13,3372,0,0,0
2017-07-17 16:00:00,4.89,-0.79,0,-191609,7371030,-4952721
2017-07-18 16:00:00,4.99,-1.64,0,-85269,0,0
2017-07-19 16:00:00,6.78,-0.68,95855,0,0,0
2017-07-20 16:00:00,7.3,-0.02,66754,0,0,0
2017-07-21 16:00:00,6.75,0.45,47087,0,0,0
2017-07-24 16:00:00,7.17,0.12,0,-33836,4333391,-7306626
2017-07-25 16:00:00,6.49,0.03,0,-8262,0,0
2017-07-26 16:00:00,6.08,-0.34,0,-36999,0,0
2017-07-27 16:00:00,6.28,0.96,129223,0,0,0
2017-07-28 16:00:00,6.56,1.16,20129,0,0,0
2017-07-31 16:00:00,7.01,0.93,0,-22271,5379807,-4077969
2017-08-01 16:00:00,7.94,1.64,70673,0,0,0
2017-08-02 16:00:00,7.67,1.19,0,-45387,0,0
2017-08-03 16:00:00,6.73,0.43,0,-75720,0,0
2017-08-04 16:00:00,6.15,0.07,0,-36226,0,0
2017-08-07 16:00:00,6.7,0.14,7046,0,7641638,-5597751
2017-08-08 16:00:00,6.85,0.85,71531,0,0,0
2017-08-09 16:00:00,6.82,0.74,0,-11085,0,0
2017-08-10 16:00:00,6.39,0.92,18213,0,0,0
2017-08-11 16:00:00,4.42,-0.21,0,-113443,0,0
2017-08-14 16:00:00,5.78,0.92,112933,0,7007047,-6664144
2017-08-15 16:00:00,6.1,0.97,4725,0,0,0
2017-08-16 16:00:00,5.97,1.38,41090,0,0,0
2017-08-17 16:00:00,6.54,2.57,118995,0,0,0
2017-08-18 16:00:00,6.64,2.83,26398,0,0,0
2017-08-21 16:00:00,7.1,3.19,35723,0,6876443,-8319804
2017-08-22 16:00:00,7.43,3.05,0,-13566,0,0
2017-08-23 16:00:00,7.54,3.12,6601,0,0,0
2017-08-24 16:00:00,6.92,2.68,0,-44187,0,0
2017-08-25 16:00:00,8.67,3.92,124069,0,0,0
2017-08-28 16:00:00,10.02,4.45,52743,0,6912737,-6936775
2017-08-29 16:00:00,9.78,4.26,0,-18387,0,0
2017-08-30 16:00:00,9.77,4.44,17517,0,0,0
2017-08-31 16:00:00,9.43,4.99,55512,0,0,0
2017-09-01 16:00:00,9.67,5.67,68159,0,0,0
2017-09-04 16:00:00,10.1,5.55,0,-12689,8093310,-7094179
2017-09-05 16:00:00,10.43,5.98,43130,0,0,0
2017-09-06 16:00:00,10.21,5.74,0,-23334,0,0
2017-09-07 16:00:00,9.65,5.56,0,-18060,0,0
2017-09-08 16:00:00,9.54,5.74,17151,0,0,0
2017-09-11 16:00:00,9.53,5.72,0,-1658,7398239,-7053976
2017-09-12 16:00:00,9.88,5.92,19789,0,0,0
2017-09-13 16:00:00,10.01,5.4,0,-52135,0,0
2017-09-14 16:00:00,9.65,4.81,0,-58524,0,0
2017-09-15 16:00:00,9.69,4.63,0,-18435,0,0
2017-09-18 16:00:00,10.03,4.62,0,-392,7301596,-6982392
2017-09-19 16:00:00,9.71,3.91,0,-71503,0,0
2017-09-20 16:00:00,10.01,4.08,17325,0,0,0
2017-09-21 16:00:00,9.88,3.47,0,-61301,0,0
2017-09-22 16:00:00,9.87,3.19,0,-27948,0,0
2017-09-25 16:00:00,9.3,1.68,0,-150594,7191246,-7549992
2017-09-26 16:00:00,9.39,1.73,4878,0,0,0
2017-09-27 16:00:00,9.4,1.9,16673,0,0,0
2017-09-28 16:00:00,9.44,1.25,0,-64597,0,0
2017-09-29 16:00:00,9.84,1.59,33589,0,0,0
2017-10-09 16:00:00,11.15,2.54,95139,0,6191669,-7422254
2017-10-10 16:00:00,11.37,2.37,0,-17098,0,0
2017-10-11 16:00:00,11.73,2.65,28454,0,0,0
2017-10-12 16:00:00,12.03,2.33,0,-32318,0,0
2017-10-13 16:00:00,12.26,2.35,2582,0,0,0
2017-10-16 16:00:00,12.04,0.76,0,-159003,8509220,-7465696
2017-10-17 16:00:00,12.03,0.47,0,-29805,0,0
2017-10-18 16:00:00,12.92,0.53,6098,0,0,0
2017-10-19 16:00:00,12.55,-0.31,0,-83343,0,0
2017-10-20 16:00:00,12.42,0.12,42947,0,0,0
2017-10-23 16:00:00,12.54,-0.15,0,-27100,7687268,-6983184
2017-10-24 16:00:00,13.36,-0.2,0,-4753,0,0
2017-10-25 16:00:00,13.86,0.46,65041,0,0,0
2017-10-26 16:00:00,14.33,1.01,55117,0,0,0
2017-10-27 16:00:00,15.15,0.52,0,-48641,0,0
2017-10-30 16:00:00,14.8,-1.59,0,-211116,9009533,-8670705
2017-10-31 16:00:00,14.71,-1.25,34477,0,0,0
2017-11-01 16:00:00,14.42,-1.46,0,-20894,0,0
2017-11-02 16:00:00,14.44,-1.86,0,-40804,0,0
2017-11-03 16:00:00,14.31,-2.31,0,-44476,0,0
2017-11-06 16:00:00,15.12,-2.31,0,-367,6516815,-7470181
2017-11-07 16:00:00,16.07,-2.07,24176,0,0,0
2017-11-08 16:00:00,15.89,-1.09,98283,0,0,0
2017-11-09 16:00:00,16.69,-0.68,41204,0,0,0
2017-11-10 16:00:00,17.72,-0.85,0,-17376,0,0
2017-11-13 16:00:00,18.19,-0.96,0,-10759,6954621,-7981795
2017-11-14 16:00:00,17.36,-1.27,0,-31717,0,0
2017-11-15 16:00:00,16.63,-1.8,0,-52367,0,0
2017-11-16 16:00:00,17.53,-2.2,0,-40047,0,0
2017-11-17 16:00:00,17.98,-1.89,30824,0,0,0
2017-11-20 16:00:00,18.64,-1.76,12458,0,7506566,-6814168
2017-11-21 16:00:00,20.75,-1.35,41961,0,0,0
2017-11-22 16:00:00,21.03,-1.3,5008,0,0,0
2017-11-23 16:00:00,17.45,-2.87,0,-157329,0,0
2017-11-24 16:00:00,17.5,-2.4,47275,0,0,0
2017-11-27 16:00:00,15.95,-3.08,0,-68799,6789744,-6144726
2017-11-28 16:00:00,16.12,-2.64,44425,0,0,0
2017-11-29 16:00:00,16.06,-3.1,0,-46085,0,0
2017-11-30 16:00:00,14.69,-4.04,0,-93765,0,0
2017-12-01 16:00:00,14.47,-3.52,51503,0,0,0
2017-12-04 16:00:00,15.06,-4.25,0,-73186,7995786,-7655910
2017-12-05 16:00:00,15.67,-5.47,0,-121879,0,0
2017-12-06 16:00:00,14.97,-5.35,12268,0,0,0
2017-12-07 16:00:00,13.69,-6.01,0,-66084,0,0
2017-12-08 16:00:00,14.62,-5.07,93726,0,0,0
2017-12-11 16:00:00,16.51,-4.59,48812,0,8542394,-8212973
2017-12-12 16:00:00,14.98,-5.89,0,-130087,0,0
2017-12-13 16:00:00,15.95,-5.38,50457,0,0,0
2017-12-14 16:00:00,15.27,-6.13,0,-74845,0,0
2017-12-15 16:00:00,13.97,-7.09,0,-95427,0,0
2017-12-18 16:00:00,14.1,-7.63,0,-54782,5245488,-8015884
2017-12-19 16:00:00,15.53,-7.17,45855,0,0,0
2017-12-20 16:00:00,15.39,-7.71,0,-53730,0,0
2017-12-21 16:00:00,16.46,-7.47,24244,0,0,0
2017-12-22 16:00:00,16.08,-7.46,530,0,0,0
2017-12-25 16:00:00,15.71,-8.96,0,-149611,7690773,-4899714
2017-12-26 16:00:00,16.05,-8.28,67663,0,0,0
2017-12-27 16:00:00,14.27,-8.58,0,-29807,0,0
2017-12-28 16:00:00,15.06,-8.06,51989,0,0,0
2017-12-29 16:00:00,15.4,-7.43,63326,0,0,0
2018-01-02 16:00:00,17.02,-6.97,45889,0,8030465,-8037590
2018-01-03 16:00:00,17.71,-5.77,120027,0,0,0
2018-01-04 16:00:00,18.21,-5.76,727,0,0,0
2018-01-05 16:00:00,18.49,-5.97,0,-20289,0,0
2018-01-08 16:00:00,19.1,-6.21,0,-24421,5992193,-7895459
2018-01-09 16:00:00,19.94,-5.96,24725,0,0,0
2018-01-10 16:00:00,20.47,-5.44,51919,0,0,0
2018-01-11 16:00:00,20.4,-5.46,0,-1974,0,0
2018-01-12 16:00:00,20.96,-5.03,43105,0,0,0
2018-01-15 16:00:00,20.97,-7.14,0,-211340,7261548,-6329581
2018-01-16 16:00:00,21.92,-7.11,3750,0,0,0
2018-01-17 16:00:00,21.62,-6.64,46817,0,0,0
2018-01-18 16:00:00,22.29,-6.28,35763,0,0,0
2018-01-19 16:00:00,22.69,-6.64,0,-35455,0,0
2018-01-22 16:00:00,24.16,-6.17,46747,0,6197907,-6475425
2018-01-23 16:00:00,25.47,-4.78,138730,0,0,0
2018-01-24 16:00:00,25.68,-4.49,28811,0,0,0
2018-01-25 16:00:00,24.97,-4.5,0,-483,0,0
2018-01-26 16:00:00,25.44,-4.16,33755,0,0,0
2018-01-29 16:00:00,23.17,-5.6,0,-144010,6361303,-6428720
2018-01-30 16:00:00,21.85,-5.7,0,-9585,0,0
2018-01-31 16:00:00,22.42,-5.47,22615,0,0,0
2018-02-01 16:00:00,21.56,-6.74,0,-127325,0,0
2018-02-02 16:00:00,22.28,-6.36,38721,0,0,0
2018-02-05 16:00:00,22.37,-6.71,0,-34931,7112479,-6107339
2018-02-06 16:00:00,18.78,-11.01,0,-430856,0,0
2018-02-07 16:00:00,15.96,-10.8,21029,0,0,0
2018-02-08 16:00:00,14.86,-9.63,117382,0,0,0
2018-02-09 16:00:00,9.96,-12.78,0,-314686,0,0
2018-02-12 16:00:00,11.37,-11.81,96776,0,4680150,-7235359
2018-02-13 16:00:00,12.68,-11.84,0,-2673,0,0
2018-02-14 16:00:00,13.57,-11.61,22262,0,0,0
2018-02-22 16:00:00,16.03,-11.09,52289,0,4728383,-4762705
2018-02-23 16:00:00,16.55,-10.73,36094,0,0,0
2018-02-26 16:00:00,17.91,-10.58,15322,0,5051425,-5116414
2018-02-27 16:00:00,16.21,-11.48,0,-89904,0,0
2018-02-28 16:00:00,15.2,-12.26,0,-78738,0,0
2018-03-01 16:00:00,15.92,-12.19,7087,0,0,0
2018-03-02 16:00:00,14.99,-12.24,0,-5105,0,0
2018-03-05 16:00:00,15.04,-12.58,0,-33521,5551786,-4568175
2018-03-06 16:00:00,16.42,-11.9,67756,0,0,0
