Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,0,0,0,0,0
2017-06-02 16:00:00,-0.18,0,0,0,0,0
2017-06-05 16:00:00,-0.69,-1.01,0,-100531,9621026,0
2017-06-06 16:00:00,0,-0.05,95231,0,0,0
2017-06-07 16:00:00,1.17,1.09,114652,0,0,0
2017-06-08 16:00:00,1.95,2.84,174641,0,0,0
2017-06-09 16:00:00,2.38,2.93,9182,0,0,0
2017-06-12 16:00:00,2.33,1.81,0,-111745,8911372,-8557782
2017-06-13 16:00:00,2.56,2.95,113182.72,0,0,0
2017-06-14 16:00:00,1.21,2.5,0,-44700.08,0,0
2017-06-15 16:00:00,1.03,3.16,65983,0,0,0
2017-06-16 16:00:00,0.74,3.31,15580,0,0,0
2017-06-19 16:00:00,1.74,3.39,7143,0,8936109,-8958119
2017-06-20 16:00:00,1.53,3.3,0,-8123,0,0
2017-06-21 16:00:00,2.72,4.57,126070,0,0,0
2017-06-22 16:00:00,2.79,3.58,0,-98069.6,0,0
2017-06-23 16:00:00,3.72,4.42,83549,0,0,0
2017-06-26 16:00:00,5.02,5.42,99617.6,0,8712763,-8646030
2017-06-27 16:00:00,5.21,5.99,57067,0,0,0
2017-06-28 16:00:00,4.39,4.93,0,-105944,0,0
2017-06-29 16:00:00,5.04,5.36,43396,0,0,0
2017-06-30 16:00:00,4.98,5.49,12820,0,0,0
2017-07-03 16:00:00,4.52,4.43,0,-106313,9444362,-9495594
2017-07-04 16:00:00,3.64,3.03,0,-139881,0,0
2017-07-05 16:00:00,4.78,4.41,138594,0,0,0
2017-07-06 16:00:00,4.79,3.83,0,-58843,0,0
2017-07-07 16:00:00,4.67,3.48,0,-34270.28,0,0
2017-07-10 16:00:00,4.6,1.75,0,-173710,7215655,-7180426
2017-07-11 16:00:00,5.09,1.64,0,-10482.2,0,0
2017-07-12 16:00:00,4.75,1.55,0,-9081.8,0,0
2017-07-13 16:00:00,5.56,1.95,40076,0,0,0
2017-07-14 16:00:00,6.02,1.78,0,-16856.4,0,0
2017-07-17 16:00:00,4.89,-2.28,0,-406485.2,9137542,-9106680
2017-07-18 16:00:00,4.99,-0.56,171818.6,0,0,0
2017-07-19 16:00:00,6.78,3.33,389538,0,0,0
2017-07-20 16:00:00,7.3,3.11,0,-22211.08,0,0
2017-07-21 16:00:00,6.75,3.18,6799,0,0,0
2017-07-24 16:00:00,7.17,3.05,0,-12563,8567061,-8585055
2017-07-25 16:00:00,6.49,1.74,0,-131127,0,0
2017-07-26 16:00:00,6.08,1.77,3176,0,0,0
2017-07-27 16:00:00,6.28,2,23146.6,0,0,0
2017-07-28 16:00:00,6.56,2.3,29947,0,0,0
2017-07-31 16:00:00,7.01,2.01,0,-28971,9209965,-9197651
2017-08-01 16:00:00,7.94,3.06,104288,0,0,0
2017-08-02 16:00:00,7.67,3.04,0,-1716,0,0
2017-08-03 16:00:00,6.73,2.29,0,-74631,0,0
2017-08-04 16:00:00,6.15,2.34,4933,0,0,0
2017-08-07 16:00:00,6.7,2.78,43473,0,8177971,-8185864
2017-08-08 16:00:00,6.85,3.4,62590,0,0,0
2017-08-09 16:00:00,6.82,2.87,0,-53468,0,0
2017-08-10 16:00:00,6.39,1.42,0,-144882.2,0,0
2017-08-11 16:00:00,4.42,-0.68,0,-209400,0,0
2017-08-14 16:00:00,5.78,1.18,185347,0,9286448,-9256031
2017-08-15 16:00:00,6.1,1,0,-18080,0,0
2017-08-16 16:00:00,5.97,1.31,31270,0,0,0
2017-08-17 16:00:00,6.54,2.38,107056,0,0,0
2017-08-18 16:00:00,6.64,1.57,0,-81022,0,0
2017-08-21 16:00:00,7.1,2.19,61460,0,7194307,-7194616
2017-08-22 16:00:00,7.43,1.75,0,-43424,0,0
2017-08-23 16:00:00,7.54,1.03,0,-72452,0,0
2017-08-24 16:00:00,6.92,0.34,0,-68748.8,0,0
2017-08-25 16:00:00,8.67,1.52,118278,0,0,0
2017-08-28 16:00:00,10.02,1.63,11054,0,9114943,-9471004
2017-08-29 16:00:00,9.78,1.37,0,-25853,0,0
2017-08-30 16:00:00,9.77,1.66,28480,0,0,0
2017-08-31 16:00:00,9.43,1.97,30686,0,0,0
2017-09-01 16:00:00,9.67,2.71,74455,0,0,0
2017-09-04 16:00:00,10.1,2.89,17831,0,8938938,-8599547
2017-09-05 16:00:00,10.43,3.66,77432,0,0,0
2017-09-06 16:00:00,10.21,3.26,0,-40539,0,0
2017-09-07 16:00:00,9.65,3.53,26937,0,0,0
2017-09-08 16:00:00,9.54,3.42,0,-10719,0,0
2017-09-11 16:00:00,9.53,3.57,15133,0,9643306,-9654965
2017-09-12 16:00:00,9.88,4.33,75682,0,0,0
2017-09-13 16:00:00,10.01,3.93,0,-39375,0,0
2017-09-14 16:00:00,9.65,3.25,0,-68201,0,0
2017-09-15 16:00:00,9.69,2.73,0,-52134,0,0
2017-09-18 16:00:00,10.03,3.16,43193,0,7890702,-8221580
2017-09-19 16:00:00,9.71,2.14,0,-102105,0,0
2017-09-20 16:00:00,10.01,2.89,74510,0,0,0
2017-09-21 16:00:00,9.88,1.93,0,-95572,0,0
2017-09-22 16:00:00,9.87,1.28,0,-65337,0,0
2017-09-25 16:00:00,9.3,-1.54,0,-281360,9078954,-8740270
2017-09-26 16:00:00,9.39,-0.6,93215,0,0,0
2017-09-27 16:00:00,9.4,0.32,92719,0,0,0
2017-09-28 16:00:00,9.44,0.56,23709,0,0,0
2017-09-29 16:00:00,9.84,1.35,79052,0,0,0
2017-10-09 16:00:00,11.15,2.87,151795,0,9289173,-9622062
2017-10-10 16:00:00,11.37,3.34,46980,0,0,0
2017-10-11 16:00:00,11.73,3.47,13556,0,0,0
2017-10-12 16:00:00,12.03,3.34,0,-12948,0,0
2017-10-13 16:00:00,12.26,3.64,29946,0,0,0
2017-10-16 16:00:00,12.04,1.65,0,-199871,9287551,-8962139
2017-10-17 16:00:00,12.03,2.7,105404,0,0,0
2017-10-18 16:00:00,12.92,3.79,108755,0,0,0
2017-10-19 16:00:00,12.55,3.96,17272,0,0,0
2017-10-20 16:00:00,12.42,4.63,66689,0,0,0
2017-10-23 16:00:00,12.54,4.16,0,-46955,7988500,-7982379
2017-10-24 16:00:00,13.36,5.1,94507,0,0,0
2017-10-25 16:00:00,13.86,5.93,83014,0,0,0
2017-10-26 16:00:00,14.33,6.78,84672,0,0,0
2017-10-27 16:00:00,15.15,7.86,107972,0,0,0
2017-10-30 16:00:00,14.8,7.19,0,-67255,7939281,-7941842
2017-10-31 16:00:00,14.71,7.67,48622,0,0,0
2017-11-01 16:00:00,14.42,7.26,0,-40822,0,0
2017-11-02 16:00:00,14.44,7.31,4838,0,0,0
2017-11-03 16:00:00,14.31,7.18,0,-13012,0,0
2017-11-06 16:00:00,15.12,6.64,0,-54203,9975354,-9967613
2017-11-07 16:00:00,16.07,7.86,122329,0,0,0
2017-11-08 16:00:00,15.89,7.52,0,-33860,0,0
2017-11-09 16:00:00,16.69,7.86,33011,0,0,0
2017-11-10 16:00:00,17.72,9.14,128648,0,0,0
2017-11-13 16:00:00,18.19,8.35,0,-79210,9132483,-9112251
2017-11-14 16:00:00,17.36,7.09,0,-126241,0,0
2017-11-15 16:00:00,16.63,6.07,0,-101488,0,0
2017-11-16 16:00:00,17.53,5.29,0,-78266,0,0
2017-11-17 16:00:00,17.98,3.69,0,-159685,0,0
2017-11-20 16:00:00,18.64,4.06,36501.6,0,9607267,-9605929
2017-11-21 16:00:00,20.75,6.22,216643,0,0,0
2017-11-22 16:00:00,21.03,4.92,0,-130235,0,0
2017-11-23 16:00:00,17.45,0.09,0,-483161,0,0
2017-11-24 16:00:00,17.5,-0.14,0,-22673,0,0
2017-11-27 16:00:00,15.95,-2.7,0,-256338,9229532,-9229702
2017-11-28 16:00:00,16.12,-1.54,115637,0,0,0
2017-11-29 16:00:00,16.06,-1.67,0,-12921,0,0
2017-11-30 16:00:00,14.69,-3.32,0,-164937,0,0
2017-12-01 16:00:00,14.47,-3.06,26578,0,0,0
2017-12-04 16:00:00,15.06,-3.45,0,-39263,8324301,-8324290
2017-12-05 16:00:00,15.67,-3.48,0,-3513,0,0
2017-12-06 16:00:00,14.97,-4.37,0,-88472,0,0
2017-12-07 16:00:00,13.69,-5.41,0,-104584,0,0
2017-12-08 16:00:00,14.62,-5.47,0,-5281,0,0
2017-12-11 16:00:00,16.51,-4.91,55816,0,6913434,-6914065
2017-12-12 16:00:00,14.98,-6.78,0,-186810,0,0
2017-12-13 16:00:00,15.95,-6.52,26220,0,0,0
2017-12-14 16:00:00,15.27,-6.48,3056,0,0,0
2017-12-15 16:00:00,13.97,-6.97,0,-48214,0,0
2017-12-18 16:00:00,14.1,-8.24,0,-127732,8296644,-8296560
2017-12-19 16:00:00,15.53,-6.65,159047,0,0,0
2017-12-20 16:00:00,15.39,-6.54,11699,0,0,0
2017-12-21 16:00:00,16.46,-4.76,177933,0,0,0
2017-12-22 16:00:00,16.08,-5.06,0,-29780,0,0
2017-12-25 16:00:00,15.71,-5.9,0,-84371,7265092,-7264484
2017-12-26 16:00:00,16.05,-5.72,18382,0,0,0
2017-12-27 16:00:00,14.27,-7.57,0,-185258,0,0
2017-12-28 16:00:00,15.06,-7.21,36227,0,0,0
2017-12-29 16:00:00,15.4,-6.83,37879,0,0,0
2018-01-02 16:00:00,17.02,-6.99,0,-15976,7112418,-7112482
2018-01-03 16:00:00,17.71,-6.1,89083,0,0,0
2018-01-04 16:00:00,18.21,-5.32,77527,0,0,0
2018-01-05 16:00:00,18.49,-5.85,0,-53325,0,0
2018-01-08 16:00:00,19.1,-6.72,0,-87047,7818088,-7839242
2018-01-09 16:00:00,19.94,-7.11,0,-38723,0,0
2018-01-10 16:00:00,20.47,-7.43,0,-31801,0,0
2018-01-11 16:00:00,20.4,-7.35,7823,0,0,0
2018-01-12 16:00:00,20.96,-7.68,0,-32903,0,0
2018-01-15 16:00:00,20.97,-10.28,0,-260060,7962397,-7960273
2018-01-16 16:00:00,21.92,-9.13,114578,0,0,0
2018-01-17 16:00:00,21.62,-9.67,0,-53116,0,0
2018-01-18 16:00:00,22.29,-9.28,38129,0,0,0
2018-01-19 16:00:00,22.69,-8.77,51298,0,0,0
2018-01-22 16:00:00,24.16,-8.33,43819,0,7877746,-7875973
2018-01-23 16:00:00,25.47,-6.97,136640,0,0,0
2018-01-24 16:00:00,25.68,-6.85,11688,0,0,0
2018-01-25 16:00:00,24.97,-8.1,0,-124708,0,0
2018-01-26 16:00:00,25.44,-7.29,80806,0,0,0
2018-01-29 16:00:00,23.17,-9.23,0,-194251,8309404,-8318185
2018-01-30 16:00:00,21.85,-9.9,0,-66559,0,0
2018-01-31 16:00:00,22.42,-10.84,0,-94108,0,0
2018-02-01 16:00:00,21.56,-13.3,0,-246236,0,0
2018-02-02 16:00:00,22.28,-12.34,95760,0,0,0
2018-02-05 16:00:00,22.37,-13.03,0,-68640,7712514,-7710049
2018-02-06 16:00:00,18.78,-16.9,0,-387115,0,0
2018-02-07 16:00:00,15.96,-17.9,0,-99510,0,0
2018-02-08 16:00:00,14.86,-17.54,35675,0,0,0
2018-02-09 16:00:00,9.96,-22.17,0,-462888,0,0
2018-02-12 16:00:00,11.37,-20.36,180888,0,6525467,-6785817
2018-02-13 16:00:00,12.68,-20.36,371,0,0,0
2018-02-14 16:00:00,13.57,-20.09,26087,0,0,0
2018-02-22 16:00:00,16.03,-18.43,166526,0,3299588,-3295745
2018-02-23 16:00:00,16.55,-18.07,36350,0,0,0
2018-02-26 16:00:00,17.91,-16.86,120185,0,7411033,-7699408
2018-02-27 16:00:00,16.21,-17.16,0,-29246,0,0
2018-02-28 16:00:00,15.2,-17.43,0,-27519,0,0
2018-03-01 16:00:00,15.92,-16.73,69700,0,0,0
2018-03-02 16:00:00,14.99,-17.08,0,-34949,0,0
2018-03-05 16:00:00,15.04,-17.26,0,-17634,7184372,-6624479
2018-03-06 16:00:00,16.42,-16.02,124385,0,0,0
