Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,0.67,67170,0,9663522,0
2017-06-02 16:00:00,-0.18,0.3,0,-36877,0,0
2017-06-05 16:00:00,-0.69,0.49,18680,0,9991008,-9661701
2017-06-06 16:00:00,0,1.03,54455.2,0,0,0
2017-06-07 16:00:00,1.17,2.95,191087.08,0,0,0
2017-06-08 16:00:00,1.95,2.85,0,-9444.6,0,0
2017-06-09 16:00:00,2.38,2.79,0,-6270.2,0,0
2017-06-12 16:00:00,2.33,2.5,0,-28549.2,3077897,-8866955
2017-06-13 16:00:00,2.56,2.67,16649,0,0,0
2017-06-14 16:00:00,1.21,2.45,0,-21895,0,0
2017-06-15 16:00:00,1.03,2.67,21762,0,0,0
2017-06-16 16:00:00,0.74,3.03,35751,0,0,0
2017-06-19 16:00:00,1.74,3.92,89559,0,9618811,-3791824
2017-06-20 16:00:00,1.53,3.47,0,-44666.4,0,0
2017-06-21 16:00:00,2.72,4.54,106187,0,0,0
2017-06-22 16:00:00,2.79,4.18,0,-35346,0,0
2017-06-23 16:00:00,3.72,5.08,89565,0,0,0
2017-06-26 16:00:00,5.02,6.98,190492,0,8413396,-8402042
2017-06-27 16:00:00,5.21,7.53,55071,0,0,0
2017-06-28 16:00:00,4.39,6.68,0,-85038,0,0
2017-06-29 16:00:00,5.04,7,31741,0,0,0
2017-06-30 16:00:00,4.98,6.9,0,-10493,0,0
2017-07-03 16:00:00,4.52,7.53,63768,0,10317080,-10320025
2017-07-04 16:00:00,3.64,6.4,0,-113508,0,0
2017-07-05 16:00:00,4.78,7.21,80664,0,0,0
2017-07-06 16:00:00,4.79,7.35,14858,0,0,0
2017-07-07 16:00:00,4.67,7.88,52915.2,0,0,0
2017-07-10 16:00:00,4.6,8.23,34412,0,9351111,-9346507
2017-07-11 16:00:00,5.09,7.43,0,-79803,0,0
2017-07-12 16:00:00,4.75,6.32,0,-110774,0,0
2017-07-13 16:00:00,5.56,7.43,110809,0,0,0
2017-07-14 16:00:00,6.02,7.21,0,-21598,0,0
2017-07-17 16:00:00,4.89,6.6,0,-61221,7509960,-9281070
2017-07-18 16:00:00,4.99,7.12,51614.6,0,0,0
2017-07-19 16:00:00,6.78,9.07,195164,0,0,0
2017-07-20 16:00:00,7.3,9.23,16314,0,0,0
2017-07-21 16:00:00,6.75,9.12,0,-11337,0,0
2017-07-24 16:00:00,7.17,10.22,110594,0,9789483,-7999077
2017-07-25 16:00:00,6.49,9.49,0,-73458,0,0
2017-07-26 16:00:00,6.08,9.34,0,-15127,0,0
2017-07-27 16:00:00,6.28,10.07,73253,0,0,0
2017-07-28 16:00:00,6.56,9.69,0,-38303,0,0
2017-07-31 16:00:00,7.01,10.69,99989,0,9516398,-9521935
2017-08-01 16:00:00,7.94,11.01,32390,0,0,0
2017-08-02 16:00:00,7.67,10.52,0,-49363,0,0
2017-08-03 16:00:00,6.73,10.22,0,-29630,0,0
2017-08-04 16:00:00,6.15,9.76,0,-46411,0,0
2017-08-07 16:00:00,6.7,10.18,42001,0,10197621,-10197701
2017-08-08 16:00:00,6.85,10.99,81363,0,0,0
2017-08-09 16:00:00,6.82,11.79,79538,0,0,0
2017-08-10 16:00:00,6.39,11.01,0,-77556,0,0
2017-08-11 16:00:00,4.42,8.92,0,-209624,0,0
2017-08-14 16:00:00,5.78,11.62,270508,0,10169497,-10163692
2017-08-15 16:00:00,6.1,11.52,0,-10489,0,0
2017-08-16 16:00:00,5.97,12.97,145852,0,0,0
2017-08-17 16:00:00,6.54,14.16,118884,0,0,0
2017-08-18 16:00:00,6.64,13.1,0,-106440,0,0
2017-08-21 16:00:00,7.1,14.02,92365,0,8747823,-8750271
2017-08-22 16:00:00,7.43,13.69,0,-33552,0,0
2017-08-23 16:00:00,7.54,13.03,0,-65678,0,0
