Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,0,0,0,0,0
2017-06-02 16:00:00,-0.18,0,0,0,0,0
2017-06-05 16:00:00,-0.69,-0.37,0,-36738,4295373,0
2017-06-06 16:00:00,0,-0.13,23940,0,0,0
2017-06-07 16:00:00,1.17,0.51,63791,0,0,0
2017-06-08 16:00:00,1.95,1.01,49945,0,0,0
2017-06-09 16:00:00,2.38,1.14,13343,0,0,0
2017-06-12 16:00:00,2.33,0.11,0,-103551,4699538,-3741886
2017-06-13 16:00:00,2.56,0.41,30635.2,0,0,0
2017-06-14 16:00:00,1.21,0.1,0,-31609,0,0
2017-06-15 16:00:00,1.03,1.1,99958.4,0,0,0
2017-06-16 16:00:00,0.74,0.62,0,-47664,0,0
2017-06-19 16:00:00,1.74,0.38,0,-24510,4007443,-4994576
2017-06-20 16:00:00,1.53,0.89,51403,0,0,0
2017-06-21 16:00:00,2.72,1.36,47004,0,0,0
2017-06-22 16:00:00,2.79,1.12,0,-23572,0,0
2017-06-23 16:00:00,3.72,1.48,35192,0,0,0
2017-06-26 16:00:00,5.02,1.69,21668,0,3732317,-3435396
2017-06-27 16:00:00,5.21,1.75,5898,0,0,0
2017-06-28 16:00:00,4.39,1.2,0,-54817,0,0
2017-06-29 16:00:00,5.04,1.52,31282,0,0,0
2017-06-30 16:00:00,4.98,1.31,0,-20950,0,0
2017-07-03 16:00:00,4.52,0.23,0,-108132,4361467,-4031707
2017-07-04 16:00:00,3.64,-0.4,0,-62538,0,0
2017-07-05 16:00:00,4.78,0.43,83141,0,0,0
2017-07-06 16:00:00,4.79,0.53,9665,0,0,0
2017-07-07 16:00:00,4.67,0.42,0,-11012.28,0,0
2017-07-10 16:00:00,4.6,-0.19,0,-61212,4335542,-4582288
2017-07-11 16:00:00,5.09,-0.02,17103.2,0,0,0
2017-07-12 16:00:00,4.75,-0.29,0,-26389,0,0
2017-07-13 16:00:00,5.56,-0.34,0,-5107,0,0
2017-07-14 16:00:00,6.02,-0.65,0,-30917,0,0
2017-07-17 16:00:00,4.89,-2.93,0,-228144.2,3946159,-3901315
2017-07-18 16:00:00,4.99,-3.47,0,-54472.6,0,0
2017-07-19 16:00:00,6.78,-2.81,66143,0,0,0
2017-07-20 16:00:00,7.3,-2.66,15684,0,0,0
2017-07-21 16:00:00,6.75,-2.71,0,-5313,0,0
2017-07-24 16:00:00,7.17,-3.4,0,-68801,2969867,-3146454
2017-07-25 16:00:00,6.49,-3.26,13765,0,0,0
2017-07-26 16:00:00,6.08,-3.38,0,-12139,0,0
2017-07-27 16:00:00,6.28,-2.53,84679,0,0,0
2017-07-28 16:00:00,6.56,-2.58,0,-4348,0,0
2017-07-31 16:00:00,7.01,-2.78,0,-20697,4534765,-3589799
2017-08-01 16:00:00,7.94,-2.35,43420,0,0,0
2017-08-02 16:00:00,7.67,-3.06,0,-71167,0,0
2017-08-03 16:00:00,6.73,-3.36,0,-30208,0,0
2017-08-04 16:00:00,6.15,-3.7,0,-33527,0,0
2017-08-07 16:00:00,6.7,-3.9,0,-20256,4807131,-4117159
2017-08-08 16:00:00,6.85,-3.74,16364,0,0,0
2017-08-09 16:00:00,6.82,-4.18,0,-44402,0,0
2017-08-10 16:00:00,6.39,-3.91,27061,0,0,0
2017-08-11 16:00:00,4.42,-4.92,0,-100899,0,0
2017-08-14 16:00:00,5.78,-5.15,0,-22947,3794704,-4680405
2017-08-15 16:00:00,6.1,-5.02,12870,0,0,0
2017-08-16 16:00:00,5.97,-5.24,0,-21519,0,0
2017-08-17 16:00:00,6.54,-5.09,14598,0,0,0
2017-08-18 16:00:00,6.64,-5.1,0,-1316,0,0
2017-08-21 16:00:00,7.1,-5.45,0,-35144,3473050,-3788531
2017-08-22 16:00:00,7.43,-5.68,0,-22310,0,0
2017-08-23 16:00:00,7.54,-5.5,17593,0,0,0
2017-08-24 16:00:00,6.92,-5.91,0,-40785,0,0
2017-08-25 16:00:00,8.67,-5.42,49323,0,0,0
2017-08-28 16:00:00,10.02,-5.91,0,-49375,3142798,-3141391
2017-08-29 16:00:00,9.78,-6.07,0,-15676,0,0
2017-08-30 16:00:00,9.77,-6.17,0,-10029,0,0
2017-08-31 16:00:00,9.43,-6.13,4186,0,0,0
2017-09-01 16:00:00,9.67,-6.05,7432,0,0,0
2017-09-04 16:00:00,10.1,-6.88,0,-83163,3752457,-3069792
2017-09-05 16:00:00,10.43,-6.91,0,-2894,0,0
2017-09-06 16:00:00,10.21,-6.94,0,-3273,0,0
2017-09-07 16:00:00,9.65,-6.84,10288,0,0,0
2017-09-08 16:00:00,9.54,-7.07,0,-22610,0,0
2017-09-11 16:00:00,9.53,-7.73,0,-65789,4633459,-3956915
2017-09-12 16:00:00,9.88,-7.44,28314,0,0,0
2017-09-13 16:00:00,10.01,-7.55,0,-10410,0,0
2017-09-14 16:00:00,9.65,-8.14,0,-59645,0,0
2017-09-15 16:00:00,9.69,-8.28,0,-14199,0,0
2017-09-18 16:00:00,10.03,-8.8,0,-52005,4282826,-4280197
2017-09-19 16:00:00,9.71,-9.19,0,-38323,0,0
2017-09-20 16:00:00,10.01,-9.17,1438,0,0,0
2017-09-21 16:00:00,9.88,-9.44,0,-27003,0,0
2017-09-22 16:00:00,9.87,-9.88,0,-43662,0,0
2017-09-25 16:00:00,9.3,-11.07,0,-119034,5975356,-4758328
2017-09-26 16:00:00,9.39,-10.85,22121,0,0,0
2017-09-27 16:00:00,9.4,-10.66,18730,0,0,0
2017-09-28 16:00:00,9.44,-11.1,0,-43572,0,0
2017-09-29 16:00:00,9.84,-10.9,19425,0,0,0
2017-10-09 16:00:00,11.15,-10.66,23995,0,4188588,-5878326
2017-10-10 16:00:00,11.37,-10.87,0,-20178,0,0
2017-10-11 16:00:00,11.73,-11.03,0,-16829,0,0
2017-10-12 16:00:00,12.03,-10.79,24515,0,0,0
2017-10-13 16:00:00,12.26,-10.6,19183,0,0,0
2017-10-16 16:00:00,12.04,-12.44,0,-184373,4791414,-4175629
2017-10-17 16:00:00,12.03,-12.37,7437,0,0,0
2017-10-18 16:00:00,12.92,-12.78,0,-41479,0,0
2017-10-19 16:00:00,12.55,-13.39,0,-61322,0,0
2017-10-20 16:00:00,12.42,-12.5,89589,0,0,0
2017-10-23 16:00:00,12.54,-12.98,0,-48107,4359798,-4272609
2017-10-24 16:00:00,13.36,-13.15,0,-16908,0,0
2017-10-25 16:00:00,13.86,-13.03,12165,0,0,0
2017-10-26 16:00:00,14.33,-12.29,73732,0,0,0
2017-10-27 16:00:00,15.15,-12.89,0,-59997,0,0
2017-10-30 16:00:00,14.8,-15.05,0,-215563,4614915,-4329891
2017-10-31 16:00:00,14.71,-14.72,32700,0,0,0
2017-11-01 16:00:00,14.42,-14.52,19620,0,0,0
2017-11-02 16:00:00,14.44,-14.92,0,-40060,0,0
2017-11-03 16:00:00,14.31,-15.34,0,-41943,0,0
2017-11-06 16:00:00,15.12,-15.81,0,-46724,5069741,-4945698
2017-11-07 16:00:00,16.07,-15.41,39611,0,0,0
2017-11-08 16:00:00,15.89,-15.2,21358,0,0,0
2017-11-09 16:00:00,16.69,-15.05,15087,0,0,0
2017-11-10 16:00:00,17.72,-15.36,0,-31314,0,0
2017-11-13 16:00:00,18.19,-16.08,0,-71440,4757754,-5072215
2017-11-14 16:00:00,17.36,-17.08,0,-100094,0,0
2017-11-15 16:00:00,16.63,-17.09,0,-1781,0,0
2017-11-16 16:00:00,17.53,-16.13,96026,0,0,0
2017-11-17 16:00:00,17.98,-16.58,0,-44856,0,0
2017-11-20 16:00:00,18.64,-17.24,0,-65219,4151543,-4062807
2017-11-21 16:00:00,20.75,-16.7,53955,0,0,0
2017-11-22 16:00:00,21.03,-16.81,0,-11839,0,0
2017-11-23 16:00:00,17.45,-18.05,0,-123101,0,0
2017-11-24 16:00:00,17.5,-17.78,26730,0,0,0
2017-11-27 16:00:00,15.95,-18.95,0,-116934,4344052,-4340277
2017-11-28 16:00:00,16.12,-18.65,29813,0,0,0
2017-11-29 16:00:00,16.06,-19.33,0,-68325,0,0
2017-11-30 16:00:00,14.69,-19.78,0,-44341,0,0
2017-12-01 16:00:00,14.47,-19.57,20219,0,0,0
2017-12-04 16:00:00,15.06,-20.02,0,-44455,3737542,-4158434
2017-12-05 16:00:00,15.67,-20,1414,0,0,0
2017-12-06 16:00:00,14.97,-20.05,0,-5046,0,0
2017-12-07 16:00:00,13.69,-20.44,0,-38347,0,0
2017-12-08 16:00:00,14.62,-20.28,16021,0,0,0
2017-12-11 16:00:00,16.51,-20.24,3585,0,4267099,-3436397
2017-12-12 16:00:00,14.98,-20.8,0,-55395,0,0
2017-12-13 16:00:00,15.95,-20.78,1738,0,0,0
2017-12-14 16:00:00,15.27,-21.03,0,-25418,0,0
2017-12-15 16:00:00,13.97,-21.42,0,-39097,0,0
2017-12-18 16:00:00,14.1,-21.85,0,-42875,4461308,-4151046
2017-12-19 16:00:00,15.53,-21.23,62558,0,0,0
2017-12-20 16:00:00,15.39,-21.6,0,-37093,0,0
2017-12-21 16:00:00,16.46,-21.31,28824,0,0,0
2017-12-22 16:00:00,16.08,-21.76,0,-45155,0,0
2017-12-25 16:00:00,15.71,-22.88,0,-112352,3635863,-4149024
2017-12-26 16:00:00,16.05,-22.64,24713,0,0,0
2017-12-27 16:00:00,14.27,-22.68,0,-4037,0,0
2017-12-28 16:00:00,15.06,-22.58,9704,0,0,0
2017-12-29 16:00:00,15.4,-22.54,4503,0,0,0
2018-01-02 16:00:00,17.02,-22.81,0,-27565,4623686,-3853533
2018-01-03 16:00:00,17.71,-22.12,69399,0,0,0
2018-01-04 16:00:00,18.21,-22.06,6119,0,0,0
2018-01-05 16:00:00,18.49,-22.42,0,-36742,0,0
2018-01-08 16:00:00,19.1,-23.47,0,-105089,4156499,-3912079
2018-01-09 16:00:00,19.94,-23.31,16639,0,0,0
2018-01-10 16:00:00,20.47,-23.77,0,-45783,0,0
2018-01-11 16:00:00,20.4,-23.73,3244,0,0,0
2018-01-12 16:00:00,20.96,-23.58,15105,0,0,0
2018-01-15 16:00:00,20.97,-25.74,0,-215522,5050135,-4821482
2018-01-16 16:00:00,21.92,-26.11,0,-37608,0,0
2018-01-17 16:00:00,21.62,-26.09,2533,0,0,0
2018-01-18 16:00:00,22.29,-25.89,19477,0,0,0
2018-01-19 16:00:00,22.69,-25.55,34164,0,0,0
2018-01-22 16:00:00,24.16,-26.04,0,-49056,4443940,-5161558
2018-01-23 16:00:00,25.47,-25.45,59627,0,0,0
2018-01-24 16:00:00,25.68,-24.93,51371,0,0,0
2018-01-25 16:00:00,24.97,-24.9,2935,0,0,0
2018-01-26 16:00:00,25.44,-24.9,428,0,0,0
2018-01-29 16:00:00,23.17,-26.59,0,-168815,4191836,-4314164
2018-01-30 16:00:00,21.85,-26.89,0,-29826,0,0
2018-01-31 16:00:00,22.42,-26.39,49571,0,0,0
2018-02-01 16:00:00,21.56,-27.01,0,-62380,0,0
2018-02-02 16:00:00,22.28,-26.75,25856,0,0,0
2018-02-05 16:00:00,22.37,-27.66,0,-90350,3992094,-4182611
2018-02-06 16:00:00,18.78,-29.44,0,-177900,0,0
2018-02-07 16:00:00,15.96,-29.71,0,-27336,0,0
2018-02-08 16:00:00,14.86,-29.31,39666,0,0,0
2018-02-09 16:00:00,9.96,-30.51,0,-119305,0,0
2018-02-12 16:00:00,11.37,-30.65,0,-14474,3936678,-3600380
2018-02-13 16:00:00,12.68,-30.75,0,-10145,0,0
2018-02-14 16:00:00,13.57,-30.83,0,-7546,0,0
2018-02-22 16:00:00,16.03,-30.2,62896,0,2833146,-3047614
2018-02-23 16:00:00,16.55,-30.04,15610,0,0,0
2018-02-26 16:00:00,17.91,-30.47,0,-42371,3477694,-3510661
2018-02-27 16:00:00,16.21,-31.49,0,-101917,0,0
2018-02-28 16:00:00,15.2,-31.47,1602,0,0,0
2018-03-01 16:00:00,15.92,-31.35,11973,0,0,0
