Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,-0.71,0,-71469,9980783,0
2017-06-02 16:00:00,-0.18,-0.42,29322.4,0,0,0
2017-06-05 16:00:00,-0.69,-0.43,0,-797,6314158,-6303620
2017-06-06 16:00:00,0,0.33,76059,0,0,0
2017-06-07 16:00:00,1.17,2.33,200124,0,0,0
2017-06-08 16:00:00,1.95,3.66,132689,0,0,0
2017-06-09 16:00:00,2.38,3.63,0,-2804.6,0,0
2017-06-12 16:00:00,2.33,2.35,0,-128205,9981718,-9965977
2017-06-13 16:00:00,2.56,3.02,67151,0,0,0
2017-06-14 16:00:00,1.21,2.35,0,-67274.8,0,0
2017-06-15 16:00:00,1.03,3.04,69679,0,0,0
2017-06-16 16:00:00,0.74,3.01,0,-3971.6,0,0
2017-06-19 16:00:00,1.74,3.15,14286,0,8929943,-8927281
2017-06-20 16:00:00,1.53,2.73,0,-41332,0,0
2017-06-21 16:00:00,2.72,3.71,97895,0,0,0
2017-06-22 16:00:00,2.79,4.03,31604,0,0,0
2017-06-23 16:00:00,3.72,4.47,44316.2,0,0,0
2017-06-26 16:00:00,5.02,5.9,142357,0,8412800,-8376151
2017-06-27 16:00:00,5.21,6.37,46991,0,0,0
2017-06-28 16:00:00,4.39,5.43,0,-93784,0,0
2017-06-29 16:00:00,5.04,5.92,48914,0,0,0
2017-06-30 16:00:00,4.98,6.2,27816.56,0,0,0
2017-07-03 16:00:00,4.52,5.97,0,-23061,9584711,-9579041
2017-07-04 16:00:00,3.64,5.13,0,-83087,0,0
2017-07-05 16:00:00,4.78,5.47,33986,0,0,0
2017-07-06 16:00:00,4.79,5.05,0,-42490,0,0
2017-07-07 16:00:00,4.67,5.67,62367,0,0,0
2017-07-10 16:00:00,4.6,4.39,0,-128555,8103190,-8086407
2017-07-11 16:00:00,5.09,4.52,13256.6,0,0,0
2017-07-12 16:00:00,4.75,4.26,0,-25494,0,0
2017-07-13 16:00:00,5.56,3.9,0,-36734,0,0
2017-07-14 16:00:00,6.02,4.26,36413.8,0,0,0
2017-07-17 16:00:00,4.89,-0.66,0,-492613.8,6946548,-6928294
2017-07-18 16:00:00,4.99,0.35,101363,0,0,0
2017-07-19 16:00:00,6.78,2.11,176004,0,0,0
2017-07-20 16:00:00,7.3,2.4,28590.2,0,0,0
2017-07-21 16:00:00,6.75,2.31,0,-8060,0,0
2017-07-24 16:00:00,7.17,1.86,0,-45690,6801626,-8816642
2017-07-25 16:00:00,6.49,1.49,0,-37114,0,0
2017-07-26 16:00:00,6.08,1.29,0,-20050,0,0
2017-07-27 16:00:00,6.28,1.4,11667.8,0,0,0
2017-07-28 16:00:00,6.56,1.78,37745,0,0,0
2017-07-31 16:00:00,7.01,1.55,0,-22639,7106021,-5082800
2017-08-01 16:00:00,7.94,2.08,52382.6,0,0,0
2017-08-02 16:00:00,7.67,1.34,0,-74022,0,0
2017-08-03 16:00:00,6.73,0.01,0,-132888,0,0
2017-08-04 16:00:00,6.15,-0.33,0,-33459,0,0
2017-08-07 16:00:00,6.7,-0.12,20408,0,8258058,-8253416
2017-08-08 16:00:00,6.85,0.09,21648,0,0,0
2017-08-09 16:00:00,6.82,0.37,27310,0,0,0
2017-08-10 16:00:00,6.39,0.21,0,-15659,0,0
2017-08-11 16:00:00,4.42,-1.58,0,-178724,0,0
2017-08-14 16:00:00,5.78,-0.44,113468,0,8774446,-8774348
2017-08-15 16:00:00,6.1,-0.54,0,-10136,0,0
2017-08-16 16:00:00,5.97,-0.23,30873,0,0,0
2017-08-17 16:00:00,6.54,0.88,111384,0,0,0
2017-08-18 16:00:00,6.64,0.44,0,-43712,0,0
2017-08-21 16:00:00,7.1,0.95,51129,0,6411550,-6411512
2017-08-22 16:00:00,7.43,0.52,0,-43220,0,0
2017-08-23 16:00:00,7.54,0.09,0,-43087,0,0
2017-08-24 16:00:00,6.92,-1.26,0,-135181.8,0,0
2017-08-25 16:00:00,8.67,0.14,140030,0,0,0
2017-08-28 16:00:00,10.02,0.9,75927,0,7662084,-7661601
2017-08-29 16:00:00,9.78,0.62,0,-28267,0,0
2017-08-30 16:00:00,9.77,0.55,0,-7010,0,0
2017-08-31 16:00:00,9.43,0.24,0,-30307,0,0
2017-09-01 16:00:00,9.67,0.44,19804,0,0,0
2017-09-04 16:00:00,10.1,0.08,0,-36486,7646174,-7646389
2017-09-05 16:00:00,10.43,0.53,45681,0,0,0
2017-09-06 16:00:00,10.21,0.58,4648,0,0,0
2017-09-07 16:00:00,9.65,0.82,24424,0,0,0
2017-09-08 16:00:00,9.54,1.07,24432,0,0,0
2017-09-11 16:00:00,9.53,1.23,15849,0,8412953,-8413497
2017-09-12 16:00:00,9.88,1.94,71837,0,0,0
2017-09-13 16:00:00,10.01,1.76,0,-17950,0,0
2017-09-14 16:00:00,9.65,1.48,0,-28319,0,0
2017-09-15 16:00:00,9.69,1.55,7161,0,0,0
2017-09-18 16:00:00,10.03,1.59,3223,0,8112550,-8111697
