Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,-0.47,0,-47024,9996289,0
2017-06-02 16:00:00,-0.18,-0.2,27432,0,0,0
2017-06-05 16:00:00,-0.69,-0.29,0,-9645,3325194,-9312401
2017-06-06 16:00:00,0,0.1,39121,0,0,0
2017-06-07 16:00:00,1.17,0.87,76863.4,0,0,0
2017-06-08 16:00:00,1.95,0.98,11739,0,0,0
2017-06-09 16:00:00,2.38,1.21,22350,0,0,0
2017-06-12 16:00:00,2.33,0.12,0,-108708,9770422,-3783189
2017-06-13 16:00:00,2.56,1.52,139728.4,0,0,0
2017-06-14 16:00:00,1.21,0.63,0,-88754.4,0,0
2017-06-15 16:00:00,1.03,1.18,54939,0,0,0
2017-06-16 16:00:00,0.74,0.95,0,-23529,0,0
2017-06-19 16:00:00,1.74,1.4,45850,0,9418621,-9397049
2017-06-20 16:00:00,1.53,1.25,0,-15852,0,0
2017-06-21 16:00:00,2.72,1.52,27245.2,0,0,0
2017-06-22 16:00:00,2.79,1.23,0,-28515,0,0
2017-06-23 16:00:00,3.72,1.71,47988,0,0,0
2017-06-26 16:00:00,5.02,2.23,51347,0,7479503,-7480574
2017-06-27 16:00:00,5.21,2.4,17084,0,0,0
2017-06-28 16:00:00,4.39,2.01,0,-38328,0,0
2017-06-29 16:00:00,5.04,2.43,42084,0,0,0
2017-06-30 16:00:00,4.98,2.5,7049,0,0,0
2017-07-03 16:00:00,4.52,2.39,0,-11281,4787929,-9562115
2017-07-04 16:00:00,3.64,2.25,0,-14413,0,0
2017-07-05 16:00:00,4.78,2.4,14901.8,0,0,0
2017-07-06 16:00:00,4.79,2.31,0,-8641.92,0,0
2017-07-07 16:00:00,4.67,2.71,40439.4,0,0,0
2017-07-10 16:00:00,4.6,2.28,0,-43399.2,8884084,-4098402.2
2017-07-11 16:00:00,5.09,1.99,0,-28647,0,0
2017-07-12 16:00:00,4.75,1.56,0,-43864,0,0
2017-07-13 16:00:00,5.56,2.2,64596.6,0,0,0
2017-07-14 16:00:00,6.02,2.35,14460.72,0,0,0
2017-07-17 16:00:00,4.89,-0.65,0,-299833.8,8175498,-8148171.2
2017-07-18 16:00:00,4.99,-0.39,25748.52,0,0,0
2017-07-19 16:00:00,6.78,1.78,217338,0,0,0
2017-07-20 16:00:00,7.3,2.12,34170,0,0,0
2017-07-21 16:00:00,6.75,2.29,17220,0,0,0
2017-07-24 16:00:00,7.17,2.1,0,-19538,6808973,-8494040
2017-07-25 16:00:00,6.49,1.99,0,-11214,0,0
2017-07-26 16:00:00,6.08,2.54,55757,0,0,0
2017-07-27 16:00:00,6.28,3.66,111482,0,0,0
2017-07-28 16:00:00,6.56,3.11,0,-54422,0,0
2017-07-31 16:00:00,7.01,3.04,0,-7340,5845103,-7919324
2017-08-01 16:00:00,7.94,3.48,43757.96,0,0,0
2017-08-02 16:00:00,7.67,2.94,0,-53388,0,0
2017-08-03 16:00:00,6.73,2.49,0,-45463,0,0
2017-08-04 16:00:00,6.15,2.34,0,-15164.52,0,0
2017-08-07 16:00:00,6.7,2.4,6011,0,9201117,-5418467
2017-08-08 16:00:00,6.85,2.59,19218,0,0,0
2017-08-09 16:00:00,6.82,2.45,0,-13943,0,0
2017-08-10 16:00:00,6.39,2.37,0,-8415,0,0
2017-08-11 16:00:00,4.42,1.18,0,-118286,0,0
2017-08-14 16:00:00,5.78,2.36,117585,0,8436900,-8442443
2017-08-15 16:00:00,6.1,2.26,0,-9975,0,0
2017-08-16 16:00:00,5.97,2.4,13582.6,0,0,0
2017-08-17 16:00:00,6.54,3.71,131394,0,0,0
2017-08-18 16:00:00,6.64,3.96,24885,0,0,0
2017-08-21 16:00:00,7.1,4.25,28919,0,7326248,-8708457
2017-08-22 16:00:00,7.43,4.17,0,-7246,0,0
2017-08-23 16:00:00,7.54,3.77,0,-40444,0,0
2017-08-24 16:00:00,6.92,3.28,0,-48648,0,0
2017-08-25 16:00:00,8.67,4.78,149700.24,0,0,0
2017-08-28 16:00:00,10.02,5.63,84894,0,9100102,-7702376
2017-08-29 16:00:00,9.78,5.5,0,-12611,0,0
2017-08-30 16:00:00,9.77,5.79,29075,0,0,0
2017-08-31 16:00:00,9.43,6.41,61961,0,0,0
2017-09-01 16:00:00,9.67,7.01,59376,0,0,0
2017-09-04 16:00:00,10.1,6.88,0,-12347,5706111,-9625376
2017-09-05 16:00:00,10.43,6.98,9338,0,0,0
2017-09-06 16:00:00,10.21,7.16,18202,0,0,0
2017-09-07 16:00:00,9.65,7.02,0,-13624,0,0
2017-09-08 16:00:00,9.54,6.91,0,-11170,0,0
2017-09-11 16:00:00,9.53,6.86,0,-5136,8567913,-5715861
2017-09-12 16:00:00,9.88,7.09,22744,0,0,0
2017-09-13 16:00:00,10.01,6.88,0,-20769,0,0
2017-09-14 16:00:00,9.65,6.54,0,-33546,0,0
2017-09-15 16:00:00,9.69,6.35,0,-19456,0,0
2017-09-18 16:00:00,10.03,6.38,3160,0,8509057,-7438314
2017-09-19 16:00:00,9.71,6.09,0,-29052,0,0
2017-09-20 16:00:00,10.01,6.2,11379,0,0,0
2017-09-21 16:00:00,9.88,5.56,0,-64366,0,0
2017-09-22 16:00:00,9.87,5.03,0,-52903,0,0
2017-09-25 16:00:00,9.3,3.94,0,-109275,8377609,-8378103
2017-09-26 16:00:00,9.39,4.11,17001,0,0,0
2017-09-27 16:00:00,9.4,4.3,19364,0,0,0
2017-09-28 16:00:00,9.44,4.07,0,-23506,0,0
2017-09-29 16:00:00,9.84,4.65,58356,0,0,0
2017-10-09 16:00:00,11.15,5,34909,0,7790833,-7787015
2017-10-10 16:00:00,11.37,5.42,41532,0,0,0
2017-10-11 16:00:00,11.73,5.21,0,-20740,0,0
2017-10-12 16:00:00,12.03,4.8,0,-40375,0,0
2017-10-13 16:00:00,12.26,5.07,26845,0,0,0
2017-10-16 16:00:00,12.04,3.91,0,-116110,7348195,-7355257
