Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,0.65,64522,0,9992437,0
2017-06-02 16:00:00,-0.18,0.44,0,-20747,0,0
2017-06-05 16:00:00,-0.69,0.01,0,-42925,8684554,-8661663
2017-06-06 16:00:00,0,0.62,61465,0,0,0
2017-06-07 16:00:00,1.17,2.47,184403,0,0,0
2017-06-08 16:00:00,1.95,2.91,44132,0,0,0
2017-06-09 16:00:00,2.38,3.61,70100,0,0,0
2017-06-12 16:00:00,2.33,2.95,0,-66244,8255977,-8264815
2017-06-13 16:00:00,2.56,3.36,41088.8,0,0,0
2017-06-14 16:00:00,1.21,2.39,0,-96638.76,0,0
2017-06-15 16:00:00,1.03,2.78,38895,0,0,0
2017-06-16 16:00:00,0.74,2.75,0,-2603,0,0
2017-06-19 16:00:00,1.74,3.78,102221,0,9575792,-9552546
2017-06-20 16:00:00,1.53,3.3,0,-47618.28,0,0
2017-06-21 16:00:00,2.72,3.93,62814,0,0,0
2017-06-22 16:00:00,2.79,3.33,0,-59957.6,0,0
2017-06-23 16:00:00,3.72,3.57,24207,0,0,0
2017-06-26 16:00:00,5.02,5.24,166898,0,8291340,-8278893
2017-06-27 16:00:00,5.21,5.5,26400,0,0,0
2017-06-28 16:00:00,4.39,4.65,0,-85097.6,0,0
2017-06-29 16:00:00,5.04,5.05,39681,0,0,0
2017-06-30 16:00:00,4.98,5.49,44454,0,0,0
2017-07-03 16:00:00,4.52,5.92,42093,0,9137478,-9133413
2017-07-04 16:00:00,3.64,5.34,0,-57818,0,0
2017-07-05 16:00:00,4.78,5.79,45587.8,0,0,0
2017-07-06 16:00:00,4.79,5.49,0,-30492.76,0,0
2017-07-07 16:00:00,4.67,5.79,30313.6,0,0,0
2017-07-10 16:00:00,4.6,5.86,7166,0,8778479,-8756793
2017-07-11 16:00:00,5.09,5.7,0,-16481.72,0,0
2017-07-12 16:00:00,4.75,5.12,0,-58191,0,0
2017-07-13 16:00:00,5.56,6.02,90635,0,0,0
