Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,0,0,0,0,0
2017-06-02 16:00:00,-0.18,0,0,0,0,0
2017-06-05 16:00:00,-0.69,0.04,3943,0,3974965,0
2017-06-06 16:00:00,0,0.24,19806,0,0,0
2017-06-07 16:00:00,1.17,0.92,68672.24,0,0,0
2017-06-08 16:00:00,1.95,1.11,18988,0,0,0
2017-06-09 16:00:00,2.38,1.16,4476,0,0,0
2017-06-12 16:00:00,2.33,0.62,0,-53696,3372703,-2408749
2017-06-13 16:00:00,2.56,0.99,36358,0,0,0
2017-06-14 16:00:00,1.21,0.56,0,-42427,0,0
2017-06-15 16:00:00,1.03,0.49,0,-6925,0,0
2017-06-16 16:00:00,0.74,0.43,0,-6219,0,0
2017-06-19 16:00:00,1.74,0.59,16052,0,2336145,-2970203
2017-06-20 16:00:00,1.53,0.69,9663,0,0,0
2017-06-21 16:00:00,2.72,0.77,8477,0,0,0
2017-06-22 16:00:00,2.79,0.59,0,-18359.52,0,0
2017-06-23 16:00:00,3.72,0.64,5609,0,0,0
2017-06-26 16:00:00,5.02,1.05,40228,0,2682591,-2691882
2017-06-27 16:00:00,5.21,0.91,0,-13994,0,0
2017-06-28 16:00:00,4.39,0.78,0,-12725,0,0
2017-06-29 16:00:00,5.04,1.08,30388,0,0,0
2017-06-30 16:00:00,4.98,1.05,0,-3623,0,0
2017-07-03 16:00:00,4.52,0.93,0,-11647,3017594,-2377864
2017-07-04 16:00:00,3.64,0.57,0,-36105,0,0
2017-07-05 16:00:00,4.78,1.01,44167,0,0,0
2017-07-06 16:00:00,4.79,1.09,7545,0,0,0
2017-07-07 16:00:00,4.67,1.43,33915.72,0,0,0
2017-07-10 16:00:00,4.6,1.09,0,-33779,3376622,-3379467
2017-07-11 16:00:00,5.09,0.35,0,-73367,0,0
2017-07-12 16:00:00,4.75,0.16,0,-19055,0,0
2017-07-13 16:00:00,5.56,0.74,58004,0,0,0
2017-07-14 16:00:00,6.02,0.65,0,-9129.2,0,0
2017-07-17 16:00:00,4.89,-0.71,0,-136547,3347454,-3671119
2017-07-18 16:00:00,4.99,-0.35,35952,0,0,0
2017-07-19 16:00:00,6.78,0.49,84382,0,0,0
2017-07-20 16:00:00,7.3,0.66,17334,0,0,0
2017-07-21 16:00:00,6.75,0.53,0,-13479,0,0
2017-07-24 16:00:00,7.17,0.67,14316,0,2692741,-2997018
2017-07-25 16:00:00,6.49,0.4,0,-27276,0,0
2017-07-26 16:00:00,6.08,0.36,0,-3775,0,0
2017-07-27 16:00:00,6.28,1.02,65774,0,0,0
2017-07-28 16:00:00,6.56,0.93,0,-8950,0,0
2017-07-31 16:00:00,7.01,1.13,20237,0,4028999,-3364078
2017-08-01 16:00:00,7.94,1.04,0,-9125,0,0
2017-08-02 16:00:00,7.67,0.58,0,-45908,0,0
2017-08-03 16:00:00,6.73,0.39,0,-18795,0,0
2017-08-04 16:00:00,6.15,0.25,0,-14233,0,0
2017-08-07 16:00:00,6.7,0.82,56797,0,4005338,-3992268
2017-08-08 16:00:00,6.85,0.72,0,-10064,0,0
2017-08-09 16:00:00,6.82,1.13,40981,0,0,0
2017-08-10 16:00:00,6.39,0.9,0,-22858,0,0
2017-08-11 16:00:00,4.42,0.38,0,-52483,0,0
2017-08-14 16:00:00,5.78,1.06,68405,0,3676401,-4343584
2017-08-15 16:00:00,6.1,1.04,0,-1697,0,0
2017-08-16 16:00:00,5.97,0.8,0,-24187.2,0,0
2017-08-17 16:00:00,6.54,0.9,9743,0,0,0
2017-08-18 16:00:00,6.64,0.81,0,-9260,0,0
2017-08-21 16:00:00,7.1,0.97,16110,0,3358382,-3360184
2017-08-22 16:00:00,7.43,0.7,0,-26443,0,0
2017-08-23 16:00:00,7.54,0.62,0,-7867,0,0
2017-08-24 16:00:00,6.92,0.37,0,-25709.8,0,0
2017-08-25 16:00:00,8.67,0.98,61303,0,0,0
2017-08-28 16:00:00,10.02,1.64,66244,0,3031353,-2373457
2017-08-29 16:00:00,9.78,1.49,0,-15504,0,0
2017-08-30 16:00:00,9.77,1.79,30644,0,0,0
2017-08-31 16:00:00,9.43,1.85,5499,0,0,0
2017-09-01 16:00:00,9.67,2.12,27477,0,0,0
2017-09-04 16:00:00,10.1,2.55,42278,0,2383763,-3111994
2017-09-05 16:00:00,10.43,2.33,0,-21476,0,0
2017-09-06 16:00:00,10.21,2.32,0,-585,0,0
2017-09-07 16:00:00,9.65,2.03,0,-28998,0,0
2017-09-08 16:00:00,9.54,1.85,0,-17999,0,0
2017-09-11 16:00:00,9.53,2.4,54957,0,3757700,-2763887
2017-09-12 16:00:00,9.88,2.52,11431,0,0,0
2017-09-13 16:00:00,10.01,2.4,0,-11623,0,0
2017-09-14 16:00:00,9.65,2.19,0,-21437,0,0
2017-09-15 16:00:00,9.69,1.83,0,-35427,0,0
2017-09-18 16:00:00,10.03,1.98,14955,0,3057162,-3032951
2017-09-19 16:00:00,9.71,1.87,0,-11701,0,0
2017-09-20 16:00:00,10.01,2.36,49634,0,0,0
2017-09-21 16:00:00,9.88,2.44,8164,0,0,0
2017-09-22 16:00:00,9.87,2.43,0,-1528,0,0
2017-09-25 16:00:00,9.3,1.83,0,-59772,4097849,-3412444
2017-09-26 16:00:00,9.39,1.88,4925,0,0,0
2017-09-27 16:00:00,9.4,2.43,54908,0,0,0
2017-09-28 16:00:00,9.44,2.51,7957,0,0,0
2017-09-29 16:00:00,9.84,2.7,19530,0,0,0
2017-10-09 16:00:00,11.15,3.34,64011,0,4497337,-4519512
2017-10-10 16:00:00,11.37,3.8,45152,0,0,0
2017-10-11 16:00:00,11.73,4.07,27162,0,0,0
2017-10-12 16:00:00,12.03,3.8,0,-27063,0,0
2017-10-13 16:00:00,12.26,4.29,48866,0,0,0
2017-10-16 16:00:00,12.04,3.73,0,-56052,3849863,-3191842
2017-10-17 16:00:00,12.03,3.85,12607,0,0,0
2017-10-18 16:00:00,12.92,4.24,38478,0,0,0
2017-10-19 16:00:00,12.55,3.95,0,-28690,0,0
2017-10-20 16:00:00,12.42,4.24,28781,0,0,0
2017-10-23 16:00:00,12.54,4.39,15445,0,3857207,-4527511
2017-10-24 16:00:00,13.36,4.56,17112,0,0,0
2017-10-25 16:00:00,13.86,5.04,48188,0,0,0
2017-10-26 16:00:00,14.33,5.43,38347,0,0,0
2017-10-27 16:00:00,15.15,5.81,38096,0,0,0
2017-10-30 16:00:00,14.8,4.7,0,-110779,2842762,-2214710
2017-10-31 16:00:00,14.71,5.02,31594,0,0,0
2017-11-01 16:00:00,14.42,4.93,0,-8235,0,0
2017-11-02 16:00:00,14.44,4.47,0,-46458,0,0
2017-11-03 16:00:00,14.31,4.38,0,-9020,0,0
2017-11-06 16:00:00,15.12,5.08,70278,0,2450774,-3458283
2017-11-07 16:00:00,16.07,5.27,18665,0,0,0
2017-11-08 16:00:00,15.89,5.5,22662,0,0,0
2017-11-09 16:00:00,16.69,5.47,0,-2467,0,0
2017-11-10 16:00:00,17.72,5.42,0,-5386,0,0
2017-11-13 16:00:00,18.19,5.26,0,-15267,3516368,-3536091
2017-11-14 16:00:00,17.36,4.91,0,-35058,0,0
2017-11-15 16:00:00,16.63,4.59,0,-32241,0,0
2017-11-16 16:00:00,17.53,4.51,0,-8686,0,0
2017-11-17 16:00:00,17.98,3.61,0,-89050,0,0
2017-11-20 16:00:00,18.64,3.65,3693,0,3806414,-3720661
2017-11-21 16:00:00,20.75,4.15,49719,0,0,0
2017-11-22 16:00:00,21.03,4.12,0,-3029,0,0
2017-11-23 16:00:00,17.45,2.46,0,-166212,0,0
2017-11-24 16:00:00,17.5,2.63,16874,0,0,0
2017-11-27 16:00:00,15.95,1.22,0,-140586,3762331,-3731692
2017-11-28 16:00:00,16.12,2.29,106859,0,0,0
2017-11-29 16:00:00,16.06,2.54,25468,0,0,0
2017-11-30 16:00:00,14.69,1.96,0,-58202,0,0
2017-12-01 16:00:00,14.47,1.95,0,-567,0,0
2017-12-04 16:00:00,15.06,1.87,0,-8304,2724542,-2378170
2017-12-05 16:00:00,15.67,1.4,0,-47246,0,0
2017-12-06 16:00:00,14.97,1.36,0,-3980,0,0
2017-12-07 16:00:00,13.69,0.93,0,-42756,0,0
2017-12-08 16:00:00,14.62,1.61,67816,0,0,0
2017-12-11 16:00:00,16.51,2.55,94172,0,3398244,-2698858
2017-12-12 16:00:00,14.98,2.37,0,-18495,0,0
2017-12-13 16:00:00,15.95,2.55,18130,0,0,0
2017-12-14 16:00:00,15.27,2.41,0,-13727,0,0
2017-12-15 16:00:00,13.97,1.51,0,-90564,0,0
2017-12-18 16:00:00,14.1,1.25,0,-25361,3396217,-3034564
2017-12-19 16:00:00,15.53,1.94,68927,0,0,0
2017-12-20 16:00:00,15.39,1.63,0,-31340,0,0
2017-12-21 16:00:00,16.46,2.27,64156,0,0,0
2017-12-22 16:00:00,16.08,1.99,0,-28164,0,0
2017-12-25 16:00:00,15.71,1.66,0,-32377,3403371,-4156014
2017-12-26 16:00:00,16.05,1.53,0,-13374,0,0
2017-12-27 16:00:00,14.27,0.82,0,-71475,0,0
2017-12-28 16:00:00,15.06,1.69,87068,0,0,0
2017-12-29 16:00:00,15.4,1.64,0,-4491,0,0
2018-01-02 16:00:00,17.02,2.14,50204,0,5092363,-4062783
2018-01-03 16:00:00,17.71,2.95,81086,0,0,0
2018-01-04 16:00:00,18.21,3.63,67477,0,0,0
2018-01-05 16:00:00,18.49,3.41,0,-21962,0,0
2018-01-08 16:00:00,19.1,3.83,41890,0,3771801,-3480119
2018-01-09 16:00:00,19.94,4.15,32679,0,0,0
2018-01-10 16:00:00,20.47,4.38,22541,0,0,0
2018-01-11 16:00:00,20.4,4.08,0,-30089,0,0
2018-01-12 16:00:00,20.96,4.5,42468,0,0,0
2018-01-15 16:00:00,20.97,3.91,0,-59296,3503375,-3500613
2018-01-16 16:00:00,21.92,4.33,41615,0,0,0
2018-01-17 16:00:00,21.62,4.02,0,-30351,0,0
2018-01-18 16:00:00,22.29,4.3,27766,0,0,0
2018-01-19 16:00:00,22.69,4.73,42919,0,0,0
2018-01-22 16:00:00,24.16,6,126570,0,3516397,-3559365
2018-01-23 16:00:00,25.47,6.13,13056,0,0,0
2018-01-24 16:00:00,25.68,5.77,0,-35997,0,0
2018-01-25 16:00:00,24.97,5.7,0,-6366,0,0
2018-01-26 16:00:00,25.44,5.65,0,-4829,0,0
2018-01-29 16:00:00,23.17,4.63,0,-102035,4214823,-4935941
2018-01-30 16:00:00,21.85,4.15,0,-48091,0,0
2018-01-31 16:00:00,22.42,3.9,0,-25235,0,0
2018-02-01 16:00:00,21.56,2.32,0,-158452,0,0
2018-02-02 16:00:00,22.28,2.98,66155,0,0,0
2018-02-05 16:00:00,22.37,2.47,0,-50423,4408543,-4254017
2018-02-06 16:00:00,18.78,-0.33,0,-280027,0,0
2018-02-07 16:00:00,15.96,-0.61,0,-28173,0,0
2018-02-08 16:00:00,14.86,-0.74,0,-12961,0,0
2018-02-09 16:00:00,9.96,-3.42,0,-268390,0,0
2018-02-12 16:00:00,11.37,-2.06,136067,0,3548428,-3662823
2018-02-13 16:00:00,12.68,-1.88,18551,0,0,0
2018-02-14 16:00:00,13.57,-1.49,38119,0,0,0
2018-02-22 16:00:00,16.03,-0.49,99976,0,3945900,-3679419
2018-02-23 16:00:00,16.55,-0.3,19235,0,0,0
2018-02-26 16:00:00,17.91,0.23,52847,0,3003021,-2381380
2018-02-27 16:00:00,16.21,-0.17,0,-39538,0,0
2018-02-28 16:00:00,15.2,-0.81,0,-64236,0,0
2018-03-01 16:00:00,15.92,-0.04,77495,0,0,0
2018-03-02 16:00:00,14.99,-0.12,0,-8045,0,0
2018-03-05 16:00:00,15.04,-0.34,0,-22615,3672585,-4363567
2018-03-06 16:00:00,16.42,0.43,76803,0,0,0
2018-03-07 16:00:00,15.57,-0.16,0,-58687,0,0
2018-03-08 16:00:00,16.74,0.65,81391,0,0,0
