Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,0,0,0,0,0
2017-06-02 16:00:00,-0.18,0,0,0,0,0
2017-06-05 16:00:00,-0.69,1.47,146739,0,9988742,0
2017-06-06 16:00:00,0,1.59,12230,0,0,0
2017-06-07 16:00:00,1.17,2.96,136674.12,0,0,0
2017-06-08 16:00:00,1.95,3.19,23669.4,0,0,0
2017-06-09 16:00:00,2.38,3.36,16361.8,0,0,0
2017-06-12 16:00:00,2.33,5.42,206493.8,0,7929870,-7884764
2017-06-13 16:00:00,2.56,5.83,40401,0,0,0
2017-06-14 16:00:00,1.21,4.19,0,-163535,0,0
2017-06-15 16:00:00,1.03,3.53,0,-65561,0,0
2017-06-16 16:00:00,0.74,2.98,0,-55291.8,0,0
2017-06-19 16:00:00,1.74,5.28,230134.4,0,9602400,-9577849
2017-06-20 16:00:00,1.53,4.92,0,-36795,0,0
2017-06-21 16:00:00,2.72,5.36,44125,0,0,0
2017-06-22 16:00:00,2.79,4.81,0,-54907,0,0
2017-06-23 16:00:00,3.72,4.98,17345,0,0,0
2017-06-26 16:00:00,5.02,8.93,395295,0,8706936,-8734427
2017-06-27 16:00:00,5.21,8.67,0,-26703,0,0
2017-06-28 16:00:00,4.39,8.2,0,-46733,0,0
2017-06-29 16:00:00,5.04,9.53,133422,0,0,0
2017-06-30 16:00:00,4.98,9.19,0,-34212,0,0
2017-07-03 16:00:00,4.52,12.18,298458,0,10548860,-10523087
2017-07-04 16:00:00,3.64,11.2,0,-97195,0,0
2017-07-05 16:00:00,4.78,11.89,68913,0,0,0
2017-07-06 16:00:00,4.79,12.02,12426.6,0,0,0
2017-07-07 16:00:00,4.67,12.21,19362,0,0,0
2017-07-10 16:00:00,4.6,14.34,213205,0,10069521,-10070536
2017-07-11 16:00:00,5.09,13.61,0,-73194.6,0,0
2017-07-12 16:00:00,4.75,13.55,0,-6563,0,0
2017-07-13 16:00:00,5.56,15.06,151124,0,0,0
2017-07-14 16:00:00,6.02,15.41,35016.2,0,0,0
2017-07-17 16:00:00,4.89,17.53,212215,0,10743375,-10724843
2017-07-18 16:00:00,4.99,18.67,114053.96,0,0,0
2017-07-19 16:00:00,6.78,20.32,165090.2,0,0,0
2017-07-20 16:00:00,7.3,20.75,42519,0,0,0
2017-07-21 16:00:00,6.75,19.83,0,-91207,0,0
2017-07-24 16:00:00,7.17,22.33,249770.6,0,11528301,-11515311
2017-07-25 16:00:00,6.49,20.86,0,-146844,0,0
2017-07-26 16:00:00,6.08,19.76,0,-110572.2,0,0
2017-07-27 16:00:00,6.28,19.54,0,-21654,0,0
2017-07-28 16:00:00,6.56,20.91,136556,0,0,0
2017-07-31 16:00:00,7.01,24.92,401270.4,0,12077388,-12067299.4
2017-08-01 16:00:00,7.94,25.18,25790,0,0,0
2017-08-02 16:00:00,7.67,25.57,39790,0,0,0
2017-08-03 16:00:00,6.73,26.98,140668.8,0,0,0
2017-08-04 16:00:00,6.15,26.41,0,-57256,0,0
2017-08-07 16:00:00,6.7,30.28,387296,0,10881644,-10923545
2017-08-08 16:00:00,6.85,31.5,121699,0,0,0
2017-08-09 16:00:00,6.82,33.14,163707,0,0,0
2017-08-10 16:00:00,6.39,31.49,0,-164361,0,0
2017-08-11 16:00:00,4.42,27.14,0,-435207,0,0
2017-08-14 16:00:00,5.78,31.96,482168,0,11058249,-11001950
2017-08-15 16:00:00,6.1,32.1,13556,0,0,0
2017-08-16 16:00:00,5.97,33.81,171355,0,0,0
2017-08-17 16:00:00,6.54,35.19,138065,0,0,0
2017-08-18 16:00:00,6.64,33.82,0,-137027,0,0
2017-08-21 16:00:00,7.1,36.53,270581,0,11671314,-11668507
2017-08-22 16:00:00,7.43,35.32,0,-120617,0,0
2017-08-23 16:00:00,7.54,34.63,0,-69229,0,0
2017-08-24 16:00:00,6.92,33.67,0,-96118,0,0
2017-08-25 16:00:00,8.67,34.82,115222,0,0,0
2017-08-28 16:00:00,10.02,40.83,601102,0,11235704,-11236307
2017-08-29 16:00:00,9.78,39.4,0,-143040.4,0,0
2017-08-30 16:00:00,9.77,39.78,38118,0,0,0
2017-08-31 16:00:00,9.43,40.45,67091,0,0,0
2017-09-01 16:00:00,9.67,41.1,64936,0,0,0
2017-09-04 16:00:00,10.1,45.37,426592,0,12696960,-12686363
2017-09-05 16:00:00,10.43,44.49,0,-87674,0,0
2017-09-06 16:00:00,10.21,44.8,31070,0,0,0
2017-09-07 16:00:00,9.65,43.1,0,-169985,0,0
2017-09-08 16:00:00,9.54,43.32,21821,0,0,0
2017-09-11 16:00:00,9.53,47.61,429346,0,13419232,-13421242
2017-09-12 16:00:00,9.88,46.9,0,-71577,0,0
2017-09-13 16:00:00,10.01,48.03,113276,0,0,0
2017-09-14 16:00:00,9.65,47.25,0,-77680,0,0
2017-09-15 16:00:00,9.69,46.78,0,-47759,0,0
2017-09-18 16:00:00,10.03,51.2,442585,0,11753671,-11750127
2017-09-19 16:00:00,9.71,50.42,0,-78434,0,0
2017-09-20 16:00:00,10.01,52.46,204169,0,0,0
2017-09-21 16:00:00,9.88,52.29,0,-16675,0,0
2017-09-22 16:00:00,9.87,51.85,0,-44702,0,0
2017-09-25 16:00:00,9.3,53.78,193747,0,13127061,-13125864
2017-09-26 16:00:00,9.39,53.46,0,-32365,0,0
2017-09-27 16:00:00,9.4,52.79,0,-67178,0,0
2017-09-28 16:00:00,9.44,53.39,60682,0,0,0
2017-09-29 16:00:00,9.84,53.59,19682,0,0,0
2017-10-09 16:00:00,11.15,58.73,513431,0,13486698,-13514216
2017-10-10 16:00:00,11.37,59.4,67112,0,0,0
2017-10-11 16:00:00,11.73,59.18,0,-21648,0,0
2017-10-12 16:00:00,12.03,59.74,56196,0,0,0
2017-10-13 16:00:00,12.26,60.5,75559,0,0,0
2017-10-16 16:00:00,12.04,63.31,281470,0,14469202,-14474690
2017-10-17 16:00:00,12.03,62.86,0,-45629,0,0
2017-10-18 16:00:00,12.92,63.39,53867,0,0,0
2017-10-19 16:00:00,12.55,61.53,0,-186359,0,0
2017-10-20 16:00:00,12.42,61.8,27316,0,0,0
2017-10-23 16:00:00,12.54,64.45,264286,0,14027386,-13995932
2017-10-24 16:00:00,13.36,65.28,83561,0,0,0
2017-10-25 16:00:00,13.86,65.43,14588,0,0,0
2017-10-26 16:00:00,14.33,65.94,51615,0,0,0
2017-10-27 16:00:00,15.15,66.78,83688,0,0,0
2017-10-30 16:00:00,14.8,69.45,267184,0,15041130,-15039532
2017-10-31 16:00:00,14.71,70.25,80104,0,0,0
2017-11-01 16:00:00,14.42,69.99,0,-26040,0,0
2017-11-02 16:00:00,14.44,69.86,0,-13434,0,0
2017-11-03 16:00:00,14.31,69.86,0,-335,0,0
2017-11-06 16:00:00,15.12,76.3,643901,0,13089406,-13089654
2017-11-07 16:00:00,16.07,76.23,0,-7032,0,0
2017-11-08 16:00:00,15.89,74.91,0,-131563,0,0
2017-11-09 16:00:00,16.69,76.51,159910,0,0,0
2017-11-10 16:00:00,17.72,79.05,254320,0,0,0
2017-11-13 16:00:00,18.19,86.07,702204,0,15625704,-15625744
2017-11-14 16:00:00,17.36,85.83,0,-24746,0,0
2017-11-15 16:00:00,16.63,81.88,0,-394566,0,0
2017-11-16 16:00:00,17.53,81.34,0,-54066,0,0
2017-11-17 16:00:00,17.98,77.45,0,-389492,0,0
2017-11-20 16:00:00,18.64,84.03,658122,0,13080798,-13081813
2017-11-21 16:00:00,20.75,85.76,173257,0,0,0
2017-11-22 16:00:00,21.03,85.29,0,-46955,0,0
2017-11-23 16:00:00,17.45,79.86,0,-543381,0,0
2017-11-24 16:00:00,17.5,79.45,0,-40285,0,0
2017-11-27 16:00:00,15.95,79.13,0,-32039,17298391,-17297144
2017-11-28 16:00:00,16.12,78.78,0,-34966,0,0
2017-11-29 16:00:00,16.06,78.32,0,-46666,0,0
2017-11-30 16:00:00,14.69,77.19,0,-112411,0,0
2017-12-01 16:00:00,14.47,78.41,122049,0,0,0
2017-12-04 16:00:00,15.06,81.51,309633,0,16652972,-16653525
2017-12-05 16:00:00,15.67,79.99,0,-152130,0,0
2017-12-06 16:00:00,14.97,80.27,28373,0,0,0
2017-12-07 16:00:00,13.69,78.1,0,-217216,0,0
2017-12-08 16:00:00,14.62,79.23,113208,0,0,0
2017-12-11 16:00:00,16.51,85.2,596754,0,13793391,-13793428
2017-12-12 16:00:00,14.98,84.43,0,-76613,0,0
2017-12-13 16:00:00,15.95,86.53,209420,0,0,0
2017-12-14 16:00:00,15.27,86.67,13914,0,0,0
2017-12-15 16:00:00,13.97,83.86,0,-280873,0,0
2017-12-18 16:00:00,14.1,88.03,417708,0,14158468,-14221831
2017-12-19 16:00:00,15.53,89.32,128807,0,0,0
2017-12-20 16:00:00,15.39,89.42,10170,0,0,0
2017-12-21 16:00:00,16.46,90.56,113644,0,0,0
2017-12-22 16:00:00,16.08,89.29,0,-127113,0,0
2017-12-25 16:00:00,15.71,91.79,249853,0,15912431,-15857259
2017-12-26 16:00:00,16.05,93.48,169146,0,0,0
2017-12-27 16:00:00,14.27,92.53,0,-95351,0,0
2017-12-28 16:00:00,15.06,94.12,159074,0,0,0
2017-12-29 16:00:00,15.4,96.32,220780,0,0,0
2018-01-02 16:00:00,17.02,104.65,832465,0,14701384,-14694184
2018-01-03 16:00:00,17.71,105.69,104139,0,0,0
2018-01-04 16:00:00,18.21,106.96,126471,0,0,0
2018-01-05 16:00:00,18.49,109.39,243775,0,0,0
2018-01-08 16:00:00,19.1,117.23,783591,0,15124841,-15123322
2018-01-09 16:00:00,19.94,116.62,0,-61216,0,0
2018-01-10 16:00:00,20.47,117.05,43307,0,0,0
2018-01-11 16:00:00,20.4,115.3,0,-174587,0,0
2018-01-12 16:00:00,20.96,115.59,28800,0,0,0
2018-01-15 16:00:00,20.97,120.45,485365,0,20290314,-20293542
2018-01-16 16:00:00,21.92,124.22,377273,0,0,0
2018-01-17 16:00:00,21.62,124.31,9482,0,0,0
2018-01-18 16:00:00,22.29,126.28,196897,0,0,0
2018-01-19 16:00:00,22.69,125.78,0,-49949,0,0
2018-01-22 16:00:00,24.16,134.32,854202,0,20471707,-20469821
2018-01-23 16:00:00,25.47,135.31,98137,0,0,0
2018-01-24 16:00:00,25.68,140.51,520831,0,0,0
2018-01-25 16:00:00,24.97,138.9,0,-161490,0,0
2018-01-26 16:00:00,25.44,139.95,104796,0,0,0
2018-01-29 16:00:00,23.17,142.06,211605,0,21812041,-21810674
2018-01-30 16:00:00,21.85,138.81,0,-325483,0,0
2018-01-31 16:00:00,22.42,137.56,0,-124718,0,0
2018-02-01 16:00:00,21.56,130.99,0,-657111,0,0
2018-02-02 16:00:00,22.28,137.8,681282,0,0,0
2018-02-05 16:00:00,22.37,145.53,772583,0,22097583,-22098119
2018-02-06 16:00:00,18.78,139.87,0,-565861,0,0
2018-02-07 16:00:00,15.96,133.65,0,-621985,0,0
2018-02-08 16:00:00,14.86,126.25,0,-739996,0,0
2018-02-09 16:00:00,9.96,115.31,0,-1093869,0,0
2018-02-12 16:00:00,11.37,124.27,896055,0,20955962,-20959934
2018-02-13 16:00:00,12.68,124.56,28824,0,0,0
2018-02-14 16:00:00,13.57,126.83,227023,0,0,0
2018-02-22 16:00:00,16.03,136.17,934217,0,17896711,-17892833
2018-02-23 16:00:00,16.55,134.92,0,-124910,0,0
2018-02-26 16:00:00,17.91,144.38,945972,0,15769101,-15768050
2018-02-27 16:00:00,16.21,143.82,0,-56612,0,0
2018-02-28 16:00:00,15.2,144.15,33310,0,0,0
2018-03-01 16:00:00,15.92,148.48,432689,0,0,0
2018-03-02 16:00:00,14.99,144.6,0,-387712,0,0
2018-03-05 16:00:00,15.04,151.25,664882,0,17211756,-17215435
2018-03-06 16:00:00,16.42,152.82,157551,0,0,0
2018-03-07 16:00:00,15.57,149.27,0,-355599,0,0
2018-03-08 16:00:00,16.74,150.84,156995,0,0,0
2018-03-09 16:00:00,17.64,155.15,430735,0,0,0
