Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,0,0,0,0,0
2017-06-02 16:00:00,-0.18,0,0,0,0,0
2017-06-05 16:00:00,-0.69,-0.06,0,-6172,9966085,0
2017-06-06 16:00:00,0,0.23,28682,0,0,0
2017-06-07 16:00:00,1.17,1.96,173668.88,0,0,0
2017-06-08 16:00:00,1.95,2.49,53118,0,0,0
2017-06-09 16:00:00,2.38,3.04,54299,0,0,0
2017-06-12 16:00:00,2.33,2.53,0,-50208,8892843,-8864770
2017-06-13 16:00:00,2.56,3.37,83256.52,0,0,0
2017-06-14 16:00:00,1.21,2.47,0,-89201.4,0,0
2017-06-15 16:00:00,1.03,3.04,56183,0,0,0
2017-06-16 16:00:00,0.74,2.46,0,-57646.4,0,0
2017-06-19 16:00:00,1.74,3.16,70044,0,5849521,-6155516
2017-06-20 16:00:00,1.53,3.01,0,-14862,0,0
2017-06-21 16:00:00,2.72,3.53,52083,0,0,0
2017-06-22 16:00:00,2.79,2.92,0,-61234,0,0
2017-06-23 16:00:00,3.72,3.2,28429,0,0,0
2017-06-26 16:00:00,5.02,4.99,178829,0,7581738,-7233137
2017-06-27 16:00:00,5.21,4.78,0,-20897,0,0
2017-06-28 16:00:00,4.39,3.86,0,-92118.88,0,0
2017-06-29 16:00:00,5.04,4.76,89648,0,0,0
2017-06-30 16:00:00,4.98,4.45,0,-30725,0,0
2017-07-03 16:00:00,4.52,4.88,43168,0,6285300,-6635162
2017-07-04 16:00:00,3.64,4.24,0,-64629.8,0,0
2017-07-05 16:00:00,4.78,5.01,76897,0,0,0
2017-07-06 16:00:00,4.79,4.71,0,-29203.84,0,0
2017-07-07 16:00:00,4.67,5.56,84834.84,0,0,0
2017-07-10 16:00:00,4.6,5.24,0,-31974,7030658,-7042306
2017-07-11 16:00:00,5.09,4.18,0,-106296.84,0,0
2017-07-12 16:00:00,4.75,4.27,9519,0,0,0
2017-07-13 16:00:00,5.56,4.99,71127,0,0,0
2017-07-14 16:00:00,6.02,4.69,0,-29668.28,0,0
2017-07-17 16:00:00,4.89,1.89,0,-279789,6695650,-6269952
2017-07-18 16:00:00,4.99,2.39,49544,0,0,0
2017-07-19 16:00:00,6.78,4.86,247695,0,0,0
2017-07-20 16:00:00,7.3,5.12,25680,0,0,0
2017-07-21 16:00:00,6.75,4.58,0,-54372.76,0,0
2017-07-24 16:00:00,7.17,4.59,1557,0,9063354,-9404289
2017-07-25 16:00:00,6.49,4.62,2797,0,0,0
2017-07-26 16:00:00,6.08,4.21,0,-40699,0,0
2017-07-27 16:00:00,6.28,5.23,101307,0,0,0
2017-07-28 16:00:00,6.56,5.27,4142,0,0,0
2017-07-31 16:00:00,7.01,6.21,94263,0,8438806,-8448084
2017-08-01 16:00:00,7.94,6.46,24953,0,0,0
2017-08-02 16:00:00,7.67,6.03,0,-43359,0,0
2017-08-03 16:00:00,6.73,5.83,0,-19476,0,0
2017-08-04 16:00:00,6.15,4.8,0,-103291,0,0
2017-08-07 16:00:00,6.7,5.71,90829,0,7682302,-7340604
2017-08-08 16:00:00,6.85,6.62,91486,0,0,0
2017-08-09 16:00:00,6.82,6.31,0,-31309.4,0,0
2017-08-10 16:00:00,6.39,5.64,0,-67030.4,0,0
2017-08-11 16:00:00,4.42,3.23,0,-240447,0,0
2017-08-14 16:00:00,5.78,4.24,100357,0,7284329,-7252749
2017-08-15 16:00:00,6.1,3.85,0,-38864,0,0
2017-08-16 16:00:00,5.97,4.14,29504.4,0,0,0
2017-08-17 16:00:00,6.54,4.91,76925,0,0,0
2017-08-18 16:00:00,6.64,4.24,0,-67458,0,0
2017-08-21 16:00:00,7.1,4.74,50356,0,8360824,-8366087
2017-08-22 16:00:00,7.43,3.54,0,-120471,0,0
2017-08-23 16:00:00,7.54,2.42,0,-111318,0,0
2017-08-24 16:00:00,6.92,1.6,0,-82556,0,0
2017-08-25 16:00:00,8.67,2.99,139292,0,0,0
2017-08-28 16:00:00,10.02,4.38,138545,0,6932799,-6924630
2017-08-29 16:00:00,9.78,3.81,0,-56355,0,0
2017-08-30 16:00:00,9.77,3.98,16462,0,0,0
2017-08-31 16:00:00,9.43,4.01,3200,0,0,0
2017-09-01 16:00:00,9.67,4.89,87649,0,0,0
2017-09-04 16:00:00,10.1,4.85,0,-3937,7763536,-7777057
2017-09-05 16:00:00,10.43,4.6,0,-24919,0,0
2017-09-06 16:00:00,10.21,4.27,0,-32394,0,0
2017-09-07 16:00:00,9.65,3.43,0,-84842,0,0
2017-09-08 16:00:00,9.54,3.39,0,-3383,0,0
2017-09-11 16:00:00,9.53,3.44,4386,0,8252871,-8245137
2017-09-12 16:00:00,9.88,4.11,66988,0,0,0
2017-09-13 16:00:00,10.01,4.26,14969,0,0,0
2017-09-14 16:00:00,9.65,4,0,-25149,0,0
2017-09-15 16:00:00,9.69,3.9,0,-10827,0,0
2017-09-18 16:00:00,10.03,4.28,38532,0,7976781,-7972147
2017-09-19 16:00:00,9.71,4.08,0,-19679,0,0
2017-09-20 16:00:00,10.01,5.27,118995,0,0,0
2017-09-21 16:00:00,9.88,3.79,0,-148000,0,0
2017-09-22 16:00:00,9.87,2.77,0,-102330,0,0
2017-09-25 16:00:00,9.3,1.39,0,-138025,7133906,-7136522
2017-09-26 16:00:00,9.39,2.03,63796,0,0,0
2017-09-27 16:00:00,9.4,2.66,63603,0,0,0
2017-09-28 16:00:00,9.44,3.09,42466,0,0,0
2017-09-29 16:00:00,9.84,3.53,43968,0,0,0
2017-10-09 16:00:00,11.15,4.37,83675,0,7051143,-7047421
2017-10-10 16:00:00,11.37,5.12,75135,0,0,0
2017-10-11 16:00:00,11.73,5.07,0,-4400,0,0
2017-10-12 16:00:00,12.03,5.67,59181,0,0,0
2017-10-13 16:00:00,12.26,6.14,47053,0,0,0
2017-10-16 16:00:00,12.04,5.25,0,-88842,7790234,-8119361
2017-10-17 16:00:00,12.03,5.09,0,-15389,0,0
2017-10-18 16:00:00,12.92,5.51,42069,0,0,0
2017-10-19 16:00:00,12.55,5.14,0,-36919,0,0
2017-10-20 16:00:00,12.42,5.54,39168,0,0,0
2017-10-23 16:00:00,12.54,5.84,29908,0,7714705,-7406773
2017-10-24 16:00:00,13.36,5.75,0,-8574,0,0
2017-10-25 16:00:00,13.86,6.02,27414,0,0,0
2017-10-26 16:00:00,14.33,6.76,73818,0,0,0
2017-10-27 16:00:00,15.15,7,23392,0,0,0
2017-10-30 16:00:00,14.8,4.36,0,-263799,7024693,-7124908
2017-10-31 16:00:00,14.71,5.45,109409,0,0,0
2017-11-01 16:00:00,14.42,5.4,0,-5019,0,0
2017-11-02 16:00:00,14.44,5.1,0,-30119,0,0
2017-11-03 16:00:00,14.31,4.28,0,-81626,0,0
2017-11-06 16:00:00,15.12,5.31,102589,0,8000685,-7884480
2017-11-07 16:00:00,16.07,6.65,133679,0,0,0
2017-11-08 16:00:00,15.89,6.72,6947,0,0,0
2017-11-09 16:00:00,16.69,7.21,49040,0,0,0
2017-11-10 16:00:00,17.72,7.4,19771,0,0,0
2017-11-13 16:00:00,18.19,6.69,0,-71738,7867848,-7860848
2017-11-14 16:00:00,17.36,6.44,0,-24588,0,0
2017-11-15 16:00:00,16.63,5.83,0,-61430,0,0
2017-11-16 16:00:00,17.53,5.97,14087,0,0,0
2017-11-17 16:00:00,17.98,3.8,0,-217305,0,0
2017-11-20 16:00:00,18.64,4.24,44590,0,5831870,-5831901
2017-11-21 16:00:00,20.75,5.28,103833,0,0,0
2017-11-22 16:00:00,21.03,4.88,0,-39901,0,0
2017-11-23 16:00:00,17.45,1.93,0,-294782,0,0
2017-11-24 16:00:00,17.5,2.2,27143,0,0,0
2017-11-27 16:00:00,15.95,0.46,0,-174491,6863554,-6863437
2017-11-28 16:00:00,16.12,1.88,142581,0,0,0
2017-11-29 16:00:00,16.06,1.56,0,-32384,0,0
2017-11-30 16:00:00,14.69,0.55,0,-101314,0,0
2017-12-01 16:00:00,14.47,0.81,26370,0,0,0
2017-12-04 16:00:00,15.06,0.73,0,-8635,6096166,-6719662
2017-12-05 16:00:00,15.67,-0.55,0,-127039,0,0
2017-12-06 16:00:00,14.97,-0.19,35845,0,0,0
2017-12-07 16:00:00,13.69,-1.34,0,-115002,0,0
2017-12-08 16:00:00,14.62,-0.57,76913,0,0,0
2017-12-11 16:00:00,16.51,0.58,114598,0,7598211,-6992482
2017-12-12 16:00:00,14.98,-0.6,0,-118227,0,0
2017-12-13 16:00:00,15.95,0.1,70840,0,0,0
2017-12-14 16:00:00,15.27,-0.36,0,-45969,0,0
2017-12-15 16:00:00,13.97,-1.48,0,-112951,0,0
2017-12-18 16:00:00,14.1,-2.03,0,-54167,6987343,-6976256
2017-12-19 16:00:00,15.53,-1.12,90596,0,0,0
2017-12-20 16:00:00,15.39,-1.83,0,-70546,0,0
2017-12-21 16:00:00,16.46,-1.14,68649,0,0,0
2017-12-22 16:00:00,16.08,-1.13,716,0,0,0
2017-12-25 16:00:00,15.71,-1.78,0,-64439,6571132,-7211882
2017-12-26 16:00:00,16.05,-1.6,17359,0,0,0
2017-12-27 16:00:00,14.27,-2.41,0,-80752,0,0
2017-12-28 16:00:00,15.06,-1.32,109193,0,0,0
2017-12-29 16:00:00,15.4,-1,31517,0,0,0
2018-01-02 16:00:00,17.02,0.1,110748,0,8220826,-7573195
2018-01-03 16:00:00,17.71,0.93,82831,0,0,0
2018-01-04 16:00:00,18.21,1.44,51000,0,0,0
2018-01-05 16:00:00,18.49,1.39,0,-5302,0,0
2018-01-08 16:00:00,19.1,1.8,40693,0,6761718,-6761797
2018-01-09 16:00:00,19.94,1.98,18087,0,0,0
2018-01-10 16:00:00,20.47,2.25,27052,0,0,0
2018-01-11 16:00:00,20.4,2.22,0,-2828,0,0
2018-01-12 16:00:00,20.96,2.2,0,-2008,0,0
2018-01-15 16:00:00,20.97,0.97,0,-123037,6477036,-6477706
2018-01-16 16:00:00,21.92,2.47,149736,0,0,0
2018-01-17 16:00:00,21.62,2.1,0,-36763,0,0
2018-01-18 16:00:00,22.29,2.18,7654,0,0,0
2018-01-19 16:00:00,22.69,2.09,0,-8281,0,0
2018-01-22 16:00:00,24.16,2.51,41982,0,7144413,-7465936
2018-01-23 16:00:00,25.47,3.16,64599,0,0,0
2018-01-24 16:00:00,25.68,3.17,770,0,0,0
2018-01-25 16:00:00,24.97,3.08,0,-8278,0,0
2018-01-26 16:00:00,25.44,2.62,0,-46635,0,0
2018-01-29 16:00:00,23.17,1.51,0,-111123,6517095,-6522855
2018-01-30 16:00:00,21.85,0.7,0,-80636,0,0
2018-01-31 16:00:00,22.42,0.15,0,-54796,0,0
2018-02-01 16:00:00,21.56,-1.66,0,-181371,0,0
2018-02-02 16:00:00,22.28,-0.21,144934,0,0,0
2018-02-05 16:00:00,22.37,0.27,48634,0,5895768,-5567791
2018-02-06 16:00:00,18.78,-3.86,0,-413397,0,0
2018-02-07 16:00:00,15.96,-4.6,0,-73626,0,0
2018-02-08 16:00:00,14.86,-5.31,0,-71696,0,0
2018-02-09 16:00:00,9.96,-11.03,0,-571148,0,0
2018-02-12 16:00:00,11.37,-9.42,160345,0,6148520,-6148534
2018-02-13 16:00:00,12.68,-8.83,59547,0,0,0
2018-02-14 16:00:00,13.57,-8.5,32882,0,0,0
2018-02-22 16:00:00,16.03,-6.56,193927,0,5098067,-5154519
2018-02-23 16:00:00,16.55,-6.19,36485,0,0,0
2018-02-26 16:00:00,17.91,-4.79,140843,0,4316734,-4266640
2018-02-27 16:00:00,16.21,-5.49,0,-70083,0,0
2018-02-28 16:00:00,15.2,-5.08,40718,0,0,0
2018-03-01 16:00:00,15.92,-4.09,98767,0,0,0
2018-03-02 16:00:00,14.99,-4.63,0,-53410,0,0
2018-03-05 16:00:00,15.04,-3.76,87005,0,6985058,-6987780
2018-03-06 16:00:00,16.42,-3.18,57722,0,0,0
2018-03-07 16:00:00,15.57,-4.02,0,-84055,0,0
