Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,0,0,0,0,0
2017-06-02 16:00:00,-0.18,0,0,0,0,0
2017-06-05 16:00:00,-0.69,-1.52,0,-151817,9935068,0
2017-06-06 16:00:00,0,-0.23,128477,0,0,0
2017-06-07 16:00:00,1.17,1.34,157550,0,0,0
2017-06-08 16:00:00,1.95,3.56,221770,0,0,0
2017-06-09 16:00:00,2.38,4.01,44846,0,0,0
2017-06-12 16:00:00,2.33,1.73,0,-227812,9015259,-8975212
2017-06-13 16:00:00,2.56,2.93,120298.2,0,0,0
2017-06-14 16:00:00,1.21,1.92,0,-100901.5,0,0
2017-06-15 16:00:00,1.03,2.81,88776.6,0,0,0
2017-06-16 16:00:00,0.74,2.75,0,-6305.5,0,0
2017-06-19 16:00:00,1.74,1.94,0,-80739.5,8232411,-8212039.5
2017-06-20 16:00:00,1.53,2.52,58061,0,0,0
2017-06-21 16:00:00,2.72,3.44,91588,0,0,0
2017-06-22 16:00:00,2.79,2.35,0,-109025.6,0,0
2017-06-23 16:00:00,3.72,2.99,64063,0,0,0
2017-06-26 16:00:00,5.02,2.43,0,-55942.4,8578170,-8580070
2017-06-27 16:00:00,5.21,2.71,28316.4,0,0,0
2017-06-28 16:00:00,4.39,2.03,0,-68411.4,0,0
2017-06-29 16:00:00,5.04,2.67,63816.6,0,0,0
2017-06-30 16:00:00,4.98,2.9,22947.84,0,0,0
2017-07-03 16:00:00,4.52,0.02,0,-287299.2,8197054,-8216025.6
2017-07-04 16:00:00,3.64,-1.09,0,-111077,0,0
2017-07-05 16:00:00,4.78,1.16,224945,0,0,0
2017-07-06 16:00:00,4.79,1.31,14837.3,0,0,0
2017-07-07 16:00:00,4.67,0.59,0,-71856.78,0,0
2017-07-10 16:00:00,4.6,-2.05,0,-264088,7017143,-6958467
2017-07-11 16:00:00,5.09,-1.79,26067.6,0,0,0
2017-07-12 16:00:00,4.75,-1.28,50609.2,0,0,0
2017-07-13 16:00:00,5.56,-1.05,23751,0,0,0
2017-07-14 16:00:00,6.02,-1.02,2076.4,0,0,0
2017-07-17 16:00:00,4.89,-6.31,0,-528334.4,5979026,-5939505
2017-07-18 16:00:00,4.99,-5.7,61157.4,0,0,0
2017-07-19 16:00:00,6.78,-3.83,186270,0,0,0
2017-07-20 16:00:00,7.3,-3.09,74671.48,0,0,0
2017-07-21 16:00:00,6.75,-3.21,0,-11963,0,0
2017-07-24 16:00:00,7.17,-5.23,0,-202524,7402475,-7407124
2017-07-25 16:00:00,6.49,-5.57,0,-34269,0,0
2017-07-26 16:00:00,6.08,-5.95,0,-37250,0,0
2017-07-27 16:00:00,6.28,-6.25,0,-30395,0,0
2017-07-28 16:00:00,6.56,-5.84,40838,0,0,0
2017-07-31 16:00:00,7.01,-7.07,0,-123062,6591373,-6578568
2017-08-01 16:00:00,7.94,-6.43,64182,0,0,0
2017-08-02 16:00:00,7.67,-7.05,0,-61488,0,0
2017-08-03 16:00:00,6.73,-8.29,0,-124355,0,0
2017-08-04 16:00:00,6.15,-8.38,0,-8923.64,0,0
2017-08-07 16:00:00,6.7,-9.47,0,-109468,6635415,-6633770
2017-08-08 16:00:00,6.85,-8.8,67244,0,0,0
2017-08-09 16:00:00,6.82,-9.6,0,-79596,0,0
2017-08-10 16:00:00,6.39,-9.39,20830,0,0,0
2017-08-11 16:00:00,4.42,-10.79,0,-140388,0,0
2017-08-14 16:00:00,5.78,-11.37,0,-58165,7127551,-7120630
2017-08-15 16:00:00,6.1,-11.04,33862,0,0,0
2017-08-16 16:00:00,5.97,-11.5,0,-46693,0,0
2017-08-17 16:00:00,6.54,-11.05,45580,0,0,0
2017-08-18 16:00:00,6.64,-10.83,21741,0,0,0
2017-08-21 16:00:00,7.1,-11.83,0,-99964,6550979,-6551511
2017-08-22 16:00:00,7.43,-11.68,14798,0,0,0
2017-08-23 16:00:00,7.54,-11.43,25642,0,0,0
2017-08-24 16:00:00,6.92,-12.03,0,-60321,0,0
2017-08-25 16:00:00,8.67,-10.81,122197,0,0,0
2017-08-28 16:00:00,10.02,-11.68,0,-87321,7149292,-7149461
2017-08-29 16:00:00,9.78,-12.02,0,-34057,0,0
2017-08-30 16:00:00,9.77,-11.91,11259,0,0,0
2017-08-31 16:00:00,9.43,-12.23,0,-32713,0,0
2017-09-01 16:00:00,9.67,-11.81,42841,0,0,0
2017-09-04 16:00:00,10.1,-13.3,0,-149396,7023426,-7028715
2017-09-05 16:00:00,10.43,-12.89,41101,0,0,0
2017-09-06 16:00:00,10.21,-12.75,14217,0,0,0
2017-09-07 16:00:00,9.65,-13.29,0,-54577,0,0
2017-09-08 16:00:00,9.54,-13.78,0,-48421,0,0
2017-09-11 16:00:00,9.53,-15.31,0,-153382,6881649,-6876779
2017-09-12 16:00:00,9.88,-15.2,11032,0,0,0
2017-09-13 16:00:00,10.01,-15.13,7224,0,0,0
2017-09-14 16:00:00,9.65,-15.3,0,-17049,0,0
2017-09-15 16:00:00,9.69,-14.73,56393,0,0,0
2017-09-18 16:00:00,10.03,-15.88,0,-115006,4035838,-4036114
2017-09-19 16:00:00,9.71,-16.01,0,-12653,0,0
2017-09-20 16:00:00,10.01,-16.12,0,-10368,0,0
2017-09-21 16:00:00,9.88,-16.26,0,-14273,0,0
2017-09-22 16:00:00,9.87,-16.14,12233,0,0,0
2017-09-25 16:00:00,9.3,-19.35,0,-321400,6674908,-6674390
2017-09-26 16:00:00,9.39,-18.85,50401,0,0,0
2017-09-27 16:00:00,9.4,-17.61,123094,0,0,0
2017-09-28 16:00:00,9.44,-17.71,0,-9183,0,0
2017-09-29 16:00:00,9.84,-17.04,66244,0,0,0
2017-10-09 16:00:00,11.15,-17.48,0,-43726,7071910,-7072401
2017-10-10 16:00:00,11.37,-17.8,0,-32329,0,0
2017-10-11 16:00:00,11.73,-17.97,0,-16246,0,0
2017-10-12 16:00:00,12.03,-18.03,0,-6492,0,0
2017-10-13 16:00:00,12.26,-17.98,4910,0,0,0
2017-10-16 16:00:00,12.04,-20.51,0,-252814,7088635,-7087140
2017-10-17 16:00:00,12.03,-20.23,28235,0,0,0
2017-10-18 16:00:00,12.92,-20.02,20993,0,0,0
2017-10-19 16:00:00,12.55,-20.59,0,-57363,0,0
2017-10-20 16:00:00,12.42,-19.84,75125,0,0,0
2017-10-23 16:00:00,12.54,-21.06,0,-121853,5833738,-5834443
2017-10-24 16:00:00,13.36,-20.81,24861,0,0,0
2017-10-25 16:00:00,13.86,-20.92,0,-11372,0,0
2017-10-26 16:00:00,14.33,-20.34,58555,0,0,0
2017-10-27 16:00:00,15.15,-20.44,0,-9942,0,0
2017-10-30 16:00:00,14.8,-23.52,0,-307978,5019793,-5019836
2017-10-31 16:00:00,14.71,-23.24,27727,0,0,0
2017-11-01 16:00:00,14.42,-23.02,21851,0,0,0
2017-11-02 16:00:00,14.44,-23.19,0,-16807,0,0
2017-11-03 16:00:00,14.31,-23.44,0,-25151,0,0
2017-11-06 16:00:00,15.12,-24.92,0,-147486,6868944,-6868494
2017-11-07 16:00:00,16.07,-23.43,148436,0,0,0
2017-11-08 16:00:00,15.89,-23.11,32242,0,0,0
2017-11-09 16:00:00,16.69,-22.75,36485,0,0,0
2017-11-10 16:00:00,17.72,-22,74568,0,0,0
2017-11-13 16:00:00,18.19,-23.46,0,-145645,5951617,-5952359
2017-11-14 16:00:00,17.36,-25.08,0,-162433,0,0
2017-11-15 16:00:00,16.63,-25.46,0,-38404,0,0
2017-11-16 16:00:00,17.53,-24.35,111047,0,0,0
2017-11-17 16:00:00,17.98,-25.09,0,-73211,0,0
2017-11-20 16:00:00,18.64,-26.23,0,-114401,4657188,-4655950
2017-11-21 16:00:00,20.75,-24.68,154921,0,0,0
2017-11-22 16:00:00,21.03,-25.64,0,-95641,0,0
2017-11-23 16:00:00,17.45,-27.9,0,-226103,0,0
2017-11-24 16:00:00,17.5,-28.08,0,-18539,0,0
2017-11-27 16:00:00,15.95,-31.08,0,-299801,4761629,-4764545
2017-11-28 16:00:00,16.12,-29.44,164573,0,0,0
2017-11-29 16:00:00,16.06,-30.15,0,-71746,0,0
2017-11-30 16:00:00,14.69,-31.34,0,-118613,0,0
2017-12-01 16:00:00,14.47,-30.95,39234,0,0,0
2017-12-04 16:00:00,15.06,-32.67,0,-171955,4756035,-4753026
2017-12-05 16:00:00,15.67,-34.03,0,-136056,0,0
2017-12-06 16:00:00,14.97,-33.22,81169,0,0,0
2017-12-07 16:00:00,13.69,-34.16,0,-94184,0,0
2017-12-08 16:00:00,14.62,-33.46,69464,0,0,0
2017-12-11 16:00:00,16.51,-33.69,0,-22957,6158284,-6158567
2017-12-12 16:00:00,14.98,-34.61,0,-92212,0,0
2017-12-13 16:00:00,15.95,-34.69,0,-7459,0,0
2017-12-14 16:00:00,15.27,-35.23,0,-53700,0,0
2017-12-15 16:00:00,13.97,-35.75,0,-52382,0,0
2017-12-18 16:00:00,14.1,-37.56,0,-181136,5901534,-5902320
2017-12-19 16:00:00,15.53,-36.43,112738,0,0,0
2017-12-20 16:00:00,15.39,-36.43,827,0,0,0
2017-12-21 16:00:00,16.46,-34.91,151822,0,0,0
2017-12-22 16:00:00,16.08,-34.48,42459,0,0,0
2017-12-25 16:00:00,15.71,-36.24,0,-175816,3898028,-3897280
2017-12-26 16:00:00,16.05,-35.68,55786,0,0,0
2017-12-27 16:00:00,14.27,-37.01,0,-132852,0,0
2017-12-28 16:00:00,15.06,-36.88,13084,0,0,0
2017-12-29 16:00:00,15.4,-36.47,41296,0,0,0
2018-01-02 16:00:00,17.02,-37.66,0,-119593,4198049,-4198080
2018-01-03 16:00:00,17.71,-36.7,96467,0,0,0
2018-01-04 16:00:00,18.21,-36.73,0,-3155,0,0
2018-01-05 16:00:00,18.49,-37.14,0,-41338,0,0
2018-01-08 16:00:00,19.1,-38.24,0,-109611,4410296,-4410156
2018-01-09 16:00:00,19.94,-37.57,66631,0,0,0
2018-01-10 16:00:00,20.47,-37.67,0,-9960,0,0
2018-01-11 16:00:00,20.4,-37.4,27816,0,0,0
2018-01-12 16:00:00,20.96,-37.33,6738,0,0,0
2018-01-15 16:00:00,20.97,-39.87,0,-254250,4232488,-4233632
2018-01-16 16:00:00,21.92,-39.68,18642,0,0,0
2018-01-17 16:00:00,21.62,-40.53,0,-84336,0,0
2018-01-18 16:00:00,22.29,-40.44,9047,0,0,0
2018-01-19 16:00:00,22.69,-40.15,28326,0,0,0
2018-01-22 16:00:00,24.16,-40.91,0,-75909,5451205,-5450230
2018-01-23 16:00:00,25.47,-39.85,106067,0,0,0
2018-01-24 16:00:00,25.68,-39.31,54580,0,0,0
2018-01-25 16:00:00,24.97,-40.01,0,-70319,0,0
2018-01-26 16:00:00,25.44,-39.96,4453,0,0,0
2018-01-29 16:00:00,23.17,-42.73,0,-276528,5097345,-5122227
2018-01-30 16:00:00,21.85,-43.17,0,-44367,0,0
2018-01-31 16:00:00,22.42,-42.58,59872,0,0,0
2018-02-01 16:00:00,21.56,-43.45,0,-87064,0,0
2018-02-02 16:00:00,22.28,-42.99,45468,0,0,0
2018-02-05 16:00:00,22.37,-45.14,0,-214453,2232087,-2214791
2018-02-06 16:00:00,18.78,-47.2,0,-206907,0,0
2018-02-07 16:00:00,15.96,-48.59,0,-138343,0,0
2018-02-08 16:00:00,14.86,-47.58,100855,0,0,0
2018-02-09 16:00:00,9.96,-48.72,0,-114213,0,0
2018-02-12 16:00:00,11.37,-48.88,0,-16261,4924869,-4917300
2018-02-13 16:00:00,12.68,-48.39,49310,0,0,0
2018-02-14 16:00:00,13.57,-48.38,1580,0,0,0
2018-02-22 16:00:00,16.03,-47.01,136217,0,4803106,-4826042
2018-02-23 16:00:00,16.55,-46.8,21407,0,0,0
2018-02-26 16:00:00,17.91,-47.52,0,-72206,4804605,-4781411
2018-02-27 16:00:00,16.21,-48.77,0,-124904,0,0
2018-02-28 16:00:00,15.2,-49.02,0,-24777,0,0
