Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,0,0,0,0,0
2017-06-02 16:00:00,-0.18,0,0,0,0,0
2017-06-05 16:00:00,-0.69,0.54,53817,0,6660946,0
2017-06-06 16:00:00,0,0.71,17190,0,0,0
2017-06-07 16:00:00,1.17,2.23,151543,0,0,0
2017-06-08 16:00:00,1.95,2.25,2015.4,0,0,0
2017-06-09 16:00:00,2.38,2.39,13983.8,0,0,0
2017-06-12 16:00:00,2.33,2.36,0,-2582.2,8146791,-5835269
2017-06-13 16:00:00,2.56,3.12,76185,0,0,0
2017-06-14 16:00:00,1.21,2.26,0,-86199.2,0,0
2017-06-15 16:00:00,1.03,2.27,852,0,0,0
2017-06-16 16:00:00,0.74,2.14,0,-13052.6,0,0
2017-06-19 16:00:00,1.74,3.16,101758,0,7471751,-8471623
2017-06-20 16:00:00,1.53,2.85,0,-30716,0,0
2017-06-21 16:00:00,2.72,3.42,57636,0,0,0
2017-06-22 16:00:00,2.79,3.68,25306.8,0,0,0
2017-06-23 16:00:00,3.72,3.95,27002,0,0,0
2017-06-26 16:00:00,5.02,4.53,58631.8,0,8303923,-7642667
2017-06-27 16:00:00,5.21,4.68,14394,0,0,0
2017-06-28 16:00:00,4.39,3.96,0,-71297,0,0
2017-06-29 16:00:00,5.04,4.51,54543.24,0,0,0
2017-06-30 16:00:00,4.98,4.68,16765.2,0,0,0
2017-07-03 16:00:00,4.52,5.72,103904.8,0,7299342,-7642609
2017-07-04 16:00:00,3.64,4.98,0,-74173,0,0
2017-07-05 16:00:00,4.78,5.64,66436,0,0,0
2017-07-06 16:00:00,4.79,6.22,57900,0,0,0
2017-07-07 16:00:00,4.67,6.97,75145,0,0,0
2017-07-10 16:00:00,4.6,7.2,22616,0,8538845,-7850794
2017-07-11 16:00:00,5.09,6.06,0,-113738,0,0
2017-07-12 16:00:00,4.75,6.63,57254,0,0,0
2017-07-13 16:00:00,5.56,8.31,167493,0,0,0
2017-07-14 16:00:00,6.02,7.99,0,-31951.64,0,0
2017-07-17 16:00:00,4.89,8.54,55288,0,8249617,-8302935
2017-07-18 16:00:00,4.99,8.79,25256.2,0,0,0
2017-07-19 16:00:00,6.78,10.02,122954.2,0,0,0
2017-07-20 16:00:00,7.3,10.21,18514.5,0,0,0
2017-07-21 16:00:00,6.75,9.16,0,-104964.68,0,0
2017-07-24 16:00:00,7.17,9.09,0,-7156.7,8319360,-8618392.2
2017-07-25 16:00:00,6.49,7.94,0,-115047,0,0
2017-07-26 16:00:00,6.08,7.48,0,-45870,0,0
2017-07-27 16:00:00,6.28,7.68,20759,0,0,0
2017-07-28 16:00:00,6.56,8.27,59088,0,0,0
2017-07-31 16:00:00,7.01,9.84,156850,0,8279556,-7901526
2017-08-01 16:00:00,7.94,10.69,84564,0,0,0
2017-08-02 16:00:00,7.67,10.14,0,-54550,0,0
2017-08-03 16:00:00,6.73,10.72,58040,0,0,0
2017-08-04 16:00:00,6.15,9.37,0,-135782,0,0
2017-08-07 16:00:00,6.7,10.15,78054,0,8365281,-9098093
2017-08-08 16:00:00,6.85,10.04,0,-10942,0,0
2017-08-09 16:00:00,6.82,10.22,18002,0,0,0
2017-08-10 16:00:00,6.39,9.58,0,-63598.8,0,0
2017-08-11 16:00:00,4.42,6.52,0,-305744,0,0
2017-08-14 16:00:00,5.78,8.43,191090,0,8496425,-8457576
2017-08-15 16:00:00,6.1,8.92,48429,0,0,0
2017-08-16 16:00:00,5.97,9.39,47039,0,0,0
2017-08-17 16:00:00,6.54,9.59,19697,0,0,0
2017-08-18 16:00:00,6.64,9.11,0,-47269,0,0
2017-08-21 16:00:00,7.1,9.66,54387,0,7992545,-8028016
2017-08-22 16:00:00,7.43,8.62,0,-103734,0,0
2017-08-23 16:00:00,7.54,8.45,0,-17458,0,0
2017-08-24 16:00:00,6.92,7.49,0,-95615,0,0
2017-08-25 16:00:00,8.67,8.56,106818.6,0,0,0
2017-08-28 16:00:00,10.02,10.66,210477,0,9053375,-8319013
2017-08-29 16:00:00,9.78,9.56,0,-110445,0,0
2017-08-30 16:00:00,9.77,9.79,23525,0,0,0
2017-08-31 16:00:00,9.43,9.7,0,-9531,0,0
2017-09-01 16:00:00,9.67,9.76,6281,0,0,0
2017-09-04 16:00:00,10.1,10.75,98651,0,9838156,-9863181
2017-09-05 16:00:00,10.43,10.19,0,-56136,0,0
2017-09-06 16:00:00,10.21,10.31,12609,0,0,0
2017-09-07 16:00:00,9.65,9.38,0,-93187,0,0
2017-09-08 16:00:00,9.54,9.27,0,-10520,0,0
2017-09-11 16:00:00,9.53,9.4,12442,0,7981560,-9052303
2017-09-12 16:00:00,9.88,8.95,0,-45032,0,0
2017-09-13 16:00:00,10.01,9.51,56281,0,0,0
2017-09-14 16:00:00,9.65,9.54,2708,0,0,0
2017-09-15 16:00:00,9.69,9.4,0,-14374,0,0
2017-09-18 16:00:00,10.03,10.38,98385,0,8005943,-7280804
2017-09-19 16:00:00,9.71,9.5,0,-87680,0,0
2017-09-20 16:00:00,10.01,9.32,0,-17755,0,0
2017-09-21 16:00:00,9.88,9,0,-32937,0,0
2017-09-22 16:00:00,9.87,8.74,0,-25719,0,0
2017-09-25 16:00:00,9.3,8.73,0,-594,7192596,-7180542
2017-09-26 16:00:00,9.39,8.37,0,-36087,0,0
2017-09-27 16:00:00,9.4,8.43,6364,0,0,0
2017-09-28 16:00:00,9.44,8.72,28124,0,0,0
2017-09-29 16:00:00,9.84,8.76,4423,0,0,0
2017-10-09 16:00:00,11.15,9.88,112066,0,9533416,-8826648
2017-10-10 16:00:00,11.37,10.27,39001,0,0,0
2017-10-11 16:00:00,11.73,9.98,0,-29363,0,0
2017-10-12 16:00:00,12.03,10.41,43551,0,0,0
2017-10-13 16:00:00,12.26,10.91,49882,0,0,0
2017-10-16 16:00:00,12.04,10.95,4253,0,7358277,-7361656
2017-10-17 16:00:00,12.03,11.42,46114,0,0,0
2017-10-18 16:00:00,12.92,12.54,112381,0,0,0
2017-10-19 16:00:00,12.55,12.28,0,-25856,0,0
2017-10-20 16:00:00,12.42,12.36,7945,0,0,0
2017-10-23 16:00:00,12.54,13.14,77625,0,8243182,-8643296
2017-10-24 16:00:00,13.36,13.76,62629,0,0,0
2017-10-25 16:00:00,13.86,14.03,26677,0,0,0
2017-10-26 16:00:00,14.33,13.62,0,-41401,0,0
2017-10-27 16:00:00,15.15,14.21,59771,0,0,0
2017-10-30 16:00:00,14.8,14.77,55615,0,8015081,-6863690
2017-10-31 16:00:00,14.71,15.64,87553,0,0,0
2017-11-01 16:00:00,14.42,15.76,11034,0,0,0
2017-11-02 16:00:00,14.44,15.61,0,-14705,0,0
2017-11-03 16:00:00,14.31,15.42,0,-19008,0,0
2017-11-06 16:00:00,15.12,17.12,169940,0,7279100,-8094380
2017-11-07 16:00:00,16.07,18.54,142113,0,0,0
2017-11-08 16:00:00,15.89,18.56,2386,0,0,0
2017-11-09 16:00:00,16.69,19.42,85391,0,0,0
2017-11-10 16:00:00,17.72,20.42,100668,0,0,0
2017-11-13 16:00:00,18.19,21.79,137068,0,10027527,-10443623
2017-11-14 16:00:00,17.36,20.77,0,-102087,0,0
2017-11-15 16:00:00,16.63,18.97,0,-180553,0,0
2017-11-16 16:00:00,17.53,19.42,45242,0,0,0
2017-11-17 16:00:00,17.98,19.08,0,-33786,0,0
2017-11-20 16:00:00,18.64,20.64,156223,0,9457077,-8649251
2017-11-21 16:00:00,20.75,21.72,108041,0,0,0
2017-11-22 16:00:00,21.03,22.07,34769,0,0,0
2017-11-23 16:00:00,17.45,19.05,0,-302346,0,0
2017-11-24 16:00:00,17.5,18.84,0,-21206,0,0
2017-11-27 16:00:00,15.95,17.22,0,-161561,8659770,-10624606
2017-11-28 16:00:00,16.12,18.37,114909,0,0,0
2017-11-29 16:00:00,16.06,19.11,73797,0,0,0
2017-11-30 16:00:00,14.69,17.97,0,-114157,0,0
2017-12-01 16:00:00,14.47,17.87,0,-9534,0,0
2017-12-04 16:00:00,15.06,18.19,32055,0,9821596,-8629741
2017-12-05 16:00:00,15.67,16.6,0,-158987,0,0
2017-12-06 16:00:00,14.97,17.73,112854,0,0,0
2017-12-07 16:00:00,13.69,17.61,0,-12487,0,0
2017-12-08 16:00:00,14.62,18.33,72219,0,0,0
2017-12-11 16:00:00,16.51,20.89,255826,0,8661141,-8273485
2017-12-12 16:00:00,14.98,19.69,0,-119559,0,0
2017-12-13 16:00:00,15.95,20.76,106829,0,0,0
2017-12-14 16:00:00,15.27,20.53,0,-22711,0,0
2017-12-15 16:00:00,13.97,19.61,0,-92627,0,0
2017-12-18 16:00:00,14.1,19.58,0,-2440,7586735,-9192468
2017-12-19 16:00:00,15.53,19.83,25335,0,0,0
2017-12-20 16:00:00,15.39,18.87,0,-96369,0,0
2017-12-21 16:00:00,16.46,19.69,81700,0,0,0
2017-12-22 16:00:00,16.08,19.71,2379,0,0,0
2017-12-25 16:00:00,15.71,19.96,25264,0,8361111,-8377314
2017-12-26 16:00:00,16.05,19.91,0,-5409,0,0
2017-12-27 16:00:00,14.27,18,0,-190750,0,0
2017-12-28 16:00:00,15.06,18.34,34243,0,0,0
2017-12-29 16:00:00,15.4,19.09,74370,0,0,0
2018-01-02 16:00:00,17.02,21.41,232310,0,9539366,-8711858
2018-01-03 16:00:00,17.71,21.82,40619,0,0,0
2018-01-04 16:00:00,18.21,22.15,33284,0,0,0
2018-01-05 16:00:00,18.49,22.54,39236,0,0,0
2018-01-08 16:00:00,19.1,24.35,181028,0,10238809,-8666764
2018-01-09 16:00:00,19.94,24.4,4670,0,0,0
2018-01-10 16:00:00,20.47,24.73,33110,0,0,0
2018-01-11 16:00:00,20.4,25.19,45518,0,0,0
2018-01-12 16:00:00,20.96,24.81,0,-37913,0,0
2018-01-15 16:00:00,20.97,26,119587,0,8281459,-9539687
2018-01-16 16:00:00,21.92,26.94,94099,0,0,0
2018-01-17 16:00:00,21.62,25.96,0,-98517,0,0
2018-01-18 16:00:00,22.29,26.33,37414,0,0,0
2018-01-19 16:00:00,22.69,26.69,35540,0,0,0
2018-01-22 16:00:00,24.16,26.97,28498,0,10519572,-9689772
2018-01-23 16:00:00,25.47,28.31,133896,0,0,0
2018-01-24 16:00:00,25.68,29.87,155346,0,0,0
2018-01-25 16:00:00,24.97,28.24,0,-162243,0,0
2018-01-26 16:00:00,25.44,28.76,51676,0,0,0
2018-01-29 16:00:00,23.17,28.78,2096,0,8575254,-10305689
2018-01-30 16:00:00,21.85,27.44,0,-133633,0,0
2018-01-31 16:00:00,22.42,26.98,0,-46347,0,0
2018-02-01 16:00:00,21.56,24.95,0,-202785,0,0
2018-02-02 16:00:00,22.28,26.61,165166,0,0,0
2018-02-05 16:00:00,22.37,28.93,232695,0,10001887,-9524862
2018-02-06 16:00:00,18.78,25.69,0,-323909,0,0
2018-02-07 16:00:00,15.96,21.89,0,-380252,0,0
2018-02-08 16:00:00,14.86,19.64,0,-224799,0,0
2018-02-09 16:00:00,9.96,14.28,0,-536528,0,0
2018-02-12 16:00:00,11.37,15.38,110733,0,6831750,-8597578
2018-02-13 16:00:00,12.68,15.2,0,-18603,0,0
2018-02-14 16:00:00,13.57,15.51,31416,0,0,0
2018-02-22 16:00:00,16.03,17.56,204952,0,8870937,-6198290
2018-02-23 16:00:00,16.55,17.06,0,-50016,0,0
2018-02-26 16:00:00,17.91,19.3,224236,0,10163828,-10569915
2018-02-27 16:00:00,16.21,18.99,0,-31698,0,0
2018-02-28 16:00:00,15.2,18.88,0,-10370,0,0
2018-03-01 16:00:00,15.92,19.83,94720,0,0,0
2018-03-02 16:00:00,14.99,18.77,0,-106310,0,0
2018-03-05 16:00:00,15.04,19.78,100829,0,8322996,-9099912
2018-03-06 16:00:00,16.42,20.74,95954,0,0,0
2018-03-07 16:00:00,15.57,19.62,0,-111302,0,0
2018-03-08 16:00:00,16.74,20.78,115639,0,0,0
2018-03-09 16:00:00,17.64,22.13,134695,0,0,0
