Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,0,0,0,0,0
2017-06-02 16:00:00,-0.18,0,0,0,0,0
2017-06-05 16:00:00,-0.69,-0.2,0,-20440,9325948,0
2017-06-06 16:00:00,0,0.26,46833,0,0,0
2017-06-07 16:00:00,1.17,1.67,140884.2,0,0,0
2017-06-08 16:00:00,1.95,2.45,78093,0,0,0
2017-06-09 16:00:00,2.38,2.59,13924,0,0,0
2017-06-12 16:00:00,2.33,1.57,0,-102126,8878328,-8199931
2017-06-13 16:00:00,2.56,2.37,80279,0,0,0
2017-06-14 16:00:00,1.21,1.53,0,-84918.08,0,0
2017-06-15 16:00:00,1.03,1.47,0,-5996,0,0
2017-06-16 16:00:00,0.74,1.34,0,-12814,0,0
2017-06-19 16:00:00,1.74,1.73,39211,0,6499882,-6485292
2017-06-20 16:00:00,1.53,1.59,0,-13439.68,0,0
2017-06-21 16:00:00,2.72,3,140670,0,0,0
2017-06-22 16:00:00,2.79,3,0,-228,0,0
2017-06-23 16:00:00,3.72,3.81,80828,0,0,0
2017-06-26 16:00:00,5.02,4.58,76792,0,8279345,-8332253
2017-06-27 16:00:00,5.21,4.66,8204,0,0,0
2017-06-28 16:00:00,4.39,3.76,0,-90108,0,0
2017-06-29 16:00:00,5.04,4.25,49553,0,0,0
2017-06-30 16:00:00,4.98,4.88,63081.52,0,0,0
2017-07-03 16:00:00,4.52,3.35,0,-153417,7753414,-7696629
2017-07-04 16:00:00,3.64,3.03,0,-32300,0,0
2017-07-05 16:00:00,4.78,3.89,86109,0,0,0
2017-07-06 16:00:00,4.79,4.16,27744.1,0,0,0
2017-07-07 16:00:00,4.67,4.22,5166.5,0,0,0
2017-07-10 16:00:00,4.6,3.36,0,-85347,6972318,-6959233
2017-07-11 16:00:00,5.09,3.43,7227,0,0,0
2017-07-12 16:00:00,4.75,3.1,0,-33547,0,0
2017-07-13 16:00:00,5.56,3.04,0,-5767,0,0
2017-07-14 16:00:00,6.02,3.44,39521.8,0,0,0
2017-07-17 16:00:00,4.89,0.21,0,-322952,9020527,-9013414
2017-07-18 16:00:00,4.99,-0.03,0,-24098,0,0
2017-07-19 16:00:00,6.78,1.52,155615,0,0,0
2017-07-20 16:00:00,7.3,2.34,81308,0,0,0
2017-07-21 16:00:00,6.75,2.21,0,-12986,0,0
2017-07-24 16:00:00,7.17,1.06,0,-115037,8522939,-8521478
2017-07-25 16:00:00,6.49,0.71,0,-34118.08,0,0
2017-07-26 16:00:00,6.08,0.09,0,-62486,0,0
2017-07-27 16:00:00,6.28,1.4,131054,0,0,0
2017-07-28 16:00:00,6.56,1.27,0,-12554,0,0
2017-07-31 16:00:00,7.01,1.6,32713,0,8152491,-8144873
2017-08-01 16:00:00,7.94,2.23,62569,0,0,0
2017-08-02 16:00:00,7.67,1.78,0,-44574,0,0
2017-08-03 16:00:00,6.73,1.11,0,-66657,0,0
2017-08-04 16:00:00,6.15,0.95,0,-16118,0,0
2017-08-07 16:00:00,6.7,0.54,0,-41651,7435078,-7435480
2017-08-08 16:00:00,6.85,0.68,13879,0,0,0
2017-08-09 16:00:00,6.82,0.6,0,-7704,0,0
2017-08-10 16:00:00,6.39,0.83,23324,0,0,0
2017-08-11 16:00:00,4.42,-0.29,0,-112150,0,0
2017-08-14 16:00:00,5.78,0.48,76725,0,7015502,-6999221
2017-08-15 16:00:00,6.1,0.87,39643,0,0,0
2017-08-16 16:00:00,5.97,0.92,4770,0,0,0
2017-08-17 16:00:00,6.54,1.69,76635,0,0,0
2017-08-18 16:00:00,6.64,2.42,73457,0,0,0
2017-08-21 16:00:00,7.1,2.51,9131,0,7544632,-7544519
2017-08-22 16:00:00,7.43,2.23,0,-28447,0,0
2017-08-23 16:00:00,7.54,2.22,0,-1105,0,0
2017-08-24 16:00:00,6.92,1.51,0,-70509,0,0
2017-08-25 16:00:00,8.67,2.49,97869,0,0,0
2017-08-28 16:00:00,10.02,3.79,129708,0,7624860,-7616214
2017-08-29 16:00:00,9.78,3.19,0,-59510,0,0
2017-08-30 16:00:00,9.77,3.55,36058,0,0,0
2017-08-31 16:00:00,9.43,3.48,0,-7225,0,0
2017-09-01 16:00:00,9.67,3.97,48998,0,0,0
2017-09-04 16:00:00,10.1,3.75,0,-21781,8722519,-8722551
2017-09-05 16:00:00,10.43,4.13,37579,0,0,0
2017-09-06 16:00:00,10.21,4.32,19209,0,0,0
2017-09-07 16:00:00,9.65,4.21,0,-11300,0,0
2017-09-08 16:00:00,9.54,4.25,3836,0,0,0
2017-09-11 16:00:00,9.53,4.27,1977,0,7077332,-7077052
2017-09-12 16:00:00,9.88,4.41,13990,0,0,0
2017-09-13 16:00:00,10.01,4.51,10258,0,0,0
2017-09-14 16:00:00,9.65,4.31,0,-20103,0,0
2017-09-15 16:00:00,9.69,4.09,0,-22128,0,0
2017-09-18 16:00:00,10.03,3.79,0,-29787,7074590,-7074483
2017-09-19 16:00:00,9.71,3.1,0,-68802,0,0
2017-09-20 16:00:00,10.01,3.25,14330,0,0,0
2017-09-21 16:00:00,9.88,2.8,0,-44709,0,0
2017-09-22 16:00:00,9.87,2.63,0,-16494,0,0
2017-09-25 16:00:00,9.3,0.48,0,-214913,8228151,-8228452
2017-09-26 16:00:00,9.39,0.34,0,-14527,0,0
2017-09-27 16:00:00,9.4,0.28,0,-6071,0,0
2017-09-28 16:00:00,9.44,-0.26,0,-53376,0,0
2017-09-29 16:00:00,9.84,0.32,57970,0,0,0
2017-10-09 16:00:00,11.15,0.93,60550,0,7130348,-7130511
2017-10-10 16:00:00,11.37,1.12,18593,0,0,0
2017-10-11 16:00:00,11.73,1.43,31658,0,0,0
2017-10-12 16:00:00,12.03,1.61,17990,0,0,0
2017-10-13 16:00:00,12.26,1.96,34622,0,0,0
2017-10-16 16:00:00,12.04,0.7,0,-125329,7541497,-7541118
2017-10-17 16:00:00,12.03,0.33,0,-37505,0,0
2017-10-18 16:00:00,12.92,1.24,91507,0,0,0
2017-10-19 16:00:00,12.55,1.61,36655,0,0,0
2017-10-20 16:00:00,12.42,1.74,12373,0,0,0
2017-10-23 16:00:00,12.54,1.51,0,-22302,9151279,-9167435
2017-10-24 16:00:00,13.36,2.47,95675,0,0,0
2017-10-25 16:00:00,13.86,2.86,38609,0,0,0
2017-10-26 16:00:00,14.33,3.12,26333,0,0,0
2017-10-27 16:00:00,15.15,2.67,0,-44374,0,0
2017-10-30 16:00:00,14.8,-0.03,0,-270199,8594224,-8598729
2017-10-31 16:00:00,14.71,0.07,9486,0,0,0
2017-11-01 16:00:00,14.42,-0.21,0,-28179,0,0
2017-11-02 16:00:00,14.44,-0.21,2,0,0,0
2017-11-03 16:00:00,14.31,-0.86,0,-64255,0,0
2017-11-06 16:00:00,15.12,-1.46,0,-60640,8271989,-8251594
2017-11-07 16:00:00,16.07,-0.64,82001,0,0,0
2017-11-08 16:00:00,15.89,-0.09,54863,0,0,0
2017-11-09 16:00:00,16.69,0.43,52838,0,0,0
2017-11-10 16:00:00,17.72,0.25,0,-18085,0,0
2017-11-13 16:00:00,18.19,-1.39,0,-164301,9009793,-9009358
2017-11-14 16:00:00,17.36,-2,0,-61244,0,0
2017-11-15 16:00:00,16.63,-2.62,0,-61772,0,0
2017-11-16 16:00:00,17.53,-2.95,0,-33089,0,0
2017-11-17 16:00:00,17.98,-3.61,0,-66049,0,0
2017-11-20 16:00:00,18.64,-3.85,0,-24177,7065718,-7066372
2017-11-21 16:00:00,20.75,-3.24,61705,0,0,0
2017-11-22 16:00:00,21.03,-3,23995,0,0,0
2017-11-23 16:00:00,17.45,-5.83,0,-282878,0,0
2017-11-24 16:00:00,17.5,-5.83,0,-949,0,0
2017-11-27 16:00:00,15.95,-8.23,0,-239531,7182363,-7182112
2017-11-28 16:00:00,16.12,-7.6,62659,0,0,0
2017-11-29 16:00:00,16.06,-7.68,0,-7750,0,0
2017-11-30 16:00:00,14.69,-8.4,0,-72036,0,0
2017-12-01 16:00:00,14.47,-7.51,89035,0,0,0
2017-12-04 16:00:00,15.06,-8.62,0,-110485,6786051,-6785839
2017-12-05 16:00:00,15.67,-9.12,0,-50866,0,0
2017-12-06 16:00:00,14.97,-8.77,35674,0,0,0
2017-12-07 16:00:00,13.69,-9.57,0,-80103,0,0
2017-12-08 16:00:00,14.62,-8.92,64847,0,0,0
2017-12-11 16:00:00,16.51,-8.49,43385,0,7550001,-7551492
2017-12-12 16:00:00,14.98,-9.4,0,-91507,0,0
2017-12-13 16:00:00,15.95,-8.85,55458,0,0,0
2017-12-14 16:00:00,15.27,-9.07,0,-21992,0,0
2017-12-15 16:00:00,13.97,-9.56,0,-49048,0,0
2017-12-18 16:00:00,14.1,-10.31,0,-75612,7186397,-7185314
2017-12-19 16:00:00,15.53,-9.91,40353,0,0,0
2017-12-20 16:00:00,15.39,-10.9,0,-99465,0,0
2017-12-21 16:00:00,16.46,-10.62,28333,0,0,0
2017-12-22 16:00:00,16.08,-10.94,0,-31897,0,0
2017-12-25 16:00:00,15.71,-12.38,0,-144015,6500598,-6500156
2017-12-26 16:00:00,16.05,-11.54,84131,0,0,0
2017-12-27 16:00:00,14.27,-11.45,8566,0,0,0
2017-12-28 16:00:00,15.06,-10.94,51524,0,0,0
2017-12-29 16:00:00,15.4,-10.58,36018,0,0,0
2018-01-02 16:00:00,17.02,-10.56,1400,0,7690913,-7690997
2018-01-03 16:00:00,17.71,-8.6,196261,0,0,0
2018-01-04 16:00:00,18.21,-9.23,0,-62780,0,0
2018-01-05 16:00:00,18.49,-9.52,0,-29017,0,0
2018-01-08 16:00:00,19.1,-10.04,0,-52060,6997680,-6997795
2018-01-09 16:00:00,19.94,-10.28,0,-24321,0,0
2018-01-10 16:00:00,20.47,-10.95,0,-66346,0,0
2018-01-11 16:00:00,20.4,-10.76,18362,0,0,0
2018-01-12 16:00:00,20.96,-10.68,7799,0,0,0
2018-01-15 16:00:00,20.97,-14.12,0,-343779,6627416,-6627612
2018-01-16 16:00:00,21.92,-14.34,0,-22222,0,0
2018-01-17 16:00:00,21.62,-14,34781,0,0,0
2018-01-18 16:00:00,22.29,-13.68,31434,0,0,0
2018-01-19 16:00:00,22.69,-12.87,80906,0,0,0
2018-01-22 16:00:00,24.16,-12.56,31760,0,7309636,-7311683
2018-01-23 16:00:00,25.47,-12.16,39348,0,0,0
2018-01-24 16:00:00,25.68,-11.48,67785,0,0,0
2018-01-25 16:00:00,24.97,-11.27,21060,0,0,0
2018-01-26 16:00:00,25.44,-11.64,0,-36976,0,0
2018-01-29 16:00:00,23.17,-14.22,0,-257475,6355177,-6353304
2018-01-30 16:00:00,21.85,-13.96,25769,0,0,0
2018-01-31 16:00:00,22.42,-14.69,0,-73191,0,0
2018-02-01 16:00:00,21.56,-15.94,0,-124860,0,0
2018-02-02 16:00:00,22.28,-14.76,118499,0,0,0
2018-02-05 16:00:00,22.37,-16.68,0,-192165,6665614,-6664970
2018-02-06 16:00:00,18.78,-20.08,0,-340571,0,0
2018-02-07 16:00:00,15.96,-20.82,0,-73348,0,0
2018-02-08 16:00:00,14.86,-20.19,63217,0,0,0
2018-02-09 16:00:00,9.96,-22.82,0,-263024,0,0
2018-02-12 16:00:00,11.37,-21.68,113711,0,6118616,-6118978
2018-02-13 16:00:00,12.68,-21.15,52450,0,0,0
2018-02-14 16:00:00,13.57,-20.49,65924,0,0,0
2018-02-22 16:00:00,16.03,-19.4,109504,0,5367068,-5366580
2018-02-23 16:00:00,16.55,-18.92,48253,0,0,0
2018-02-26 16:00:00,17.91,-17.59,132943,0,4357881,-4358176
2018-02-27 16:00:00,16.21,-18.2,0,-61471,0,0
2018-02-28 16:00:00,15.2,-18.16,4320,0,0,0
2018-03-01 16:00:00,15.92,-17.44,72261,0,0,0
2018-03-02 16:00:00,14.99,-18.03,0,-59334,0,0
2018-03-05 16:00:00,15.04,-18.67,0,-64103,6289132,-6289128
2018-03-06 16:00:00,16.42,-16.72,194706,0,0,0
