Datetime,Benchmark,Strategy,Para1,Para2,Para3,Para4
2017-06-01 16:00:00,0.14,0,0,0,0,0
2017-06-02 16:00:00,-0.18,0,0,0,0,0
2017-06-05 16:00:00,-0.69,-0.25,0,-24728,9642130,0
2017-06-06 16:00:00,0,0.29,54188,0,0,0
2017-06-07 16:00:00,1.17,1.91,161789,0,0,0
2017-06-08 16:00:00,1.95,2.67,75254,0,0,0
2017-06-09 16:00:00,2.38,3,33024,0,0,0
2017-06-12 16:00:00,2.33,1.95,0,-104285,9890354,-9566615
2017-06-13 16:00:00,2.56,2.42,47255,0,0,0
2017-06-14 16:00:00,1.21,0.69,0,-173967.16,0,0
2017-06-15 16:00:00,1.03,0.95,26925,0,0,0
2017-06-16 16:00:00,0.74,0.92,0,-3495,0,0
2017-06-19 16:00:00,1.74,1.09,16708,0,8390165,-8373335
2017-06-20 16:00:00,1.53,0.56,0,-52377,0,0
2017-06-21 16:00:00,2.72,2.25,168965,0,0,0
2017-06-22 16:00:00,2.79,1.73,0,-51963,0,0
2017-06-23 16:00:00,3.72,2.75,101537,0,0,0
2017-06-26 16:00:00,5.02,3.92,116730,0,9252439,-9579793
2017-06-27 16:00:00,5.21,4.35,43157,0,0,0
2017-06-28 16:00:00,4.39,3.28,0,-107143,0,0
2017-06-29 16:00:00,5.04,3.97,69780,0,0,0
2017-06-30 16:00:00,4.98,3.98,1059.48,0,0,0
2017-07-03 16:00:00,4.52,1.98,0,-200170,10328982,-9999506
2017-07-04 16:00:00,3.64,1.19,0,-79640,0,0
2017-07-05 16:00:00,4.78,2,80946,0,0,0
2017-07-06 16:00:00,4.79,1.91,0,-9006,0,0
2017-07-07 16:00:00,4.67,1.74,0,-16346.28,0,0
2017-07-10 16:00:00,4.6,0.71,0,-102751,9153868,-9101807
2017-07-11 16:00:00,5.09,1.07,35406,0,0,0
2017-07-12 16:00:00,4.75,0.41,0,-66278,0,0
2017-07-13 16:00:00,5.56,0.53,12122,0,0,0
2017-07-14 16:00:00,6.02,0.67,14109,0,0,0
2017-07-17 16:00:00,4.89,-4.14,0,-481280,9693280,-9673188
2017-07-18 16:00:00,4.99,-3.55,59524,0,0,0
2017-07-19 16:00:00,6.78,-2.12,142541,0,0,0
2017-07-20 16:00:00,7.3,-1.81,31274,0,0,0
2017-07-21 16:00:00,6.75,-2.07,0,-25391.8,0,0
2017-07-24 16:00:00,7.17,-3.06,0,-99218,9118395,-9131489
2017-07-25 16:00:00,6.49,-3.34,0,-27792,0,0
2017-07-26 16:00:00,6.08,-3.87,0,-53570,0,0
2017-07-27 16:00:00,6.28,-4,0,-12545,0,0
2017-07-28 16:00:00,6.56,-3.37,62421,0,0,0
2017-07-31 16:00:00,7.01,-3.72,0,-34707,9064249,-9043763
2017-08-01 16:00:00,7.94,-3.1,61919,0,0,0
2017-08-02 16:00:00,7.67,-3.79,0,-68861,0,0
2017-08-03 16:00:00,6.73,-4.38,0,-59219,0,0
2017-08-04 16:00:00,6.15,-4.51,0,-12995.4,0,0
2017-08-07 16:00:00,6.7,-3.89,62254,0,7975692,-7975001
2017-08-08 16:00:00,6.85,-3.88,939,0,0,0
2017-08-09 16:00:00,6.82,-2.94,94079,0,0,0
2017-08-10 16:00:00,6.39,-3.02,0,-8078,0,0
2017-08-11 16:00:00,4.42,-4.67,0,-165560,0,0
2017-08-14 16:00:00,5.78,-3.55,112186,0,8896927,-8896347
2017-08-15 16:00:00,6.1,-3.4,15752,0,0,0
2017-08-16 16:00:00,5.97,-3.84,0,-44966,0,0
2017-08-17 16:00:00,6.54,-3.05,79532,0,0,0
2017-08-18 16:00:00,6.64,-3.13,0,-7836,0,0
2017-08-21 16:00:00,7.1,-2.89,23745,0,9057938,-9059573
2017-08-22 16:00:00,7.43,-3.29,0,-39906,0,0
2017-08-23 16:00:00,7.54,-3.59,0,-30189,0,0
2017-08-24 16:00:00,6.92,-3.81,0,-22225,0,0
2017-08-25 16:00:00,8.67,-2.93,88237,0,0,0
2017-08-28 16:00:00,10.02,-2.79,14481,0,8171591,-8170988
2017-08-29 16:00:00,9.78,-3.24,0,-45820,0,0
2017-08-30 16:00:00,9.77,-2.94,30747,0,0,0
2017-08-31 16:00:00,9.43,-3.06,0,-11909,0,0
2017-09-01 16:00:00,9.67,-2.37,68915,0,0,0
2017-09-04 16:00:00,10.1,-2.88,0,-51277,9121204,-9118985
2017-09-05 16:00:00,10.43,-2.85,3204,0,0,0
2017-09-06 16:00:00,10.21,-2.82,3009,0,0,0
2017-09-07 16:00:00,9.65,-3.43,0,-61373,0,0
2017-09-08 16:00:00,9.54,-3.8,0,-36576,0,0
2017-09-11 16:00:00,9.53,-3.85,0,-4935,8075546,-8075354
2017-09-12 16:00:00,9.88,-3.81,3757,0,0,0
2017-09-13 16:00:00,10.01,-3.51,30124,0,0,0
2017-09-14 16:00:00,9.65,-3.88,0,-37443,0,0
2017-09-15 16:00:00,9.69,-3.72,16195,0,0,0
2017-09-18 16:00:00,10.03,-3.82,0,-10183,8036658,-8036073
2017-09-19 16:00:00,9.71,-4.16,0,-34121,0,0
2017-09-20 16:00:00,10.01,-3.33,83662,0,0,0
2017-09-21 16:00:00,9.88,-3.92,0,-58965,0,0
2017-09-22 16:00:00,9.87,-4.47,0,-55655,0,0
2017-09-25 16:00:00,9.3,-6.4,0,-192966,8586167,-8586364
2017-09-26 16:00:00,9.39,-6.34,6219,0,0,0
2017-09-27 16:00:00,9.4,-6,33733,0,0,0
2017-09-28 16:00:00,9.44,-6.42,0,-41892,0,0
2017-09-29 16:00:00,9.84,-5.64,78382,0,0,0
2017-10-09 16:00:00,11.15,-4.44,119542,0,8964776,-8964816
2017-10-10 16:00:00,11.37,-4.11,33693,0,0,0
2017-10-11 16:00:00,11.73,-3.71,39223,0,0,0
2017-10-12 16:00:00,12.03,-3.51,20517,0,0,0
2017-10-13 16:00:00,12.26,-2.7,80615,0,0,0
2017-10-16 16:00:00,12.04,-3.84,0,-113329,9096744,-9098452
2017-10-17 16:00:00,12.03,-3.38,45240,0,0,0
2017-10-18 16:00:00,12.92,-2.69,69680,0,0,0
2017-10-19 16:00:00,12.55,-2.12,56314,0,0,0
2017-10-20 16:00:00,12.42,-2.08,4376,0,0,0
2017-10-23 16:00:00,12.54,-2.46,0,-38513,8830477,-8829371
2017-10-24 16:00:00,13.36,-1.53,93019,0,0,0
2017-10-25 16:00:00,13.86,-1.05,48512,0,0,0
2017-10-26 16:00:00,14.33,-0.71,33821,0,0,0
2017-10-27 16:00:00,15.15,-1.34,0,-63285,0,0
2017-10-30 16:00:00,14.8,-4.08,0,-273409,9249377,-9249126
2017-10-31 16:00:00,14.71,-3.57,51158,0,0,0
2017-11-01 16:00:00,14.42,-3.9,0,-33749,0,0
2017-11-02 16:00:00,14.44,-4.11,0,-20407,0,0
2017-11-03 16:00:00,14.31,-4.71,0,-60619,0,0
2017-11-06 16:00:00,15.12,-3.85,86165,0,8871636,-8870899
2017-11-07 16:00:00,16.07,-3.13,72417,0,0,0
2017-11-08 16:00:00,15.89,-3.3,0,-17078,0,0
2017-11-09 16:00:00,16.69,-2.4,89466,0,0,0
2017-11-10 16:00:00,17.72,-1.25,115204,0,0,0
2017-11-13 16:00:00,18.19,-2.06,0,-80311,8278797,-8278748
2017-11-14 16:00:00,17.36,-3.65,0,-159663,0,0
2017-11-15 16:00:00,16.63,-4.39,0,-73781,0,0
2017-11-16 16:00:00,17.53,-4.02,36537,0,0,0
2017-11-17 16:00:00,17.98,-5.56,0,-153072,0,0
2017-11-20 16:00:00,18.64,-5.58,0,-1980,8749112,-8749176
2017-11-21 16:00:00,20.75,-4.29,128423,0,0,0
2017-11-22 16:00:00,21.03,-4.11,18263,0,0,0
2017-11-23 16:00:00,17.45,-7.35,0,-323690,0,0
2017-11-24 16:00:00,17.5,-7.1,24557,0,0,0
2017-11-27 16:00:00,15.95,-9.73,0,-262636,8313127,-8313077
2017-11-28 16:00:00,16.12,-8.77,95186,0,0,0
2017-11-29 16:00:00,16.06,-9.55,0,-77565,0,0
2017-11-30 16:00:00,14.69,-10.78,0,-122761,0,0
2017-12-01 16:00:00,14.47,-10.45,33159,0,0,0
2017-12-04 16:00:00,15.06,-11.75,0,-130218,8290535,-8290846
2017-12-05 16:00:00,15.67,-12.7,0,-94885,0,0
2017-12-06 16:00:00,14.97,-12.26,43871,0,0,0
2017-12-07 16:00:00,13.69,-12.44,0,-18026,0,0
2017-12-08 16:00:00,14.62,-11.78,65773,0,0,0
2017-12-11 16:00:00,16.51,-11.31,46738,0,8183011,-8183376
2017-12-12 16:00:00,14.98,-12.4,0,-108779,0,0
2017-12-13 16:00:00,15.95,-11.58,82393,0,0,0
2017-12-14 16:00:00,15.27,-11.86,0,-28259,0,0
2017-12-15 16:00:00,13.97,-12.44,0,-58344,0,0
2017-12-18 16:00:00,14.1,-13.13,0,-68744,7805538,-7805368
2017-12-19 16:00:00,15.53,-11.94,119334,0,0,0
2017-12-20 16:00:00,15.39,-11.9,4201,0,0,0
2017-12-21 16:00:00,16.46,-10.91,98489,0,0,0
2017-12-22 16:00:00,16.08,-11.53,0,-61544,0,0
2017-12-25 16:00:00,15.71,-12.84,0,-131082,8208084,-8207683
2017-12-26 16:00:00,16.05,-12.44,39517,0,0,0
2017-12-27 16:00:00,14.27,-13.09,0,-65101,0,0
2017-12-28 16:00:00,15.06,-12.58,51595,0,0,0
2017-12-29 16:00:00,15.4,-12.64,0,-6493,0,0
2018-01-02 16:00:00,17.02,-12.59,4850,0,8160625,-8162279
2018-01-03 16:00:00,17.71,-11.15,144735,0,0,0
2018-01-04 16:00:00,18.21,-11.45,0,-30902,0,0
2018-01-05 16:00:00,18.49,-11.48,0,-2706,0,0
2018-01-08 16:00:00,19.1,-12.26,0,-78093,7141850,-7141767
2018-01-09 16:00:00,19.94,-11.73,53279,0,0,0
2018-01-10 16:00:00,20.47,-12.28,0,-55489,0,0
2018-01-11 16:00:00,20.4,-12.57,0,-28167,0,0
2018-01-12 16:00:00,20.96,-12.23,33826,0,0,0
2018-01-15 16:00:00,20.97,-15.55,0,-332634,7969480,-7968595
2018-01-16 16:00:00,21.92,-15.2,35260,0,0,0
2018-01-17 16:00:00,21.62,-15.9,0,-70236,0,0
2018-01-18 16:00:00,22.29,-16.14,0,-23974,0,0
2018-01-19 16:00:00,22.69,-15.38,76529,0,0,0
2018-01-22 16:00:00,24.16,-14.7,67403,0,7778687,-7777962
2018-01-23 16:00:00,25.47,-13.92,78332,0,0,0
2018-01-24 16:00:00,25.68,-13.69,22672,0,0,0
2018-01-25 16:00:00,24.97,-14.22,0,-52759,0,0
2018-01-26 16:00:00,25.44,-14.55,0,-32718,0,0
2018-01-29 16:00:00,23.17,-17.5,0,-295362,8129682,-8143560
2018-01-30 16:00:00,21.85,-18.35,0,-85193,0,0
2018-01-31 16:00:00,22.42,-17.95,40083,0,0,0
2018-02-01 16:00:00,21.56,-19.27,0,-131945,0,0
2018-02-02 16:00:00,22.28,-18.81,46526,0,0,0
2018-02-05 16:00:00,22.37,-21.14,0,-233650,7873029,-7865655
2018-02-06 16:00:00,18.78,-24.38,0,-323206,0,0
2018-02-07 16:00:00,15.96,-25.35,0,-97149,0,0
2018-02-08 16:00:00,14.86,-24.01,133486,0,0,0
2018-02-09 16:00:00,9.96,-26.03,0,-201875,0,0
2018-02-12 16:00:00,11.37,-24.26,177241,0,7109368,-7103417
2018-02-13 16:00:00,12.68,-23.61,64673,0,0,0
2018-02-14 16:00:00,13.57,-23,61490,0,0,0
2018-02-22 16:00:00,16.03,-21.23,176716,0,5693331,-5713588
2018-02-23 16:00:00,16.55,-20.89,34424,0,0,0
2018-02-26 16:00:00,17.91,-20.66,22757,0,5821217,-5832549
2018-02-27 16:00:00,16.21,-22.02,0,-136167,0,0
2018-02-28 16:00:00,15.2,-22.12,0,-9774,0,0
2018-03-01 16:00:00,15.92,-21.69,42376,0,0,0
2018-03-02 16:00:00,14.99,-22.32,0,-62333,0,0
